MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HCL02,HCL02,HCL Tech,1237.0,1276.0,1236.6,1271.0,1244.7,26.30,2.11,3674904
W,W,Wipro,174.0,177.9,172.8,177.12,174.82,2.30,1.32,13282944
C,C,Cipla,1390.1,1444.8,1390.1,1410.6,1393.0,17.60,1.26,2917791
ITC,ITC,ITC,279.55,284.85,279.55,283.45,281.3,2.15,0.76,24954082
HSL01,HSL01,HDFC Life,548.0,556.75,547.2,555.05,550.95,4.10,0.74,1354038
JFS,JFS,Jio Financial,232.0,235.48,231.21,234.71,233.16,1.55,0.66,10217898
L,T04,Trent,2841.3,2913.0,2836.0,2890.5,2874.8,15.70,0.55,654165
AE01,AE13,Adani Enterpris,3010.0,3041.9,2992.5,3026.4,3010.0,16.40,0.54,1280635
TCS,TCS,TCS,2205.1,2264.3,2205.1,2254.3,2242.9,11.40,0.51,3211699
RI,RI,Reliance,1265.0,1283.4,1249.8,1278.0,1272.2,5.80,0.46,9817000
KMF,KMB,Kotak Mahindra,378.6,386.5,378.6,384.75,383.35,1.40,0.37,13308317
UTI10,AB16,Axis Bank,1216.8,1233.9,1210.6,1227.3,1223.0,4.30,0.35,8088828
MU01,MS24,Maruti Suzuki,13340.0,13495.0,13197.0,13442.0,13403.0,39.00,0.29,223369
SLI03,SLI03,SBI Life Insura,1844.1,1889.5,1830.1,1858.6,1853.5,5.10,0.28,1034104
TM4,TM4,Tech Mahindra,1549.0,1579.8,1531.1,1559.5,1555.8,3.70,0.24,1231512
SBI,SBI,SBI,1006.0,1017.8,1000.8,1015.0,1012.6,2.40,0.24,13797053
CI29,CI11,Coal India,427.0,428.9,424.75,427.4,427.05,0.35,0.08,5403125
