Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekHigh,AL05,AI58,Apcotex Ind,/rubber/apcotexindustries/AI58,560.0,"24 Jul, 2026|15:55"
52WeekHigh,BGT,BGT,Bikewo Green,/automobile-2-3-wheelers/bikewogreentech/BGT,64.0,"24 Jul, 2026|15:31"
52WeekHigh,BMLL,BMLL,Bio Medica Lab,/pharmaceuticals-drugs/biomedicalaboratories/BMLL,148.0,"24 Jul, 2026|15:43"
52WeekHigh,BEL,BEL,BLS E-Services,/online-services/blse-services/BEL,263.0,"24 Jul, 2026|15:56"
52WeekHigh,CCC03,CCC03,Committed Cargo,/logistics/committedcargocare/CCC03,342.0,"24 Jul, 2026|15:31"
52WeekHigh,CPD,CPD,Creative New,/miscellaneous/creativenewtech/CPD,881.1,"24 Jul, 2026|15:56"
52WeekHigh,DC05,DC05,Diamond Power,/cables-power-others/diamondpowerinfrastructure/DC05,266.0,"24 Jul, 2026|15:59"
52WeekHigh,EN,EN,E2E Networks,/it-services-consulting/e2enetworks/EN,509.0,"24 Jul, 2026|15:59"
52WeekHigh,ESF02,ESF02,ESAF SFB,/bank-private/esafsmallfinancebank/ESF02,35.77,"24 Jul, 2026|15:59"
52WeekHigh,FI06,FI06,Filatex India,/textiles-manmade/filatexindia/FI06,71.51,"24 Jul, 2026|15:55"
52WeekHigh,FAE,FAE,Freshara Agro,/consumer-food/fresharaagroexports/FAE,327.85,"24 Jul, 2026|15:40"
52WeekHigh,GOR,GOR,Gandhar Oil,/refineries/gandharoilrefineryindia/GOR,290.25,"24 Jul, 2026|15:59"
52WeekHigh,GCS06,GCS06,GSP Crop Sci,/pesticides-agrochemicals/gspcropscience/GCS06,546.8,"24 Jul, 2026|15:42"
52WeekHigh,HFI02,HFI02,HOAC Foods,/food-processing/hoacfoodsindia/HFI02,738.0,"24 Jul, 2026|15:42"
52WeekHigh,PP,PP,Huhtamaki India,/packaging/huhtamakiindia/PP,291.99,"24 Jul, 2026|15:58"
52WeekHigh,IC07,IC01,Iris Clothings ,/textiles/irisclothings/IC01,46.55,"24 Jul, 2026|15:40"
52WeekHigh,JLLHL,JLLHL,Jupiter Life,/hospital-healthcare-services/jupiterlifelinehospitals/JLLHL,313.9,"24 Jul, 2026|15:52"
52WeekHigh,KET,KET,Kabra Extrusion,/engineering-heavy/kabraextrusiontechnik/KET,353.0,"24 Jul, 2026|15:52"
52WeekHigh,KI24,KI24,Kamdhenu,/steel-medium-small/kamdhenu/KI24,34.97,"24 Jul, 2026|15:58"
52WeekHigh,KCI01,KCI01,Kanoria Chem,/chemicals/kanoriachemicalsindustries/KCI01,154.1,"24 Jul, 2026|15:58"
52WeekHigh,KP14,KP11,Krishana Phosch,/miscellaneous/krishanaphoschem/KP11,153.5,"24 Jul, 2026|15:59"
52WeekHigh,LPI,LPI,Laser Power,/transmission-towers-equipments/laserpowerinfra/LPI,277.4,"24 Jul, 2026|15:59"
52WeekHigh,LL06,LL05,Laurus Labs,/pharmaceuticals/lauruslabs/LL05,1560.0,"24 Jul, 2026|15:59"
52WeekHigh,LMW,LMW,LMW,/textiles-machinery/lmw/LMW,15859.0,"24 Jul, 2026|15:58"
52WeekHigh,MTL08,MTL08,MARC Technocrat,/engineering-construction/marctechnocrats/MTL08,119.5,"24 Jul, 2026|15:43"
52WeekHigh,MI31,MI31,MPS,/printing-stationery/mps/MI31,2655.0,"24 Jul, 2026|15:58"
52WeekHigh,NRA,NRA,NR Agarwal,/paper/nragarwalindustries/NRA,498.0,"24 Jul, 2026|15:52"
52WeekHigh,NWML,NWML,Nuvama Wealth,/finance-others/nuvamawealthmanagement/NWML,1933.2,"24 Jul, 2026|15:52"
52WeekHigh,OEL,OEL,Omnitech Engine,/engineering-industrial-equipments/omnitechengineering/OEL,587.55,"24 Jul, 2026|15:55"
52WeekHigh,OTS,OTS,OnEMI Technolog,/finance-nbfc/onemitechnologysolutions/OTS,342.15,"24 Jul, 2026|15:53"
52WeekHigh,PP02,PP02,Panama Petro,/chemicals/panamapetrochem/PP02,502.0,"24 Jul, 2026|15:58"
52WeekHigh,PII04,PII04,PowerGrid InvIT,/power-generation-distribution/powergridinfrastructureinvestmenttrust/PII04,99.55,"24 Jul, 2026|15:57"
52WeekHigh,PC13,RC12,Rain Industries,/cement-major/rainindustries/RC12,220.2,"24 Jul, 2026|15:56"
52WeekHigh,RL06,RL06,Ritco Logistics,/transport-logistics/ritcologistics/RL06,290.05,"24 Jul, 2026|15:42"
52WeekHigh,RRL04,RRL04,Rubicon Res,/pharmaceuticals-drugs/rubiconresearch/RRL04,1529.7,"24 Jul, 2026|15:59"
52WeekHigh,MS26,MS29,SG FINSERVE,/finance-investment/sgfinserve/MS29,663.9,"24 Jul, 2026|15:59"
52WeekHigh,JTL,JTL,SG MART,/other-construction-materials/sgmart/JTL,675.0,"24 Jul, 2026|15:57"
52WeekHigh,SSL21,SSL21,Shreedhar Spinn,/textile-spinning/shreedharspinners/SSL21,94.05,"24 Jul, 2026|15:40"
52WeekHigh,SAL09,SAL08,Simca Advertisi,/misc-commercial-services/simcaadvertising/SAL08,204.0,"24 Jul, 2026|15:40"
52WeekHigh,E09,E11,SJS Enterprises,/auto-ancillaries-others/sjsenterprises/E11,2295.0,"24 Jul, 2026|15:58"
52WeekHigh,SBP04,SBP04,Sona BLW,/auto-ancillaries-castings-forgings/sonablwprecisionforgings/SBP04,710.95,"24 Jul, 2026|15:56"
52WeekHigh,SI91,SI97,Sportking India,/textiles-spinning-synthetic-blended/sportkingindia/SI97,205.8,"24 Jul, 2026|15:57"
52WeekHigh,SHF02,SHF02,SRG Housing Fin,/finance-housing/srghousingfinance/SHF02,303.25,"24 Jul, 2026|15:46"
