Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,040.90",-12.35,"08 Jun, 2026","1,187.60",Jul 24 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bearish,182.67,-11.66,"05 Jun, 2026",206.77,Jul 24 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bearish,323.80,-10.29,"17 Jun, 2026",360.95,Jul 24 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bearish,347.20,-10.26,"29 May, 2026",386.90,Jul 24 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bearish,942.80,-9.29,"10 Jun, 2026","1,039.30",Jul 24 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,151.70",-9.28,"09 Jul, 2026","1,269.50",Jul 24 | 15:58
NIFTY 50,ITC,ITC,Stock,Bearish,283.45,-6.05,"22 May, 2026",301.70,Jul 24 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,227.30",-5.42,"09 Jul, 2026","1,297.60",Jul 24 | 15:58
NIFTY 50,CI29,Coal India,Stock,Very Bearish,427.40,-5.23,"10 Jun, 2026",451.00,Jul 24 | 15:59
NIFTY 50,LT,Larsen,Stock,Very Bearish,"3,785.60",-5.17,"07 Jul, 2026","3,991.90",Jul 24 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,555.05,-4.83,"29 Jun, 2026",583.25,Jul 24 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,742.80,-4.48,"20 Jul, 2026",777.60,Jul 24 | 15:59
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,278.00",-1.97,"21 Jul, 2026","1,303.70",Jul 24 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Very Bearish,405.00,-0.64,"08 Jul, 2026",407.60,Jul 24 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Bearish,"1,768.30",-0.57,"23 Jul, 2026","1,778.50",Jul 24 | 15:58
NIFTY 50,L,Trent,Stock,Bearish,"2,890.50",-0.47,"09 Jul, 2026","2,904.10",Jul 24 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bearish,"13,442.00",-0.35,"14 Jul, 2026","13,489.00",Jul 24 | 15:58
NIFTY 50,C,Cipla,Stock,Bearish,"1,410.60",-0.32,"22 Jul, 2026","1,415.10",Jul 24 | 15:58
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,"1,088.00",-0.17,"08 Jul, 2026","1,089.80",Jul 24 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Very Bearish,234.71,-0.04,"22 Jul, 2026",234.80,Jul 24 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bearish,"2,637.90",0.00,"24 Jul, 2026","2,637.90",Jul 24 | 15:58
NIFTY 50,IA05,Interglobe Avi,Stock,Bearish,"4,985.00",0.00,"24 Jul, 2026","4,985.00",Jul 24 | 15:59
NIFTY 50,SBI,SBI,Stock,Very Bearish,"1,015.00",0.24,"23 Jul, 2026","1,012.60",Jul 24 | 15:59
NIFTY 50,HL,HUL,Stock,Very Bearish,"2,145.00",0.43,"08 Jul, 2026","2,135.80",Jul 24 | 15:59
NIFTY 50,KMF,Kotak Mahindra,Stock,Bearish,384.75,0.90,"06 Jul, 2026",381.30,Jul 24 | 15:59
NIFTY BANK,BOB,Bank of Baroda,Stock,Very Bearish,246.45,-5.30,"02 Jul, 2026",260.25,Jul 24 | 15:59
NIFTY BANK,CB06,Canara Bank,Stock,Very Bearish,125.65,-3.62,"23 Jun, 2026",130.37,Jul 24 | 15:58
NIFTY BANK,YB,Yes Bank,Stock,Bearish,22.95,0.09,"20 Jul, 2026",22.93,Jul 24 | 15:59
NIFTY BANK,ASF03,AU Small Financ,Stock,Bearish,"1,004.00",1.08,"20 Jul, 2026",993.30,Jul 24 | 15:58
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,340.95,-25.02,"27 May, 2026",454.75,Jul 24 | 15:59
NIFTY MIDCAP100,RVN,Rail Vikas,Stock,Very Bearish,224.53,-20.74,"12 May, 2026",283.30,Jul 24 | 15:59
NIFTY MIDCAP100,KPITT54265,KPIT Tech,Stock,Bearish,583.20,-20.43,"10 Jun, 2026",732.95,Jul 24 | 15:59
NIFTY MIDCAP100,TEI,Tata Elxsi,Stock,Very Bearish,"3,538.00",-16.86,"08 Jun, 2026","4,255.40",Jul 24 | 15:59
NIFTY MIDCAP100,SAI,SAIL,Stock,Very Bearish,161.45,-12.15,"08 Jun, 2026",183.78,Jul 24 | 15:59
NIFTY MIDCAP100,WEL01,Waaree Energies,Stock,Very Bearish,"2,702.00",-10.94,"23 Jun, 2026","3,033.80",Jul 24 | 15:59
NIFTY MIDCAP100,APP03,Hitachi Energy,Stock,Very Bearish,"31,070.00",-9.28,"01 Jul, 2026","34,250.00",Jul 24 | 15:57
NIFTY MIDCAP100,TIIND54076,Tube Investment,Stock,Very Bearish,"2,767.00",-8.66,"30 Jun, 2026","3,029.30",Jul 24 | 15:57
NIFTY MIDCAP100,B03,BSE Limited,Stock,Very Bearish,"3,549.70",-8.33,"25 Jun, 2026","3,872.10",Jul 24 | 15:59
NIFTY MIDCAP100,VMML,Vishal Mega Mar,Stock,Very Bearish,108.04,-7.88,"07 Jul, 2026",117.28,Jul 24 | 15:59
NIFTY MIDCAP100,IRC,IRCTC,Stock,Very Bearish,495.05,-7.29,"12 May, 2026",534.00,Jul 24 | 15:59
NIFTY MIDCAP100,ADG01,Adani Total Gas,Stock,Bearish,652.85,-6.79,"21 Jul, 2026",700.40,Jul 24 | 15:56
NIFTY MIDCAP100,MI,Max Financial,Stock,Very Bearish,"1,515.50",-5.95,"25 Jun, 2026","1,611.40",Jul 24 | 15:58
NIFTY MIDCAP100,HUD,HUDCO,Stock,Very Bearish,195.54,-5.92,"14 Jul, 2026",207.85,Jul 24 | 15:59
NIFTY MIDCAP100,TIC,Tata Inv Corp,Stock,Very Bearish,630.75,-5.65,"14 Jul, 2026",668.55,Jul 24 | 15:58
NIFTY MIDCAP100,GEC,GE Vernova T&D,Stock,Very Bearish,"4,157.40",-5.55,"03 Jul, 2026","4,401.50",Jul 24 | 15:59
NIFTY MIDCAP100,NMD01,NMDC,Stock,Very Bearish,83.56,-5.05,"17 Jun, 2026",88.00,Jul 24 | 15:59
NIFTY MIDCAP100,GPI,Godfrey Phillip,Stock,Bearish,"2,129.60",-4.84,"23 Jun, 2026","2,237.90",Jul 24 | 15:59
NIFTY MIDCAP100,KEI,KEI Industries,Stock,Very Bearish,"4,868.00",-4.66,"07 Jul, 2026","5,106.00",Jul 24 | 15:58
NIFTY MIDCAP100,BDL01,Bharat Dynamics,Stock,Very Bearish,"1,243.00",-4.59,"13 Jul, 2026","1,302.80",Jul 24 | 15:58
NIFTY MIDCAP100,IC8,Vodafone Idea,Stock,Very Bearish,13.13,-3.95,"15 Jul, 2026",13.67,Jul 24 | 15:59
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Very Bearish,52.28,-3.86,"07 Jul, 2026",54.38,Jul 24 | 15:59
NIFTY MIDCAP100,CS17,Cochin Shipyard,Stock,Very Bearish,"1,392.40",-3.69,"07 Jul, 2026","1,445.70",Jul 24 | 15:59
NIFTY MIDCAP100,APT02,Astral Ltd,Stock,Bearish,"1,468.10",-3.63,"23 Jun, 2026","1,523.40",Jul 24 | 15:58
NIFTY MIDCAP100,PI41,Polycab,Stock,Bearish,"8,907.50",-3.54,"08 Jul, 2026","9,234.00",Jul 24 | 15:59
NIFTY MIDCAP100,AL,Ashok Leyland,Stock,Very Bearish,151.07,-3.30,"08 Jul, 2026",156.22,Jul 24 | 15:59
NIFTY MIDCAP100,VSN,Tata Comm,Stock,Very Bearish,"1,775.30",-3.27,"13 Jul, 2026","1,835.40",Jul 24 | 15:58
NIFTY MIDCAP100,JF04,Jubilant Food,Stock,Very Bearish,418.25,-3.05,"13 Jul, 2026",431.40,Jul 24 | 15:59
NIFTY MIDCAP100,PF15,PB Fintech,Stock,Very Bearish,"1,537.20",-2.75,"06 Jul, 2026","1,580.70",Jul 24 | 15:50
NIFTY MIDCAP100,DI,Dabur India,Stock,Very Bearish,423.20,-2.59,"14 Jul, 2026",434.45,Jul 24 | 15:59
NIFTY MIDCAP100,IPA02,ICICIAMC,Stock,Very Bearish,"3,125.60",-2.38,"07 Jul, 2026","3,201.90",Jul 24 | 15:58
NIFTY MIDCAP100,HPC,HINDPETRO,Stock,Very Bearish,381.10,-1.05,"23 Jul, 2026",385.15,Jul 24 | 15:59
NIFTY MIDCAP100,MCE,MCX India,Stock,Very Bearish,"2,730.00",-0.64,"17 Jul, 2026","2,747.50",Jul 24 | 15:59
NIFTY MIDCAP100,IREDAL,Indian Renew,Stock,Very Bearish,120.48,-0.57,"08 Jul, 2026",121.17,Jul 24 | 15:59
NIFTY MIDCAP100,GP08,Glenmark,Stock,Bearish,"2,192.00",-0.36,"22 Jul, 2026","2,199.90",Jul 24 | 15:52
NIFTY MIDCAP100,PEL07,Premier Energie,Stock,Bearish,"1,019.30",-0.25,"22 Jul, 2026","1,021.90",Jul 24 | 15:57
NIFTY MIDCAP100,LEI,LG Electronics ,Stock,Very Bearish,"1,527.20",-0.14,"22 Jul, 2026","1,529.40",Jul 24 | 15:59
NIFTY MIDCAP100,FH,Fortis Health,Stock,Very Bearish,948.70,-0.12,"22 Jul, 2026",949.85,Jul 24 | 15:51
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Very Bearish,394.60,-0.06,"22 Jul, 2026",394.85,Jul 24 | 15:59
NIFTY MIDCAP100,MOF01,Motilal Oswal,Stock,Bearish,871.95,0.00,"24 Jul, 2026",871.95,Jul 24 | 15:59
NIFTY MIDCAP100,BOI,Bank of India,Stock,Bearish,142.62,0.00,"24 Jul, 2026",142.62,Jul 24 | 15:57
NIFTY MIDCAP100,S11,Oracle Fin Serv,Stock,Bearish,"10,652.00",0.00,"24 Jul, 2026","10,652.00",Jul 24 | 15:59
NIFTY MIDCAP100,CF06,Coromandel Int,Stock,Bearish,"1,980.80",0.00,"24 Jul, 2026","1,980.80",Jul 24 | 15:54
NIFTY MIDCAP100,PEP02,Prestige Estate,Stock,Bearish,"1,592.80",0.00,"24 Jul, 2026","1,592.80",Jul 24 | 15:52
NIFTY MIDCAP100,JE02,JSW Energy,Stock,Bearish,551.65,0.00,"24 Jul, 2026",551.65,Jul 24 | 15:58
NIFTY MIDCAP100,SL23,Swiggy,Stock,Very Bearish,251.42,0.00,"24 Jul, 2026",251.42,Jul 24 | 15:59
NIFTY MIDCAP100,IB04,Indian Bank,Stock,Bearish,826.10,0.00,"24 Jul, 2026",826.10,Jul 24 | 15:58
