MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
BAF,BAF,Bajaj Finance,1027.3,1030.2,1001.3,1012.8,1039.8,-27.00,-2.60,18416962
Z01,Z,Eternal,285.0,285.0,276.55,280.0,287.1,-7.10,-2.47,37050034
MM,MM,M&M,3215.3,3217.0,3135.1,3161.4,3229.7,-68.30,-2.11,2135688
STF,STF,Shriram Finance,1018.1,1051.0,992.9,1005.1,1025.8,-20.70,-2.02,11775846
TT,TT,TATA Cons. Prod,1100.0,1117.1,1079.0,1088.0,1107.7,-19.70,-1.78,1644917
BTV,BA08,Bharti Airtel,1900.2,1905.0,1878.0,1898.2,1931.0,-32.80,-1.70,4483600
ONG,ONG,ONGC,252.5,253.56,248.27,248.76,252.37,-3.61,-1.43,7645869
BA06,BA10,Bajaj Auto,11229.0,11320.0,11100.0,11130.0,11283.5,-153.50,-1.36,442440
H,HI,Hindalco,947.6,950.9,939.7,942.8,955.65,-12.85,-1.34,4494329
DRL,DRL,Dr Reddys Labs,1147.0,1166.3,1131.4,1151.7,1166.3,-14.60,-1.25,4750512
EM,EM,Eicher Motors,7710.0,7710.0,7575.0,7628.0,7721.5,-93.50,-1.21,409577
API,AP31,Asian Paints,2620.1,2657.1,2620.1,2637.9,2668.8,-30.90,-1.16,645563
TIS,TIS,Tata Steel,183.41,183.52,181.2,182.67,184.23,-1.56,-0.85,16117953
HL,HU,HUL,2148.0,2163.0,2139.0,2145.0,2161.8,-16.80,-0.78,1603494
IA05,IA04,Interglobe Avi,4950.0,5009.0,4886.0,4985.0,5023.5,-38.50,-0.77,2880861
GI01,GI01,Grasim,3100.0,3100.0,3066.4,3089.4,3113.0,-23.60,-0.76,341560
BF04,BF04,Bajaj Finserv,1878.9,1892.9,1866.5,1876.7,1889.4,-12.70,-0.67,1412443
SPI,SPI,Sun Pharma,1945.0,1959.8,1934.8,1941.1,1954.0,-12.90,-0.66,1578929
AHE,AHE,Apollo Hospital,8801.0,8869.5,8792.5,8805.5,8862.0,-56.50,-0.64,189462
IT,IT,Infosys,1028.0,1043.4,1013.9,1040.9,1047.4,-6.50,-0.62,29036900
HDF01,HDF01,HDFC Bank,738.5,748.25,737.25,742.8,747.25,-4.45,-0.60,23837859
MPS,MPS,Adani Ports,1764.9,1784.9,1755.2,1768.3,1778.5,-10.20,-0.57,1685770
PGC,PGC,Power Grid Corp,286.5,290.05,286.4,288.2,289.8,-1.60,-0.55,8474555
UTC,UTC01,UltraTechCement,11750.0,11899.0,11690.0,11846.0,11908.0,-62.00,-0.52,229015
JVS,JSW01,JSW Steel,1238.6,1245.0,1228.1,1240.8,1246.8,-6.00,-0.48,1083729
TI01,TI01,Titan Company,4605.0,4697.0,4604.1,4677.0,4697.3,-20.30,-0.43,513858
NTP,NTP,NTPC,347.95,350.0,345.1,347.2,348.6,-1.40,-0.40,6300466
MHI,MHI,Max Healthcare,1076.0,1085.9,1068.8,1080.4,1084.2,-3.80,-0.35,983063
NI,NI,Nestle,1439.8,1467.8,1431.0,1443.5,1447.9,-4.40,-0.30,3041475
LT,LT,Larsen,3751.0,3805.0,3720.0,3785.6,3792.4,-6.80,-0.18,1994087
TEL,TM03,TMPV,321.0,325.75,318.25,323.8,324.3,-0.50,-0.15,7171058
ICI02,ICI02,ICICI Bank,1428.0,1440.0,1415.4,1432.9,1434.6,-1.70,-0.12,10870914
BE03,BE03,Bharat Elec,404.2,406.1,401.0,405.0,405.35,-0.35,-0.09,6176660
