MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
AE01,AE13,Adani Enterpris,2998.0,3110.0,2962.5,3110.0,2998.6,111.40,3.72,2025912
MHI,MHI,Max Healthcare,990.5,1016.0,980.3,1016.0,990.5,25.50,2.57,1889964
AHE,AHE,Apollo Hospital,8663.0,8889.0,8640.0,8889.0,8702.0,187.00,2.15,256819
IA05,IA04,Interglobe Avi,5088.0,5227.5,5080.5,5218.0,5115.0,103.00,2.01,333283
MPS,MPS,Adani Ports,1674.0,1702.7,1671.0,1702.7,1672.1,30.60,1.83,1300541
STF,STF,Shriram Finance,1117.9,1138.5,1112.0,1138.5,1119.0,19.50,1.74,2440583
IT,IT,Infosys,1132.0,1144.0,1119.9,1144.0,1130.0,14.00,1.24,8121237
Z01,Z,Eternal,330.0,331.0,325.5,331.0,327.15,3.85,1.18,29062006
BA06,BA10,Bajaj Auto,11800.0,11927.0,11722.0,11927.0,11800.0,127.00,1.08,159272
BE03,BE03,Bharat Elec,407.0,413.25,405.95,413.25,409.0,4.25,1.04,9410099
TM4,TM4,Tech Mahindra,1588.1,1599.9,1562.0,1599.9,1584.0,15.90,1.00,1383429
BAF,BAF,Bajaj Finance,1077.0,1087.4,1066.3,1087.4,1077.0,10.40,0.97,2770499
TI01,TI01,Titan Company,5059.1,5124.8,5052.7,5124.8,5079.0,45.80,0.90,347515
L,T04,Trent,2910.0,2938.9,2893.8,2930.0,2905.0,25.00,0.86,620202
MM,MM,M&M,3414.1,3443.0,3396.8,3443.0,3414.1,28.90,0.85,1078022
SBI,SBI,SBI,1036.0,1048.0,1031.3,1048.0,1039.5,8.50,0.82,9982723
LT,LT,Larsen,4085.0,4125.3,4066.6,4119.0,4090.0,29.00,0.71,1316074
ITC,ITC,ITC,269.7,271.4,267.65,271.4,269.7,1.70,0.63,8414719
SPI,SPI,Sun Pharma,1906.5,1922.0,1896.2,1922.0,1910.0,12.00,0.63,1221044
BTV,BA08,Bharti Airtel,1926.0,1947.0,1923.4,1947.0,1935.0,12.00,0.62,3820206
RI,RI,Reliance,1304.3,1317.1,1300.0,1317.0,1309.8,7.20,0.55,7115355
ICI02,ICI02,ICICI Bank,1408.0,1424.9,1408.0,1422.7,1415.0,7.70,0.54,7983249
TCS,TCS,TCS,2305.0,2313.5,2262.0,2296.2,2284.1,12.10,0.53,3041609
NI,NI,Nestle,1471.3,1479.0,1458.8,1479.0,1471.3,7.70,0.52,1634440
JFS,JFS,Jio Financial,242.0,243.15,240.4,243.15,242.0,1.15,0.48,9800689
MU01,MS24,Maruti Suzuki,13609.0,13678.0,13450.0,13678.0,13620.0,58.00,0.43,296429
TIS,TIS,Tata Steel,186.3,187.27,183.5,186.94,186.3,0.64,0.34,24578020
UTC,UTC01,UltraTechCement,11505.0,11554.0,11445.0,11540.0,11504.0,36.00,0.31,225470
DRL,DRL,Dr Reddys Labs,1189.0,1193.5,1175.0,1193.5,1190.0,3.50,0.29,1569853
BF04,BF04,Bajaj Finserv,2004.9,2011.7,1985.0,2004.0,2001.7,2.30,0.11,410121
NTP,NTP,NTPC,339.0,340.8,335.65,339.85,339.5,0.35,0.10,5260835
EM,EM,Eicher Motors,8008.5,8070.0,7984.0,8055.0,8047.0,8.00,0.10,244623
GI01,GI01,Grasim,3287.9,3300.2,3222.1,3289.6,3288.0,1.60,0.05,1752045
KMF,KMB,Kotak Mahindra,398.3,402.05,398.15,401.6,401.45,0.15,0.04,10154716
