Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekHigh,APE01,APE01,Ameya Precision,/engineering/ameyaprecisionengineers/APE01,128.45,"16 Sep, 2026|15:53"
52WeekHigh,ALF04,ALF04,Apoorva Leasing,/miscellaneous/apoorvaleasingfinanceinvestmentcompany/ALF04,28.3,"16 Sep, 2026|15:31"
52WeekHigh,AO06,AO06,ARCL Organics,/chemicals/arclorganics/AO06,275.5,"16 Sep, 2026|15:31"
52WeekHigh,ACP,ACP,Arrow Greentech,/plastics/arrowgreentech/ACP,848.0,"16 Sep, 2026|15:59"
52WeekHigh,BPO,BPO,Bagmane Prime,/real-estate-rental-development-operations/bagmaneprimeofficereit/BPO,110.28,"16 Sep, 2026|15:56"
52WeekHigh,BPSL,BPSL,Boss Packaging ,/packaging-materials-containers-packaging/bosspackagingsolutions/BPSL,59.9,"16 Sep, 2026|15:16"
52WeekHigh,DC05,DC05,Diamond Power,/cables-power-others/diamondpowerinfrastructure/DC05,383.8,"16 Sep, 2026|15:59"
52WeekHigh,DLP01,DLP01,Dr Lal PathLab,/pharmaceuticals/drlalpathlabs/DLP01,1921.0,"16 Sep, 2026|15:59"
52WeekHigh,DSK,DSK,DS Kulkarni,/construction-contracting-housing/dskulkarnidevelopers/DSK,21.84,"16 Sep, 2026|15:50"
52WeekHigh,FR01,FR01,Fonebox Retail,/retailing/foneboxretail/FR01,136.15,"16 Sep, 2026|15:31"
52WeekHigh,FI12,FI12,Foseco India,/chemicals/fosecoindia/FI12,6224.5,"16 Sep, 2026|15:59"
52WeekHigh,GE07,GE02,Global Educatio,/it-education/globaleducation/GE02,127.0,"16 Sep, 2026|15:59"
52WeekHigh,GF05,GF05,Grand Foundry,/iron-steel/grandfoundry/GF05,23.08,"16 Sep, 2026|15:52"
52WeekHigh,GJL01,GJL01,Grover Jewells,/diamond--jewellery/groverjewells/GJL01,292.95,"16 Sep, 2026|15:31"
52WeekHigh,HBP,HBP,HB Portfolio,/finance-investments/hbportfolio/HBP,65.0,"16 Sep, 2026|15:54"
52WeekHigh,HTI,HTI,HP Telecom Ind,/retailing/hptelecomindia/HTI,366.5,"16 Sep, 2026|15:50"
52WeekHigh,MI35,MI50,ILandFS Engg,/construction-contracting-civil/ilandfsengineeringconstructioncompany/MI50,39.2,"16 Sep, 2026|15:57"
52WeekHigh,IFT,IFT,Impex FerroTech,/mining-minerals/impexferrotech/IFT,5.38,"16 Sep, 2026|15:31"
52WeekHigh,KCI01,KCI01,Kanoria Chem,/chemicals/kanoriachemicalsindustries/KCI01,187.02,"16 Sep, 2026|15:31"
52WeekHigh,KIL09,KIL08,Kataria Ind,/iron-steel/katariaindustries/KIL08,148.1,"16 Sep, 2026|15:31"
52WeekHigh,SH03,KMC03,KMC Speciality,/hospitals-medical-services/kmcspecialityhospitals/KMC03,133.46,"16 Sep, 2026|15:59"
52WeekHigh,K01,K01,Kopran,/pharmaceuticals/kopran/K01,251.5,"16 Sep, 2026|15:58"
52WeekHigh,KFL03,KFL03,KSR Footwear,/footwear/ksrfootwear/KFL03,45.98,"16 Sep, 2026|15:52"
52WeekHigh,MTL08,MTL08,MARC Technocrat,/engineering-construction/marctechnocrats/MTL08,148.0,"16 Sep, 2026|15:31"
52WeekHigh,NR03,NR02,Nupur Rec,/trading/nupurrecyclers/NR02,136.0,"16 Sep, 2026|15:31"
52WeekHigh,OC10,OC03,One 97 Paytm,/online-services/one97communicationspaytm/OC03,1830.0,"16 Sep, 2026|15:59"
52WeekHigh,RSL11,RSL11,P S Raj Steels,/iron-steel/psrajsteels/RSL11,95.6,"16 Sep, 2026|15:50"
52WeekHigh,SEI03,SEI03,Paisalo Digital,/finance-investments/paisalodigitalltd/SEI03,82.95,"16 Sep, 2026|15:59"
52WeekHigh,QMA,QMA,QMS Medical,/medical-equipment-supplies-accessories/qmsmedicalalliedservices/QMA,167.0,"16 Sep, 2026|15:31"
52WeekHigh,RAC,RAC,RACL Geartech,/auto-ancillaries/raclgeartech/RAC,1755.0,"16 Sep, 2026|15:59"
52WeekHigh,R03,R05,Rollatainers,/packaging/rollatainers/R05,4.98,"16 Sep, 2026|15:58"
52WeekHigh,RTL04,RTL04,Rossell Techsys,/aerospace-defence/rosselltechsys/RTL04,1270.0,"16 Sep, 2026|15:59"
52WeekHigh,SMPL,SMPL,Saakshi Medtech,/diversified/saakshimedtechpanels/SMPL,362.55,"16 Sep, 2026|15:31"
52WeekHigh,SIL32,SIL34,Shanti Inorgani,/speciality-chemicals/shantiinorganics/SIL34,195.0,"16 Sep, 2026|15:54"
52WeekHigh,SUL01,SUL01,Sheetal Univers,/consumer-food/sheetaluniversal/SUL01,355.05,"16 Sep, 2026|15:31"
52WeekHigh,SSL21,SSL21,Shreedhar Spinn,/textile-spinning/shreedharspinners/SSL21,145.4,"16 Sep, 2026|15:31"
