MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TCS,TCS,TCS,2270.0,2273.9,2172.0,2188.8,2251.0,-62.20,-2.76,2763709
W,W,Wipro,170.02,170.89,166.11,166.89,170.0,-3.11,-1.83,11030339
IT,IT,Infosys,1082.5,1085.1,1053.5,1060.0,1077.0,-17.00,-1.58,6230590
TM4,TM4,Tech Mahindra,1578.2,1589.2,1548.0,1558.0,1575.9,-17.90,-1.14,1472713
LT,LT,Larsen,3844.2,3867.9,3799.9,3807.7,3850.7,-43.00,-1.12,2038640
BF04,BF04,Bajaj Finserv,1864.0,1874.8,1832.9,1837.0,1855.5,-18.50,-1.00,613789
IA05,IA04,Interglobe Avi,4799.5,4806.0,4701.5,4733.5,4776.0,-42.50,-0.89,529301
TEL,TM03,TMPV,304.25,306.0,299.3,301.0,303.6,-2.60,-0.86,12264774
NTP,NTP,NTPC,329.5,329.95,326.55,327.0,329.5,-2.50,-0.76,6556304
MU01,MS24,Maruti Suzuki,12231.0,12367.0,12159.0,12166.0,12231.0,-65.00,-0.53,312876
MHI,MHI,Max Healthcare,1036.4,1036.4,1021.6,1025.0,1030.0,-5.00,-0.49,1600620
DRL,DRL,Dr Reddys Labs,1142.0,1149.9,1133.9,1140.0,1145.0,-5.00,-0.44,1120896
TIS,TIS,Tata Steel,183.65,185.4,180.28,183.0,183.65,-0.65,-0.35,29476234
JFS,JFS,Jio Financial,226.5,228.22,224.84,224.84,225.6,-0.76,-0.34,11926382
BAF,BAF,Bajaj Finance,1010.5,1019.3,1006.2,1006.2,1009.2,-3.00,-0.30,4190272
AE01,AE13,Adani Enterpris,2957.0,2972.9,2914.3,2920.0,2928.6,-8.60,-0.29,764624
AHE,AHE,Apollo Hospital,8756.0,8792.5,8672.5,8696.5,8714.0,-17.50,-0.20,232987
STF,STF,Shriram Finance,979.0,990.3,972.6,979.0,979.8,-0.80,-0.08,7221528
HCL02,HCL02,HCL Tech,1262.5,1284.6,1244.9,1253.0,1253.7,-0.70,-0.06,3049093
