scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass,min_target_price,max_target_price,avg_target_price,total_target_price,brokers
MU01,10,9,0,1,Maruti Suzuki India,Maruti Suzuki,12166.00,-65.00,-0.53,31.2,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 12166, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': 9.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15967.6, 'percentages': 31.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 56.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 56.17, 'minRangePer': 17.32, 'maxRanegPer': 55.61, 'rangeDiffPer': 38.29, 'mindiff_total': 9.73, 'maxdiff_total': 31.24}",#52B974,,,,,
UTI10,10,9,1,0,Axis Bank,Axis Bank,1241.00,18.10,1.48,18.9,banks-private-sector/axisbank/AB16,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1241, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': 2.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1476.7, 'percentages': 18.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1622, 'percentages': 30.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 30.7, 'minRangePer': 7.58, 'maxRanegPer': 61.85, 'rangeDiffPer': 54.27, 'mindiff_total': 2.33, 'maxdiff_total': 18.99}",#52B974,,,,,
IT,9,8,0,1,Infosys,Infosys,1060.00,-17.00,-1.58,41.4,computers-software/infosys/IT,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 940, 'percentages': -11.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1060, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1426.6, 'percentages': 34.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1830, 'percentages': 72.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 94.68, 'minRangePer': 13.47, 'maxRanegPer': 54.66, 'rangeDiffPer': 41.19, 'mindiff_total': 12.76, 'maxdiff_total': 51.76}",#52B974,,,,,
HDF01,6,6,0,0,HDFC Bank,HDFC Bank,721.50,4.95,0.69,93.4,banks-private-sector/hdfcbank/HDF01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 721.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 920, 'percentages': 27.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 961.8, 'percentages': 33.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1011, 'percentages': 40.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 40.12, 'minRangePer': 68.56, 'maxRanegPer': 83, 'rangeDiffPer': 14.43, 'mindiff_total': 27.51, 'maxdiff_total': 33.3}",#52B974,,,,,
PS15,9,7,1,1,Persistent Systems,Persistent,5440.00,-37.50,-0.68,9.0,computers-software/persistentsystems/PS15,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 5000, 'percentages': -8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 5440, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5930.6, 'percentages': 9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6600, 'percentages': 21.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 32, 'minRangePer': 27.5, 'maxRanegPer': 58.15, 'rangeDiffPer': 30.65, 'mindiff_total': 8.8, 'maxdiff_total': 18.61}",#52B974,,,,,
TM4,8,6,1,1,Tech Mahindra,Tech Mahindra,1558.00,-17.90,-1.14,12.4,computers-software/techmahindra/TM4,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1450, 'percentages': -6.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1558, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1752.3, 'percentages': 12.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1964, 'percentages': 26, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 35.44, 'minRangePer': 20.99, 'maxRanegPer': 58.8, 'rangeDiffPer': 37.81, 'mindiff_total': 7.44, 'maxdiff_total': 20.84}",#52B974,,,,,
MM,8,8,0,0,Mahindra and Mahindra,M&M,3070.00,40.50,1.34,28.7,auto-carsjeeps/mahindramahindra/MM,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 3070, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 3508, 'percentages': 14.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3952, 'percentages': 28.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4450, 'percentages': 44.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 44.95, 'minRangePer': 31.72, 'maxRanegPer': 63.89, 'rangeDiffPer': 32.17, 'mindiff_total': 14.26, 'maxdiff_total': 28.72}",#52B974,,,,,
HCL02,8,4,3,1,HCL Technologies,HCL Tech,1253.00,-0.70,-0.06,17.3,computers-software/hcltechnologies/HCL02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1060, 'percentages': -15.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1253, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1470.1, 'percentages': 17.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 47.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 74.52, 'minRangePer': 24.42, 'maxRanegPer': 51.9, 'rangeDiffPer': 27.47, 'mindiff_total': 18.2, 'maxdiff_total': 38.68}",#52B974,,,,,
BAF,7,6,0,1,Bajaj Finance,Bajaj Finance,1006.20,-3.00,-0.30,115.3,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -5.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1006.2, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.4, 'percentages': 10.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 29.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 36.84, 'minRangePer': 16.04, 'maxRanegPer': 47.52, 'rangeDiffPer': 31.48, 'mindiff_total': 5.91, 'maxdiff_total': 17.51}",#52B974,,,,,
BE03,8,8,0,0,Bharat Electronics,Bharat Elec,385.75,2.85,0.74,23.2,aerospacedefence/bharatelectronics/BE03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 385.75, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 420, 'percentages': 8.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 475.2, 'percentages': 23.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 530, 'percentages': 37.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 37.39, 'minRangePer': 23.72, 'maxRanegPer': 61.99, 'rangeDiffPer': 38.27, 'mindiff_total': 8.87, 'maxdiff_total': 23.18}",#52B974,,,,,
TCS,8,7,0,1,Tata Consultancy Services,TCS,2188.80,-62.20,-2.76,39.1,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1860, 'percentages': -15, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2188.8, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3045, 'percentages': 39.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3950, 'percentages': 80.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 112.36, 'minRangePer': 15.72, 'maxRanegPer': 56.69, 'rangeDiffPer': 40.97, 'mindiff_total': 17.67, 'maxdiff_total': 63.7}",#52B974,,,,,
