MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HSL01,HSL01,HDFC Life,522.0,534.0,517.0,530.2,516.1,14.10,2.73,3970025
SLI03,SLI03,SBI Life Insura,1656.4,1705.0,1656.4,1697.9,1654.1,43.80,2.65,835034
SBI,SBI,SBI,976.0,991.4,973.2,991.4,968.0,23.40,2.42,8609956
ITC,ITC,ITC,259.4,264.9,259.3,264.15,258.0,6.15,2.38,15199856
NI,NI,Nestle,1369.2,1397.0,1368.7,1384.5,1362.0,22.50,1.65,1631890
JVS,JSW01,JSW Steel,1244.0,1250.2,1227.0,1248.9,1229.2,19.70,1.60,1803781
UTI10,AB16,Axis Bank,1230.0,1252.5,1223.7,1241.0,1222.9,18.10,1.48,5799541
BA06,BA10,Bajaj Auto,11425.0,11596.0,11379.0,11593.0,11424.0,169.00,1.48,305528
H,HI,Hindalco,956.4,978.5,956.4,972.7,958.7,14.00,1.46,3439776
L,T04,Trent,2735.4,2799.2,2723.9,2769.7,2730.0,39.70,1.45,620165
TT,TT,TATA Cons. Prod,990.0,1010.5,988.8,1000.1,986.1,14.00,1.42,1573391
MM,MM,M&M,3044.6,3105.9,3044.6,3070.0,3029.5,40.50,1.34,2390779
KMF,KMB,Kotak Mahindra,413.6,417.05,409.35,415.0,409.8,5.20,1.27,10898426
HL,HU,HUL,1944.1,1977.0,1943.5,1962.0,1938.1,23.90,1.23,1013304
TI01,TI01,Titan Company,4880.0,4921.5,4845.0,4908.5,4856.0,52.50,1.08,376036
SPI,SPI,Sun Pharma,1843.6,1857.4,1837.0,1853.5,1835.0,18.50,1.01,1370607
BE03,BE03,Bharat Elec,384.05,390.2,382.1,385.75,382.9,2.85,0.74,10138395
CI29,CI11,Coal India,419.25,423.45,417.6,422.25,419.25,3.00,0.72,7049685
HDF01,HDF01,HDFC Bank,714.9,725.4,710.85,721.5,716.55,4.95,0.69,27476943
EM,EM,Eicher Motors,7430.0,7524.5,7406.0,7500.0,7452.5,47.50,0.64,316258
ICI02,ICI02,ICICI Bank,1359.0,1361.4,1348.0,1358.8,1350.4,8.40,0.62,9625762
MPS,MPS,Adani Ports,1722.9,1737.9,1707.0,1723.8,1713.8,10.00,0.58,1060410
API,AP31,Asian Paints,2405.1,2444.5,2397.4,2416.6,2402.8,13.80,0.57,591671
Z01,Z,Eternal,316.25,318.35,310.8,317.0,315.25,1.75,0.56,11286053
C,C,Cipla,1351.0,1363.7,1344.3,1358.0,1351.0,7.00,0.52,911572
GI01,GI01,Grasim,3190.0,3201.8,3159.1,3187.0,3171.0,16.00,0.50,859973
RI,RI,Reliance,1243.0,1255.0,1240.0,1240.0,1235.3,4.70,0.38,10023997
ONG,ONG,ONGC,236.45,236.8,233.31,236.8,235.95,0.85,0.36,8748123
BTV,BA08,Bharti Airtel,1835.8,1838.0,1818.6,1835.0,1830.4,4.60,0.25,2925053
UTC,UTC01,UltraTechCement,10777.0,10880.0,10639.0,10700.0,10697.0,3.00,0.03,236781
