scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
MU01,12,11,0,1,Maruti Suzuki India,Maruti Suzuki,13770.00,48.00,0.35,12.1,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': -3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 13770, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15445.6, 'percentages': 12.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 37.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 42.32, 'minRangePer': 7.41, 'maxRanegPer': 37.07, 'rangeDiffPer': 29.66, 'mindiff_total': 3.14, 'maxdiff_total': 15.69}",#52B974
UTI10,12,11,1,0,Axis Bank,Axis Bank,1292.70,-1.50,-0.12,10.8,banks-private-sector/axisbank/AB16,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': -1.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1292.7, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1432.3, 'percentages': 10.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1610, 'percentages': 24.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 26.77, 'minRangePer': 6.64, 'maxRanegPer': 47.7, 'rangeDiffPer': 41.06, 'mindiff_total': 1.78, 'maxdiff_total': 12.77}",#52B974
IT,12,11,1,0,Infosys,Infosys,1162.70,-4.50,-0.39,48.8,computers-software/infosys/IT,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1162.7, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1300, 'percentages': 11.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1730.7, 'percentages': 48.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2154, 'percentages': 85.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 85.25, 'minRangePer': 13.84, 'maxRanegPer': 57.3, 'rangeDiffPer': 43.45, 'mindiff_total': 11.8, 'maxdiff_total': 48.85}",#52B974
UTC,11,10,1,0,UltraTech Cement,UltraTechCement,12146.00,53.00,0.44,-0.4,cement-major/ultratechcement/UTC01,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13, 'percentages': -99.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 12095.4, 'percentages': -0.4, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 12146, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 25.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 116900, 'minRangePer': 79.5, 'maxRanegPer': 79.83, 'rangeDiffPer': 0.32, 'mindiff_total': 92941.53, 'maxdiff_total': 93330.76}",#E3515C
TCS,11,9,1,1,Tata Consultancy Services,TCS,2401.40,-34.00,-1.40,64.0,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2401.4, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 3000, 'percentages': 24.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3938.8, 'percentages': 64, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4634, 'percentages': 92.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 92.97, 'minRangePer': 26.8, 'maxRanegPer': 68.86, 'rangeDiffPer': 42.06, 'mindiff_total': 24.92, 'maxdiff_total': 64.02}",#52B974
BAF,7,4,2,1,Bajaj Finance,Bajaj Finance,972.75,-8.00,-0.82,301.6,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -2.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 972.75, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1041.4, 'percentages': 7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 18.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 21.05, 'minRangePer': 11.35, 'maxRanegPer': 45.7, 'rangeDiffPer': 34.35, 'mindiff_total': 2.39, 'maxdiff_total': 9.62}",#52B974
HCL02,10,3,6,1,HCL Technologies,HCL Tech,1183.40,-5.70,-0.48,44.4,computers-software/hcltechnologies/HCL02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1183.4, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1300, 'percentages': 9.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1709.6, 'percentages': 44.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2050, 'percentages': 73.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 73.22, 'minRangePer': 13.45, 'maxRanegPer': 60.72, 'rangeDiffPer': 47.27, 'mindiff_total': 9.85, 'maxdiff_total': 44.46}",#52B974
HL,10,10,0,0,Hindustan Unilever,HUL,2272.20,-44.90,-1.94,19.9,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2272.2, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2454, 'percentages': 8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2725.1, 'percentages': 19.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2870, 'percentages': 26.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 26.3, 'minRangePer': 30.41, 'maxRanegPer': 75.77, 'rangeDiffPer': 45.36, 'mindiff_total': 8, 'maxdiff_total': 19.93}",#52B974
HDF01,6,6,0,0,HDFC Bank,HDFC Bank,796.05,-0.50,-0.06,88.2,banks-private-sector/hdfcbank/HDF01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 796.05, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 967, 'percentages': 21.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1043.3, 'percentages': 31, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1100, 'percentages': 38.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 38.18, 'minRangePer': 56.23, 'maxRanegPer': 81.32, 'rangeDiffPer': 25.08, 'mindiff_total': 21.47, 'maxdiff_total': 31.05}",#52B974
PS15,10,7,0,3,Persistent Systems,Persistent,4984.00,-30.00,-0.60,20.1,computers-software/persistentsystems/PS15,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 4900, 'percentages': -1.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4984, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5989, 'percentages': 20.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6600, 'percentages': 32.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 34.69, 'minRangePer': 4.92, 'maxRanegPer': 64.05, 'rangeDiffPer': 59.13, 'mindiff_total': 1.71, 'maxdiff_total': 22.22}",#52B974
