MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HL,HU,HUL,2310.0,2327.9,2268.1,2272.2,2317.1,-44.90,-1.94,1859012
TCS,TCS,TCS,2438.2,2439.7,2398.0,2401.4,2435.4,-34.00,-1.40,5829594
TM4,TM4,Tech Mahindra,1467.0,1475.9,1444.0,1448.2,1466.7,-18.50,-1.26,1147147
TI01,TI01,Titan Company,4349.9,4359.0,4261.0,4307.5,4359.6,-52.10,-1.20,1377631
ITC,ITC,ITC,311.45,311.65,307.0,307.4,310.7,-3.30,-1.06,25718615
AE01,AE13,Adani Enterpris,2540.3,2549.9,2506.2,2513.7,2540.3,-26.60,-1.05,1098088
MPS,MPS,Adani Ports,1748.3,1755.9,1708.0,1732.8,1748.3,-15.50,-0.89,3280485
W,W,Wipro,199.5,200.28,197.19,197.36,199.12,-1.76,-0.88,19303572
SPI,SPI,Sun Pharma,1850.2,1857.1,1826.3,1834.4,1850.2,-15.80,-0.85,2201070
BAF,BAF,Bajaj Finance,992.25,992.25,969.0,972.75,980.75,-8.00,-0.82,7873561
CI29,CI11,Coal India,470.2,472.85,456.1,466.65,470.2,-3.55,-0.75,24264105
PGC,PGC,Power Grid Corp,315.75,316.75,312.5,313.8,315.95,-2.15,-0.68,9126203
NI,NI,Nestle,1488.0,1493.0,1468.3,1476.0,1486.1,-10.10,-0.68,2247161
BF04,BF04,Bajaj Finserv,1849.6,1849.6,1816.6,1824.5,1836.1,-11.60,-0.63,945912
JFS,JFS,Jio Financial,253.5,254.15,250.5,251.02,252.44,-1.42,-0.56,16948101
HCL02,HCL02,HCL Tech,1195.0,1196.0,1181.1,1183.4,1189.1,-5.70,-0.48,3725309
BTV,BA08,Bharti Airtel,1835.0,1843.9,1821.2,1826.6,1833.7,-7.10,-0.39,7914845
IT,IT,Infosys,1173.0,1175.4,1159.2,1162.7,1167.2,-4.50,-0.39,12013987
SBI,SBI,SBI,1106.0,1108.0,1086.1,1092.0,1096.0,-4.00,-0.36,16105163
IA05,IA04,Interglobe Avi,4530.0,4560.0,4455.1,4506.9,4520.2,-13.30,-0.29,1723948
DRL,DRL,Dr Reddys Labs,1309.1,1315.7,1297.3,1307.6,1311.0,-3.40,-0.26,2530096
C,C,Cipla,1370.0,1379.5,1360.1,1362.3,1364.4,-2.10,-0.15,1248019
RI,RI,Reliance,1438.8,1449.5,1430.3,1436.2,1437.9,-1.70,-0.12,19816903
UTI10,AB16,Axis Bank,1299.0,1308.1,1281.2,1292.7,1294.2,-1.50,-0.12,6785048
HDF01,HDF01,HDFC Bank,794.0,801.55,788.55,796.05,796.55,-0.50,-0.06,46137553
MHI,MHI,Max Healthcare,1024.0,1025.9,1008.9,1015.3,1015.9,-0.60,-0.06,1886787
TT,TT,TATA Cons. Prod,1152.2,1162.2,1135.6,1151.7,1152.2,-0.50,-0.04,1465163
ICI02,ICI02,ICICI Bank,1284.7,1294.0,1273.2,1279.0,1279.5,-0.50,-0.04,25028552
