Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,BCI02,BCI02,Blue Chip,/finance-investments/bluechipindia/BCI02,1.83,"08 May, 2026|15:31"
52WeekLow,HCL02,HCL02,HCL Tech,/computers-software/hcltechnologies/HCL02,1179.8,"08 May, 2026|16:03"
52WeekLow,OPT,OPT,Om Power Tran,/transmission-towers-equipments/ompowertransmission/OPT,188.5,"08 May, 2026|15:59"
52WeekLow,SF07,SF07,Shalibhadra Fin,/finance-investments/shalibhadrafinance/SF07,81.99,"08 May, 2026|15:50"
52WeekLow,WIL01,WIL01,Wakefit Inno,/household-personal-products/wakefitinnovations/WIL01,132.5,"08 May, 2026|15:58"
52WeekLow,WL02,WL02,Womancart,/retailing/womancart/WL02,120.6,"08 May, 2026|15:52"
52WeekHigh,AML06,AML06,Accent Micro,/pharmaceuticals-drugs/accentmicrocell/AML06,456.55,"08 May, 2026|15:41"
52WeekHigh,APL07,APL07,Accretion Pharm,/pharmaceuticals-drugs/accretionpharmaceuticals/APL07,111.15,"08 May, 2026|15:40"
52WeekHigh,AO05,AO05,Acutaas Chem,/speciality-chemicals/acutaaschemicals/AO05,2700.2,"08 May, 2026|15:57"
52WeekHigh,MPS,MPS,Adani Ports,/infrastructure-general/adaniportsspecialeconomiczone/MPS,1740.4,"08 May, 2026|15:57"
52WeekHigh,AET02,AET,Advanced Enzyme,/pharmaceuticals/advancedenzymetechnologies/AET,359.8,"08 May, 2026|15:57"
52WeekHigh,AI77,AI87,Aeroflex Ind.,/engineering-industrial-equipments/aeroflexindustries/AI87,399.95,"08 May, 2026|15:59"
52WeekHigh,ABL03,ABL03,Angel One,/finance-stock-broking/angelone/ABL03,322.0,"08 May, 2026|15:59"
52WeekHigh,AL05,AI58,Apcotex Ind,/rubber/apcotexindustries/AI58,540.0,"08 May, 2026|15:58"
52WeekHigh,AEL07,AEL06,Apex Ecotech,/engineering-industrial-equipments/apexecotech/AEL06,187.0,"08 May, 2026|15:53"
52WeekHigh,AHE,AHE,Apollo Hospital,/hospitals-medical-services/apollohospitalsenterprises/AHE,7837.0,"08 May, 2026|15:55"
52WeekHigh,AAL05,AAL05,Apsis Aerocom,/engineering-industrial-equipments/apsisaerocom/AAL05,285.0,"08 May, 2026|15:40"
52WeekHigh,AHF01,AH07,Ashiana Housing,/construction-contracting-housing/ashianahousing/AH07,380.8,"08 May, 2026|15:56"
52WeekHigh,AHW,AHW,Asian Hotel (W),/hotels/asianhotelswest/AHW,461.5,"08 May, 2026|15:57"
52WeekHigh,AP,AP,Aurobindo Pharm,/pharmaceuticals/aurobindopharma/AP,1485.0,"08 May, 2026|15:58"
52WeekHigh,AT23,AT27,Avalon Tech,/electronics-components/avalontechnologies/AT27,1271.6,"08 May, 2026|15:59"
52WeekHigh,ITT01,AXI,Axiscades Tech,/aerospace-defence/axiscadestechnologies/AXI,2144.0,"08 May, 2026|15:58"
52WeekHigh,AEL03,AEL02,Azad Eng,/aerospace-defence/azadengineering/AEL02,2249.0,"08 May, 2026|15:59"
52WeekHigh,BSR02,BSR03,Baazar Style,/trading/baazarstyleretail/BSR03,418.5,"08 May, 2026|15:59"
52WeekHigh,BA06,BA10,Bajaj Auto,/auto-2-3-wheelers/bajajauto/BA10,10625.0,"08 May, 2026|15:59"
52WeekHigh,BC14,BC02,Bajaj Consumer ,/personal-care/bajajconsumercare/BC02,521.0,"08 May, 2026|15:58"
52WeekHigh,BTL03,BTL03,Beacon Trustees,/finance-investment/beacontrusteeship/BTL03,124.65,"08 May, 2026|15:31"
52WeekHigh,BIL07,BIL08,Belrise Ind,/auto-ancillaries/belriseindustries/BIL08,228.05,"08 May, 2026|15:59"
