Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NI,Nestle,Stock,Very Bullish,"1,482.40",22.14,"08 Apr, 2026","1,213.70",May 08 | 15:58
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,760.40",21.13,"08 Apr, 2026","1,453.30",May 08 | 15:57
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"2,505.90",20.08,"10 Apr, 2026","2,086.80",May 08 | 15:59
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"10,711.50",14.37,"08 Apr, 2026","9,366.00",May 08 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,044.40",12.61,"06 Apr, 2026",927.45,May 08 | 15:58
NIFTY 50,L,Trent,Stock,Very Bullish,"4,242.30",10.97,"07 Apr, 2026","3,823.00",May 08 | 15:58
NIFTY 50,API,Asian Paints,Stock,Very Bullish,"2,599.90",10.13,"10 Apr, 2026","2,360.70",May 08 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bullish,214.49,9.38,"06 Apr, 2026",196.10,May 08 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,097.00",8.23,"09 Apr, 2026","7,481.50",May 08 | 15:55
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"2,968.60",7.55,"20 Apr, 2026","2,760.10",May 08 | 15:52
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,277.80",6.99,"08 Apr, 2026","1,194.30",May 08 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bullish,402.15,6.21,"09 Apr, 2026",378.65,May 08 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,509.00",6.19,"06 Apr, 2026","4,246.10",May 08 | 15:59
NIFTY 50,SPI,Sun Pharma,Stock,Very Bullish,"1,847.90",5.76,"28 Apr, 2026","1,747.30",May 08 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bullish,"1,176.20",5.66,"17 Apr, 2026","1,113.20",May 08 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Bullish,313.95,5.32,"09 Apr, 2026",298.10,May 08 | 15:59
NIFTY 50,C,Cipla,Stock,Bullish,"1,347.00",3.15,"23 Apr, 2026","1,305.90",May 08 | 15:58
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bullish,955.35,1.76,"21 Apr, 2026",938.85,May 08 | 15:59
NIFTY 50,Z01,Eternal,Stock,Very Bullish,256.39,1.46,"16 Apr, 2026",252.70,May 08 | 15:59
NIFTY 50,CI29,Coal India,Stock,Bullish,456.40,1.28,"23 Apr, 2026",450.65,May 08 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bullish,"13,726.00",1.08,"04 May, 2026","13,580.00",May 08 | 15:58
NIFTY 50,MM,M&M,Stock,Very Bullish,"3,330.40",0.90,"06 May, 2026","3,300.80",May 08 | 15:59
NIFTY 50,RI,Reliance,Stock,Very Bullish,"1,435.20",0.69,"29 Apr, 2026","1,425.40",May 08 | 16:03
NIFTY 50,STF,Shriram Finance,Stock,Very Bullish,"1,007.75",0.36,"06 May, 2026","1,004.10",May 08 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Bullish,249.34,0.27,"23 Apr, 2026",248.66,May 08 | 16:03
NIFTY 50,TM4,Tech Mahindra,Stock,Bullish,"1,463.00",0.22,"29 Apr, 2026","1,459.80",May 08 | 15:58
NIFTY 50,BE03,Bharat Elec,Stock,Bullish,439.70,0.06,"07 May, 2026",439.45,May 08 | 16:03
NIFTY 50,UTC,UltraTechCement,Stock,Bullish,"11,950.00",-0.11,"05 May, 2026","11,963.00",May 08 | 15:55
NIFTY 50,BF04,Bajaj Finserv,Stock,Bullish,"1,818.30",-0.34,"07 May, 2026","1,824.50",May 08 | 15:58
NIFTY 50,TEL,TMPV,Stock,Very Bullish,355.45,-0.75,"06 May, 2026",358.15,May 08 | 16:03
NIFTY 50,MHI,Max Healthcare,Stock,Bullish,"1,012.50",-0.76,"21 Apr, 2026","1,020.25",May 08 | 15:57
NIFTY 50,EM,Eicher Motors,Stock,Very Bullish,"7,302.50",-1.64,"10 Apr, 2026","7,424.00",May 08 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Bullish,"1,293.90",-2.79,"23 Apr, 2026","1,331.00",May 08 | 16:03
NIFTY BANK,YB,Yes Bank,Stock,Very Bullish,22.94,14.99,"16 Apr, 2026",19.95,May 08 | 15:59
NIFTY BANK,IIB,IndusInd Bank,Stock,Very Bullish,950.75,13.17,"15 Apr, 2026",840.10,May 08 | 15:55
NIFTY BANK,ASF03,AU Small Financ,Stock,Very Bullish,"1,050.40",8.53,"08 Apr, 2026",967.80,May 08 | 15:55
NIFTY BANK,FB,Federal Bank,Stock,Very Bullish,297.25,8.03,"07 Apr, 2026",275.15,May 08 | 15:59
NIFTY BANK,IDF01,IDFC First Bank,Stock,Bullish,71.27,4.23,"22 Apr, 2026",68.38,May 08 | 15:59
