Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,780.85,-20.12,"05 Jan, 2026",977.50,May 08 | 16:03
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,179.20",-8.77,"10 Apr, 2026","1,292.50",May 08 | 16:03
NIFTY 50,HCL02,HCL Tech,Stock,Very Bearish,"1,198.40",-6.76,"22 Apr, 2026","1,285.30",May 08 | 16:03
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bearish,"1,264.80",-2.11,"28 Apr, 2026","1,292.00",May 08 | 16:03
NIFTY 50,W,Wipro,Stock,Very Bearish,197.91,-1.41,"04 May, 2026",200.75,May 08 | 16:03
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,394.40",-0.10,"24 Apr, 2026","2,396.90",May 08 | 16:03
NIFTY 50,ONG,ONGC,Stock,Bearish,279.20,0.00,"08 May, 2026",279.20,May 08 | 15:59
NIFTY 50,SBI,SBI,Stock,Very Bearish,"1,019.30",0.00,"08 May, 2026","1,019.30",May 08 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Bearish,"1,268.30",0.00,"30 Apr, 2026","1,268.30",May 08 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Very Bearish,"1,834.50",0.41,"04 May, 2026","1,827.10",May 08 | 15:58
NIFTY 50,SLI03,SBI Life Insura,Stock,Bearish,"1,872.10",2.41,"23 Apr, 2026","1,828.10",May 08 | 15:59
NIFTY BANK,PNB05,PNB,Stock,Very Bearish,107.24,-11.64,"04 Mar, 2026",121.37,May 08 | 16:03
NIFTY BANK,UBI01,Union Bank,Stock,Bearish,166.24,-2.49,"28 Apr, 2026",170.48,May 08 | 15:59
NIFTY BANK,BOB,Bank of Baroda,Stock,Very Bearish,263.90,-1.47,"28 Apr, 2026",267.83,May 08 | 15:59
NIFTY BANK,CB06,Canara Bank,Stock,Very Bearish,134.34,-0.23,"30 Apr, 2026",134.65,May 08 | 15:59
NIFTY MIDCAP100,SCP03,SBI Card,Stock,Very Bearish,645.40,-16.77,"26 Feb, 2026",775.40,May 08 | 15:59
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,461.60,-11.02,"25 Feb, 2026",518.75,May 08 | 15:56
NIFTY MIDCAP100,BS,Blue Star,Stock,Very Bearish,"1,692.80",-6.08,"05 May, 2026","1,802.30",May 08 | 15:59
NIFTY MIDCAP100,SI48,Supreme Ind,Stock,Very Bearish,"3,654.90",-4.90,"19 Mar, 2026","3,843.40",May 08 | 15:58
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Very Bearish,404.30,-3.80,"15 Apr, 2026",420.25,May 08 | 15:57
NIFTY MIDCAP100,V,Voltas,Stock,Very Bearish,"1,324.80",-3.71,"05 May, 2026","1,375.90",May 08 | 15:59
NIFTY MIDCAP100,LSL,Lenskart Solu,Stock,Bearish,489.25,-3.44,"05 May, 2026",506.70,May 08 | 15:59
NIFTY MIDCAP100,IB04,Indian Bank,Stock,Very Bearish,865.55,-3.41,"28 Apr, 2026",896.10,May 08 | 15:57
NIFTY MIDCAP100,CF06,Coromandel Int,Stock,Very Bearish,"1,927.60",-3.39,"24 Apr, 2026","1,995.30",May 08 | 15:59
NIFTY MIDCAP100,BOI,Bank of India,Stock,Very Bearish,139.77,-3.11,"28 Apr, 2026",144.25,May 08 | 15:59
NIFTY MIDCAP100,BT09,APL Apollo,Stock,Bearish,"1,948.60",-1.39,"28 Apr, 2026","1,976.00",May 08 | 15:58
NIFTY MIDCAP100,MRF,MRF,Stock,Very Bearish,"130,425.00",-1.30,"24 Apr, 2026","132,145.00",May 08 | 15:55
NIFTY MIDCAP100,IEI01,Info Edge,Stock,Very Bearish,978.35,-0.67,"24 Apr, 2026",984.95,May 08 | 15:59
NIFTY MIDCAP100,HI01,Havells India,Stock,Bearish,"1,255.20",-0.40,"23 Apr, 2026","1,260.30",May 08 | 15:57
NIFTY MIDCAP100,KPITT54265,KPIT Tech,Stock,Bearish,729.15,0.00,"08 May, 2026",729.15,May 08 | 16:03
NIFTY MIDCAP100,LEI,LG Electronics ,Stock,Bearish,"1,505.30",0.00,"08 May, 2026","1,505.30",May 08 | 16:00
NIFTY MIDCAP100,DT07,Dixon Technolog,Stock,Bearish,"10,803.00",0.00,"08 May, 2026","10,803.00",May 08 | 16:03
NIFTY MIDCAP100,AL,Ashok Leyland,Stock,Bearish,168.57,0.63,"28 Apr, 2026",167.52,May 08 | 16:03
NIFTY MIDCAP100,OI13,Oil India,Stock,Very Bearish,454.20,0.88,"06 May, 2026",450.25,May 08 | 16:03
NIFTY MIDCAP100,BFL,MphasiS,Stock,Very Bearish,"2,214.20",1.76,"24 Apr, 2026","2,175.80",May 08 | 15:58
NIFTY MIDCAP100,TEI,Tata Elxsi,Stock,Bearish,"4,319.60",2.03,"23 Apr, 2026","4,233.50",May 08 | 15:59
NIFTY NEXT 50,BPC,BPCL,Stock,Very Bearish,302.75,-15.05,"04 Mar, 2026",356.40,May 08 | 15:59
NIFTY NEXT 50,GCP,Godrej Consumer,Stock,Very Bearish,"1,042.40",-4.54,"28 Apr, 2026","1,092.00",May 08 | 15:59
NIFTY NEXT 50,TCL06,Tata Capital,Stock,Bearish,321.70,-1.26,"07 May, 2026",325.80,May 08 | 15:59
NIFTY NEXT 50,MC08,United Spirits,Stock,Very Bearish,"1,280.80",-0.74,"06 May, 2026","1,290.30",May 08 | 15:58
NIFTY NEXT 50,BI,Britannia,Stock,Very Bearish,"5,520.00",0.00,"08 May, 2026","5,520.00",May 08 | 16:03
NIFTY NEXT 50,GAC,Ambuja Cements,Stock,Very Bearish,444.30,0.02,"30 Apr, 2026",444.20,May 08 | 15:58
NIFTY NEXT 50,LI09,LTM,Stock,Very Bearish,"4,349.80",1.58,"24 Apr, 2026","4,282.30",May 08 | 15:59
NIFTY NEXT 50,SG,Vedanta,Stock,Very Bearish,296.45,9.17,"30 Apr, 2026",271.55,May 08 | 16:03
NIFTY 500,ACC,ACC,Stock,Very Bearish,"1,391.90",-24.79,"28 Nov, 2025","1,850.60",May 08 | 16:03
NIFTY 500,IDB,IDBI Bank,Stock,Very Bearish,74.72,-24.53,"09 Mar, 2026",99.00,May 08 | 16:03
NIFTY 500,MC,Ramco Cements,Stock,Very Bearish,959.50,-12.76,"02 Mar, 2026","1,099.90",May 08 | 15:50
NIFTY 500,UBB,United Brewerie,Stock,Very Bearish,"1,419.80",-12.18,"16 Mar, 2026","1,616.70",May 08 | 15:58
NIFTY 500,AIS,Asahi India,Stock,Very Bearish,836.10,-10.81,"16 Feb, 2026",937.40,May 08 | 15:53
NIFTY 500,BHL03,Bharti Hexacom,Stock,Very Bearish,"1,498.00",-9.42,"24 Feb, 2026","1,653.70",May 08 | 15:59
NIFTY 500,GDGIL,Go Digit,Stock,Bearish,314.35,-5.02,"17 Mar, 2026",330.95,May 08 | 15:54
NIFTY 500,C07,Ceat,Stock,Very Bearish,"3,323.80",-4.38,"24 Apr, 2026","3,476.20",May 08 | 15:58
NIFTY 500,AT,Apollo Tyres,Stock,Very Bearish,409.25,-3.44,"24 Apr, 2026",423.85,May 08 | 15:59
NIFTY 500,MRP,MRPL,Stock,Bearish,167.94,-2.42,"27 Apr, 2026",172.10,May 08 | 15:59
NIFTY 500,KPI01,Birlasoft,Stock,Very Bearish,362.15,-2.39,"28 Apr, 2026",371.00,May 08 | 15:58
NIFTY 500,TI30,Tega Industries,Stock,Very Bearish,"1,662.00",-2.22,"23 Apr, 2026","1,699.80",May 08 | 15:53
NIFTY 500,STV01,Sun TV Network,Stock,Very Bearish,573.55,-2.17,"29 Apr, 2026",586.25,May 08 | 15:55
NIFTY 500,FIC,Zensar Tech,Stock,Very Bearish,525.40,-1.98,"24 Apr, 2026",536.00,May 08 | 15:57
NIFTY 500,HSA01,Bayer CropScien,Stock,Very Bearish,"4,610.00",-1.42,"27 Apr, 2026","4,676.30",May 08 | 15:50
NIFTY 500,TH,Honeywell Autom,Stock,Bearish,"30,170.00",-1.42,"07 May, 2026","30,605.00",May 08 | 15:55
NIFTY 500,PE06,PG Electroplast,Stock,Bearish,530.35,-0.96,"07 May, 2026",535.50,May 08 | 15:59
NIFTY 500,BSL06,Brainbees Solu,Stock,Bearish,235.28,-0.68,"04 May, 2026",236.89,May 08 | 15:59
NIFTY 500,BI01,Bata India,Stock,Bearish,721.75,-0.39,"29 Apr, 2026",724.55,May 08 | 16:03
NIFTY 500,EID,EID Parry,Stock,Very Bearish,834.30,-0.35,"29 Apr, 2026",837.20,May 08 | 15:59
NIFTY 500,SF20,Sundaram Fin,Stock,Bearish,"4,746.40",-0.18,"24 Apr, 2026","4,754.90",May 08 | 15:50
NIFTY 500,II22,Indiamart Inter,Stock,Very Bearish,"2,091.80",-0.13,"04 May, 2026","2,094.50",May 08 | 15:48
NIFTY 500,IID01,IRB Infra,Stock,Bearish,21.42,0.00,"08 May, 2026",21.42,May 08 | 15:59
NIFTY 500,JS07,Jindal Stainles,Stock,Bearish,754.80,0.00,"08 May, 2026",754.80,May 08 | 15:59
NIFTY 500,B3M,3M India,Stock,Bearish,"32,045.00",0.00,"08 May, 2026","32,045.00",May 08 | 15:51
NIFTY 500,E,Escorts Kubota,Stock,Bearish,"3,146.60",0.00,"08 May, 2026","3,146.60",May 08 | 15:59
NIFTY 500,DIL03,DOMS Industries,Stock,Bearish,"2,342.20",0.00,"08 May, 2026","2,342.20",May 08 | 15:58
NIFTY 500,ICI,JSW Dulux,Stock,Bearish,"2,949.40",0.00,"08 May, 2026","2,949.40",May 08 | 15:55
NIFTY 500,OCL,Dalmia Bharat,Stock,Bearish,"1,823.60",0.00,"08 May, 2026","1,823.60",May 08 | 16:03
NIFTY 500,P,Pfizer,Stock,Bearish,"4,818.80",0.05,"21 Apr, 2026","4,816.50",May 08 | 15:59
NIFTY 500,CHL02,Canara HSBC,Stock,Very Bearish,141.73,0.30,"30 Apr, 2026",141.30,May 08 | 15:58
NIFTY 500,CRI,CRISIL,Stock,Bearish,"4,162.30",0.39,"05 May, 2026","4,146.20",May 08 | 15:56
NIFTY 500,LIC09,LIC India,Stock,Bearish,802.15,0.53,"30 Apr, 2026",797.90,May 08 | 15:59
