MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
SBI,SBI,SBI,1090.0,1095.0,1010.9,1019.3,1092.0,-72.70,-6.66,48065909
CI29,CI11,Coal India,461.2,463.35,454.9,456.4,466.65,-10.25,-2.20,15767759
HDF01,HDF01,HDFC Bank,784.0,788.75,777.2,780.85,796.05,-15.20,-1.91,38016841
UTI10,AB16,Axis Bank,1280.0,1282.0,1264.6,1268.3,1292.7,-24.40,-1.89,6358595
BAF,BAF,Bajaj Finance,971.0,971.95,951.0,955.35,972.75,-17.40,-1.79,5555386
ONG,ONG,ONGC,283.6,284.0,278.6,279.2,283.9,-4.70,-1.66,9290168
UTC,UTC01,UltraTechCement,12090.0,12110.0,11877.0,11950.0,12146.0,-196.00,-1.61,258727
L,T04,Trent,4283.2,4318.9,4221.9,4242.3,4294.1,-51.80,-1.21,541763
LT,LT,Larsen,4010.0,4014.0,3960.0,3974.5,4023.0,-48.50,-1.21,1620273
TIS,TIS,Tata Steel,217.0,217.4,214.25,214.49,217.09,-2.60,-1.20,17760366
MM,MM,M&M,3357.8,3363.0,3317.6,3330.4,3370.7,-40.30,-1.20,2071348
C,C,Cipla,1355.0,1366.7,1341.3,1347.0,1362.3,-15.30,-1.12,1044824
ICI02,ICI02,ICICI Bank,1279.6,1279.6,1261.2,1264.8,1279.0,-14.20,-1.11,11137424
H,HI,Hindalco,1048.4,1058.0,1035.3,1044.4,1055.7,-11.30,-1.07,3065690
TEL,TM03,TMPV,356.0,357.45,353.7,355.45,359.25,-3.80,-1.06,4615800
DRL,DRL,Dr Reddys Labs,1303.5,1310.2,1290.0,1293.9,1307.6,-13.70,-1.05,964903
STF,STF,Shriram Finance,1013.0,1013.35,1001.25,1007.75,1015.65,-7.90,-0.78,5755029
JFS,JFS,Jio Financial,250.98,251.49,248.3,249.34,251.02,-1.68,-0.67,11367680
HSL01,HSL01,HDFC Life,625.5,628.0,618.3,621.7,625.4,-3.70,-0.59,2352588
JVS,JSW01,JSW Steel,1283.4,1284.9,1266.8,1277.8,1283.4,-5.60,-0.44,811858
Z01,Z,Eternal,255.81,257.4,252.6,256.39,257.42,-1.03,-0.40,17618369
EM,EM,Eicher Motors,7299.5,7370.0,7228.0,7302.5,7327.5,-25.00,-0.34,259522
BF04,BF04,Bajaj Finserv,1824.5,1827.2,1802.5,1818.3,1824.5,-6.20,-0.34,719570
MU01,MS24,Maruti Suzuki,13672.0,13789.0,13626.0,13726.0,13770.0,-44.00,-0.32,270505
AE01,AE13,Adani Enterpris,2519.0,2546.1,2500.0,2505.9,2513.7,-7.80,-0.31,1499613
TCS,TCS,TCS,2398.0,2407.0,2375.1,2394.4,2401.4,-7.00,-0.29,3792199
MHI,MHI,Max Healthcare,1013.6,1024.6,1007.4,1012.5,1015.3,-2.80,-0.28,1835293
RI,RI,Reliance,1426.0,1442.8,1417.5,1435.2,1436.2,-1.00,-0.07,8663105
SLI03,SLI03,SBI Life Insura,1874.9,1885.0,1865.2,1872.1,1872.2,-0.10,-0.01,673259
