MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
MPS,MPS,Adani Ports,1702.0,1748.6,1687.3,1742.6,1657.3,85.30,5.15,7171346
AE01,AE13,Adani Enterpris,2390.4,2515.0,2375.0,2485.7,2408.4,77.30,3.21,6039537
EM,EM,Eicher Motors,7109.0,7348.5,7070.0,7329.0,7109.0,220.00,3.09,684364
HL,HU,HUL,2268.8,2365.8,2268.8,2309.3,2250.9,58.40,2.59,2554255
JFS,JFS,Jio Financial,248.0,254.0,247.87,252.74,246.37,6.37,2.59,17828741
STF,STF,Shriram Finance,942.0,969.0,942.0,960.45,937.35,23.10,2.46,4018048
RI,RI,Reliance,1433.4,1467.4,1433.4,1463.1,1430.8,32.30,2.26,24035700
GI01,GI01,Grasim,2805.0,2865.8,2805.0,2856.0,2794.5,61.50,2.20,977675
LT,LT,Larsen,4026.0,4139.5,4026.0,4100.8,4014.0,86.80,2.16,2173027
MU01,MS24,Maruti Suzuki,13559.0,13976.0,13435.0,13580.0,13314.0,266.00,2.00,722127
Z01,Z,Eternal,247.0,252.95,245.0,251.9,247.03,4.87,1.97,40885798
C,C,Cipla,1320.0,1337.4,1313.6,1335.0,1309.6,25.40,1.94,1088765
MHI,MHI,Max Healthcare,993.05,1021.0,992.0,1011.55,993.05,18.50,1.86,2605812
UTC,UTC01,UltraTechCement,11670.0,11798.0,11590.0,11758.0,11586.0,172.00,1.48,461238
BAF,BAF,Bajaj Finance,938.1,966.0,938.1,950.2,937.0,13.20,1.41,7503756
BA06,BA10,Bajaj Auto,10244.0,10477.5,10067.0,10132.0,9994.0,138.00,1.38,721598
TT,TT,TATA Cons. Prod,1149.7,1174.4,1149.7,1160.4,1144.6,15.80,1.38,1313831
BF04,BF04,Bajaj Finserv,1749.2,1787.0,1747.1,1770.4,1747.2,23.20,1.33,1720030
AHE,AHE,Apollo Hospital,7699.5,7790.0,7673.0,7737.5,7636.5,101.00,1.32,328426
HDF01,HDF01,HDFC Bank,772.6,786.6,772.6,779.4,771.7,7.70,1.00,29028060
SPI,SPI,Sun Pharma,1820.0,1841.0,1810.0,1823.5,1808.3,15.20,0.84,4206373
ICI02,ICI02,ICICI Bank,1264.3,1282.2,1264.3,1270.8,1263.4,7.40,0.59,14597051
UTI10,AB16,Axis Bank,1268.3,1294.4,1264.5,1275.1,1268.3,6.80,0.54,9759479
BE03,BE03,Bharat Elec,433.0,438.6,428.6,433.55,431.3,2.25,0.52,10764998
H,HI,Hindalco,1043.3,1049.4,1034.5,1042.7,1038.0,4.70,0.45,3349359
TEL,TM03,TMPV,338.4,345.9,338.0,343.05,341.55,1.50,0.44,7734863
TIS,TIS,Tata Steel,212.55,214.5,211.4,212.24,211.36,0.88,0.42,23140911
L,T04,Trent,4135.0,4193.9,4067.2,4158.5,4144.6,13.90,0.34,680672
MM,MM,M&M,3131.5,3172.0,3081.5,3106.5,3097.5,9.00,0.29,2873467
HSL01,HSL01,HDFC Life,591.95,596.2,583.0,588.35,586.9,1.45,0.25,2591864
NTP,NTP,NTPC,400.0,404.8,397.25,400.05,399.15,0.90,0.23,6333200
PGC,PGC,Power Grid Corp,314.0,323.9,314.0,319.05,318.35,0.70,0.22,7370269
JVS,JSW01,JSW Steel,1278.0,1287.9,1259.9,1266.6,1264.5,2.10,0.17,1550369
API,AP31,Asian Paints,2460.0,2507.0,2442.3,2448.1,2444.5,3.60,0.15,581159
HCL02,HCL02,HCL Tech,1208.0,1213.5,1191.4,1200.5,1199.1,1.40,0.12,3318673
SLI03,SLI03,SBI Life Insura,1810.1,1845.0,1810.1,1820.1,1819.0,1.10,0.06,1929706
W,W,Wipro,202.4,203.37,200.06,200.75,200.65,0.10,0.05,8446995
