Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,779.40,-20.27,"05 Jan, 2026",977.50,May 04 | 15:59
NIFTY 50,MM,M&M,Stock,Very Bearish,"3,106.50",-12.08,"13 Feb, 2026","3,533.40",May 04 | 15:59
NIFTY 50,KMF,Kotak Mahindra,Stock,Very Bearish,371.65,-10.49,"27 Feb, 2026",415.20,May 04 | 15:59
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,168.40",-9.60,"10 Apr, 2026","1,292.50",May 04 | 16:00
NIFTY 50,HCL02,HCL Tech,Stock,Very Bearish,"1,200.50",-6.60,"22 Apr, 2026","1,285.30",May 04 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Very Bearish,"4,262.40",-4.05,"28 Apr, 2026","4,442.40",May 04 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,588.35,-3.51,"20 Apr, 2026",609.75,May 04 | 15:59
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bearish,"1,270.80",-1.64,"28 Apr, 2026","1,292.00",May 04 | 15:58
NIFTY 50,BF04,Bajaj Finserv,Stock,Bearish,"1,770.40",-0.48,"28 Apr, 2026","1,779.00",May 04 | 15:59
NIFTY 50,SLI03,SBI Life Insura,Stock,Very Bearish,"1,820.10",-0.44,"23 Apr, 2026","1,828.10",May 04 | 15:54
NIFTY 50,BTV,Bharti Airtel,Stock,Bearish,"1,827.10",0.00,"04 May, 2026","1,827.10",May 04 | 15:59
NIFTY 50,W,Wipro,Stock,Bearish,200.75,0.00,"04 May, 2026",200.75,May 04 | 15:59
NIFTY 50,TEL,TMPV,Stock,Bearish,343.05,0.00,"04 May, 2026",343.05,May 04 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Bearish,"1,275.10",0.54,"30 Apr, 2026","1,268.30",May 04 | 15:58
NIFTY 50,STF,Shriram Finance,Stock,Bearish,960.45,0.76,"28 Apr, 2026",953.25,May 04 | 15:59
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,431.30",1.44,"24 Apr, 2026","2,396.90",May 04 | 15:59
NIFTY BANK,PNB05,PNB,Stock,Very Bearish,108.68,-10.46,"04 Mar, 2026",121.37,May 04 | 15:59
NIFTY BANK,UBI01,Union Bank,Stock,Very Bearish,163.77,-3.94,"28 Apr, 2026",170.48,May 04 | 15:59
