MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
API,AP31,Asian Paints,2267.7,2376.9,2267.7,2360.7,2269.6,91.10,4.01,3018178
EM,EM,Eicher Motors,7201.0,7435.5,7201.0,7424.0,7147.5,276.50,3.87,705365
ICI02,ICI02,ICICI Bank,1289.0,1324.0,1288.5,1321.9,1281.3,40.60,3.17,18174755
STF,STF,Shriram Finance,1016.1,1031.0,1011.25,1027.55,996.3,31.25,3.14,8048521
BA06,BA10,Bajaj Auto,9400.0,9844.0,9399.5,9813.5,9517.0,296.50,3.12,738971
MM,MM,M&M,3180.0,3270.0,3180.0,3259.8,3166.8,93.00,2.94,2801451
TEL,TM03,TMPV,336.6,343.8,335.0,342.6,333.25,9.35,2.81,10666149
SBI,SBI,SBI,1049.0,1069.45,1046.15,1066.7,1040.95,25.75,2.47,17861336
UTI10,AB16,Axis Bank,1328.8,1358.6,1326.1,1350.8,1318.5,32.30,2.45,6755589
IA05,IA04,Interglobe Avi,4490.0,4578.0,4460.0,4554.2,4449.1,105.10,2.36,1296004
BAF,BAF,Bajaj Finance,915.75,927.3,912.3,924.55,903.25,21.30,2.36,9491544
BF04,BF04,Bajaj Finserv,1777.8,1814.9,1776.1,1809.2,1767.7,41.50,2.35,983497
AE01,AE13,Adani Enterpris,2043.1,2094.6,2041.7,2086.8,2040.5,46.30,2.27,1700162
HSL01,HSL01,HDFC Life,595.0,605.45,590.5,604.15,591.2,12.95,2.19,4385843
MPS,MPS,Adani Ports,1442.0,1478.1,1438.3,1475.3,1447.4,27.90,1.93,4026881
JFS,JFS,Jio Financial,240.7,243.8,240.0,243.2,238.84,4.36,1.83,12039959
L,T04,Trent,3880.0,3969.0,3871.3,3916.5,3850.7,65.80,1.71,1186264
NI,NI,Nestle,1230.8,1252.3,1229.1,1249.3,1228.7,20.60,1.68,1358310
DRL,DRL,Dr Reddys Labs,1212.8,1236.8,1208.8,1232.2,1211.9,20.30,1.68,1931448
LT,LT,Larsen,3932.0,3965.0,3915.6,3959.9,3896.2,63.70,1.63,2822017
HDF01,HDF01,HDFC Bank,804.0,812.25,801.0,810.3,797.7,12.60,1.58,38156026
PGC,PGC,Power Grid Corp,301.1,303.5,299.75,302.75,298.1,4.65,1.56,13245074
RI,RI,Reliance,1337.0,1352.3,1331.5,1350.2,1330.0,20.20,1.52,19364461
TI01,TI01,Titan Company,4430.1,4523.9,4425.1,4505.0,4439.8,65.20,1.47,1565192
TT,TT,TATA Cons. Prod,1086.1,1095.8,1079.0,1093.7,1078.0,15.70,1.46,1580158
UTC,UTC01,UltraTechCement,11500.0,11643.0,11476.0,11589.0,11448.0,141.00,1.23,420339
HL,HU,HUL,2133.2,2170.0,2121.4,2155.3,2133.2,22.10,1.04,2144484
SLI03,SLI03,SBI Life Insura,1914.9,1950.6,1914.3,1923.2,1904.0,19.20,1.01,763543
W,W,Wipro,208.7,208.7,200.62,204.88,202.87,2.01,0.99,51219565
Z01,Z,Eternal,240.4,242.45,237.11,240.23,237.89,2.34,0.98,40180860
MU01,MS24,Maruti Suzuki,13650.0,13797.0,13590.0,13709.0,13589.0,120.00,0.88,471921
KMF,KMB,Kotak Mahindra,373.5,379.15,372.35,374.55,371.9,2.65,0.71,23751660
TIS,TIS,Tata Steel,207.98,209.0,204.8,206.61,205.2,1.41,0.69,28385501
H,HI,Hindalco,995.35,995.55,978.65,992.1,985.65,6.45,0.65,6013190
BE03,BE03,Bharat Elec,444.1,447.45,440.45,442.45,439.75,2.70,0.61,10833065
BTV,BA08,Bharti Airtel,1868.0,1874.6,1859.9,1870.0,1859.4,10.60,0.57,5857988
JVS,JSW01,JSW Steel,1210.0,1224.8,1203.9,1214.8,1209.7,5.10,0.42,1719725
C,C,Cipla,1225.4,1239.0,1220.8,1229.5,1224.4,5.10,0.42,2086385
ITC,ITC,ITC,303.0,305.4,302.6,304.25,303.0,1.25,0.41,17744386
AHE,AHE,Apollo Hospital,7500.0,7563.0,7461.5,7511.5,7481.5,30.00,0.40,437163
NTP,NTP,NTPC,381.2,384.45,372.05,380.15,378.65,1.50,0.40,14953758
GI01,GI01,Grasim,2750.0,2779.1,2727.2,2742.6,2740.5,2.10,0.08,611392
