scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
UTI10,12,11,1,0,Axis Bank,Axis Bank,1350.80,32.30,2.45,1.4,banks-private-sector/axisbank/AB16,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': -5.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1350.8, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1370.25, 'percentages': 1.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1435, 'percentages': 6.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 12.99, 'minRangePer': 48.96, 'maxRanegPer': 60.73, 'rangeDiffPer': 11.76, 'mindiff_total': 6.36, 'maxdiff_total': 7.89}",#52B974
MU01,12,10,1,1,Maruti Suzuki India,Maruti Suzuki,13709.00,120.00,0.88,14.6,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': -2.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 13709, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15722.92, 'percentages': 14.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 38.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 42.32, 'minRangePer': 6.33, 'maxRanegPer': 41.98, 'rangeDiffPer': 35.65, 'mindiff_total': 2.68, 'maxdiff_total': 17.77}",#52B974
TCS,11,9,1,1,Tata Consultancy Services,TCS,2524.30,-64.70,-2.50,56.0,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2524.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 3000, 'percentages': 18.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3938.82, 'percentages': 56, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4634, 'percentages': 83.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 83.57, 'minRangePer': 22.54, 'maxRanegPer': 67.04, 'rangeDiffPer': 44.5, 'mindiff_total': 18.84, 'maxdiff_total': 56.03}",#52B974
BAF,11,9,2,0,Bajaj Finance,Bajaj Finance,924.55,21.30,2.36,399.0,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 900, 'percentages': -2.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 924.55, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4613.82, 'percentages': 399, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 9521, 'percentages': 929.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 957.88, 'minRangePer': 0.28, 'maxRanegPer': 43.07, 'rangeDiffPer': 42.79, 'mindiff_total': 2.72, 'maxdiff_total': 412.64}",#52B974
IT,11,10,1,0,Infosys,Infosys,1292.50,-39.10,-2.94,42.9,computers-software/infosys/IT,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1292.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1450, 'percentages': 12.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1848.09, 'percentages': 42.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2154, 'percentages': 66.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 66.65, 'minRangePer': 18.27, 'maxRanegPer': 64.48, 'rangeDiffPer': 46.21, 'mindiff_total': 12.18, 'maxdiff_total': 42.98}",#52B974
C,10,8,1,1,Cipla,Cipla,1229.50,5.10,0.42,34.6,pharmaceuticals/cipla/C,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1229.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1310, 'percentages': 6.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1655.5, 'percentages': 34.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1808, 'percentages': 47, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 47.05, 'minRangePer': 13.9, 'maxRanegPer': 73.62, 'rangeDiffPer': 59.72, 'mindiff_total': 6.54, 'maxdiff_total': 34.64}",#52B974
UTC,10,10,0,0,UltraTech Cement,UltraTechCement,11589.00,141.00,1.23,18.6,cement-major/ultratechcement/UTC01,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 11446, 'percentages': -1.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11589, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 13756, 'percentages': 18.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 31.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 32.88, 'minRangePer': 3.77, 'maxRanegPer': 61.37, 'rangeDiffPer': 57.59, 'mindiff_total': 1.24, 'maxdiff_total': 20.18}",#52B974
HCL02,10,4,6,0,HCL Technologies,HCL Tech,1451.20,-13.70,-0.94,29.6,computers-software/hcltechnologies/HCL02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1451.2, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1590, 'percentages': 9.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1881.6, 'percentages': 29.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2200, 'percentages': 51.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 51.59, 'minRangePer': 18.53, 'maxRanegPer': 57.47, 'rangeDiffPer': 38.94, 'mindiff_total': 9.56, 'maxdiff_total': 29.65}",#52B974
AL,9,9,0,0,Ashok Leyland,Ashok Leyland,178.02,7.64,4.48,21.5,auto-lcvshcvs/ashokleyland/AL,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 147, 'percentages': -17.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 178.02, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 216.44, 'percentages': 21.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 275, 'percentages': 54.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 87.07, 'minRangePer': 24.23, 'maxRanegPer': 54.24, 'rangeDiffPer': 30.01, 'mindiff_total': 21.1, 'maxdiff_total': 47.23}",#52B974
IIB,9,2,5,2,IndusInd Bank,IndusInd Bank,830.90,16.35,2.01,9.1,banks-private-sector/indusindbank/IIB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 650, 'percentages': -21.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 830.9, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 906.89, 'percentages': 9.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1650, 'percentages': 98.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 153.84, 'minRangePer': 18.09, 'maxRanegPer': 25.68, 'rangeDiffPer': 7.59, 'mindiff_total': 27.83, 'maxdiff_total': 39.52}",#52B974
