MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
PGC,PGC,Power Grid Corp,264.6,275.95,264.2,272.4,264.8,7.60,2.87,18031357
HSL01,HSL01,HDFC Life,542.0,554.8,537.2,554.8,542.0,12.80,2.36,3328959
KMF,KMB,Kotak Mahindra,398.9,406.0,398.3,402.8,397.35,5.45,1.37,15670257
NI,NI,Nestle,1465.0,1485.4,1449.0,1477.1,1458.0,19.10,1.31,2679922
BE03,BE03,Bharat Elec,413.45,415.95,408.65,414.0,409.4,4.60,1.12,13688811
BF04,BF04,Bajaj Finserv,2009.0,2032.5,2005.0,2032.5,2016.0,16.50,0.82,830062
NTP,NTP,NTPC,337.0,342.85,337.0,340.0,337.5,2.50,0.74,6534716
CI29,CI11,Coal India,402.55,405.9,401.7,405.2,402.5,2.70,0.67,10327739
SLI03,SLI03,SBI Life Insura,1780.0,1795.3,1766.2,1792.9,1782.0,10.90,0.61,655563
ICI02,ICI02,ICICI Bank,1417.0,1420.0,1411.2,1420.0,1411.9,8.10,0.57,4565280
API,AP31,Asian Paints,2620.2,2644.0,2615.5,2640.0,2625.2,14.80,0.56,330334
H,HI,Hindalco,1029.8,1040.45,1024.6,1034.0,1029.85,4.15,0.40,2644211
TI01,TI01,Titan Company,5068.0,5090.4,5011.0,5086.1,5068.0,18.10,0.36,352381
LT,LT,Larsen,4081.0,4100.0,4061.4,4093.0,4081.0,12.00,0.29,1258912
HDF01,HDF01,HDFC Bank,728.3,732.8,726.6,726.95,725.05,1.90,0.26,26029811
GI01,GI01,Grasim,3280.0,3343.1,3258.0,3308.0,3300.0,8.00,0.24,1465361
MPS,MPS,Adani Ports,1697.2,1702.0,1684.9,1700.0,1696.0,4.00,0.24,1113535
BTV,BA08,Bharti Airtel,1950.0,1954.9,1940.5,1946.0,1941.7,4.30,0.22,3016258
RI,RI,Reliance,1314.0,1316.0,1308.0,1316.0,1313.2,2.80,0.21,5434871
MHI,MHI,Max Healthcare,1000.0,1003.6,986.5,1000.0,997.9,2.10,0.21,1237284
TCS,TCS,TCS,2290.1,2307.2,2263.3,2302.0,2298.0,4.00,0.17,2066749
STF,STF,Shriram Finance,1140.0,1140.0,1127.3,1130.0,1128.2,1.80,0.16,2514574
AE01,AE13,Adani Enterpris,2995.0,3007.5,2981.0,2997.0,2994.9,2.10,0.07,803177
SBI,SBI,SBI,1052.7,1054.7,1040.1,1048.7,1048.0,0.70,0.07,6534213
Z01,Z,Eternal,330.0,331.7,324.1,328.0,327.95,0.05,0.02,31651425
