MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
Z01,Z,Eternal,266.3,280.6,265.3,279.7,264.6,15.10,5.71,66845146
AE01,AE13,Adani Enterpris,3041.0,3149.8,3012.8,3143.6,3036.0,107.60,3.54,3415655
NI,NI,Nestle,1414.8,1459.9,1407.9,1453.8,1405.2,48.60,3.46,2672318
API,AP31,Asian Paints,2648.0,2723.0,2624.0,2716.4,2635.7,80.70,3.06,1097512
HL,HU,HUL,2133.5,2190.0,2120.2,2182.0,2118.2,63.80,3.01,2497576
MPS,MPS,Adani Ports,1829.5,1881.7,1815.4,1848.2,1810.2,38.00,2.10,4123193
KMF,KMB,Kotak Mahindra,397.35,401.4,393.25,400.45,392.25,8.20,2.09,21723944
SBI,SBI,SBI,1031.0,1049.9,1025.5,1047.4,1026.9,20.50,2.00,6295315
MM,MM,M&M,3088.0,3166.3,3088.0,3130.0,3068.8,61.20,1.99,2754707
MU01,MS24,Maruti Suzuki,14151.0,14549.0,14070.0,14395.0,14115.0,280.00,1.98,1397790
UTC,UTC01,UltraTechCement,11300.0,11485.0,11298.0,11456.0,11253.0,203.00,1.80,119013
UTI10,AB16,Axis Bank,1345.7,1377.7,1345.7,1368.7,1345.7,23.00,1.71,3187785
JFS,JFS,Jio Financial,236.76,240.76,236.5,240.01,236.44,3.57,1.51,7959631
SLI03,SLI03,SBI Life Insura,1777.0,1794.2,1758.6,1790.9,1765.7,25.20,1.43,624234
TT,TT,TATA Cons. Prod,1078.9,1094.0,1072.1,1090.9,1075.6,15.30,1.42,2201765
GI01,GI01,Grasim,3115.0,3145.0,3083.5,3140.4,3100.0,40.40,1.30,490262
BA06,BA10,Bajaj Auto,9762.0,9900.0,9762.0,9842.0,9716.0,126.00,1.30,200437
ITC,ITC,ITC,287.85,291.0,287.1,290.3,286.95,3.35,1.17,6551425
RI,RI,Reliance,1298.9,1312.2,1296.5,1308.0,1293.9,14.10,1.09,7001401
BE03,BE03,Bharat Elec,413.0,417.65,411.4,416.25,411.8,4.45,1.08,8844076
BTV,BA08,Bharti Airtel,1845.6,1887.0,1845.6,1871.0,1852.0,19.00,1.03,4307333
BAF,BAF,Bajaj Finance,1000.4,1025.4,998.9,1014.9,1004.75,10.15,1.01,6834299
BF04,BF04,Bajaj Finserv,1760.0,1809.4,1741.5,1797.6,1780.2,17.40,0.98,1768906
MHI,MHI,Max Healthcare,1134.9,1143.5,1126.0,1139.9,1129.25,10.65,0.94,1329751
EM,EM,Eicher Motors,7073.5,7160.0,7053.5,7139.0,7073.5,65.50,0.93,590493
STF,STF,Shriram Finance,1050.0,1058.6,1038.0,1048.1,1042.15,5.95,0.57,4722961
IA05,IA04,Interglobe Avi,5349.5,5412.0,5329.0,5399.0,5368.4,30.60,0.57,668810
PGC,PGC,Power Grid Corp,287.8,288.35,285.65,287.55,286.3,1.25,0.44,8147424
NTP,NTP,NTPC,358.0,360.85,354.25,357.9,356.65,1.25,0.35,6915166
ICI02,ICI02,ICICI Bank,1371.4,1385.1,1367.7,1379.8,1375.2,4.60,0.33,11948034
L,T04,Trent,3285.0,3296.7,3263.0,3290.3,3282.6,7.70,0.23,683229
SPI,SPI,Sun Pharma,1877.9,1887.4,1860.2,1866.2,1862.5,3.70,0.20,1230360
ONG,ONG,ONGC,235.7,236.1,233.52,234.99,234.9,0.09,0.04,11835312
