Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,ACI13,ACI01,AB Cotspin,/textiles/abcotspinindia/ACI01,221.59,"21 May, 2026|15:51"
52WeekLow,AAS,AAS,Amba Auto Sales,/automobile-dealers-distributors/ambaautosalesservices/AAS,126.25,"21 May, 2026|15:40"
52WeekLow,AIL07,AIL07,AVP Infracon,/construction-infrastructure/avpinfracon/AIL07,77.95,"21 May, 2026|15:40"
52WeekLow,AM13,AM09,Avro India,/plastic-products/avroindia/AM09,10.65,"21 May, 2026|15:40"
52WeekLow,BPL11,BPL09,Balaji Phosphat,/fertilizers/balajiphosphates/BPL09,97.05,"21 May, 2026|15:31"
52WeekLow,BE10,BE10,BEW Eng,/engineering/bewengineering/BE10,58.5,"21 May, 2026|15:47"
52WeekLow,CIT,CIT,Cerebra Int,/computers-hardware/cerebraintegratedtechnologies/CIT,3.01,"21 May, 2026|15:53"
52WeekLow,DSL02,DSL01,Digikore,/film-production-distribution-entertainment/digikorestudios/DSL01,58.95,"21 May, 2026|15:47"
52WeekLow,PVD,PVD,Fiberweb India,/plastics/fiberwebindia/PVD,29.0,"21 May, 2026|15:44"
52WeekLow,VRM,VRM,Gradiente Info,/it-services-consulting/gradienteinfotainment/VRM,5.67,"21 May, 2026|15:51"
52WeekLow,NLS,NLS,NIITMTS,/software/niitlearningsystems/NLS,234.75,"21 May, 2026|15:57"
52WeekLow,NPL03,NPL03,Nikita Greentec,/paper-paper-products/nikitagreentechrecycling/NPL03,78.3,"21 May, 2026|15:40"
52WeekLow,OBL,OBL,Onyx Biotec,/pharmaceuticals-drugs/onyxbiotec/OBL,30.95,"21 May, 2026|15:56"
52WeekLow,PD05,PD05,Parsvnath,/construction-contracting-real-estate/parsvnathdevelopers/PD05,4.41,"21 May, 2026|15:50"
52WeekLow,PII,PII,PI Industries,/pesticides-agro-chemicals/piindustries/PII,2898.5,"21 May, 2026|15:59"
52WeekLow,PE09,PE09,Pulz Electronic,/miscellaneous/pulzelectronics/PE09,22.0,"21 May, 2026|15:41"
52WeekLow,RD03,RD03,RB Denims,/textiles-denim/rbdenims/RD03,11.45,"21 May, 2026|15:51"
52WeekLow,SF07,SF07,Shalibhadra Fin,/finance-investments/shalibhadrafinance/SF07,73.0,"21 May, 2026|15:54"
52WeekLow,SR11,SR12,SP Refractories,/refractories/sprefractories/SR12,89.3,"21 May, 2026|15:47"
52WeekLow,TCL06,TCL06,Tata Capital,/finance-nbfc/tatacapital/TCL06,302.1,"21 May, 2026|16:00"
52WeekLow,UBB,UB02,United Brewerie,/breweries-distilleries/unitedbreweries/UB02,1360.0,"21 May, 2026|15:59"
52WeekHigh,AMSL,AMSL,ABS Marine,/ship-building/absmarineservices/AMSL,240.0,"21 May, 2026|15:40"
52WeekHigh,AO05,AO05,Acutaas Chem,/speciality-chemicals/acutaaschemicals/AO05,2890.0,"21 May, 2026|15:55"
52WeekHigh,ABL03,ABL03,Angel One,/finance-stock-broking/angelone/ABL03,327.8,"21 May, 2026|15:59"
52WeekHigh,AHE,AHE,Apollo Hospital,/hospitals-medical-services/apollohospitalsenterprises/AHE,8198.5,"21 May, 2026|15:58"
52WeekHigh,AMS,AMS,Apollo Micro Sy,/aerospace-defence/apollomicrosystems/AMS,362.5,"21 May, 2026|16:00"
52WeekHigh,ALF02,ALF02,Apollo Pipes,/plastics/apollopipes/ALF02,514.0,"21 May, 2026|15:55"
52WeekHigh,AHW,AHW,Asian Hotel (W),/hotels/asianhotelswest/AHW,715.65,"21 May, 2026|15:40"
52WeekHigh,ADH,ADH,Aster DM Health,/hospital-healthcare-services/asterdmhealthcare/ADH,774.85,"21 May, 2026|16:00"
52WeekHigh,AP,AP,Aurobindo Pharm,/pharmaceuticals/aurobindopharma/AP,1523.0,"21 May, 2026|15:56"
52WeekHigh,AT23,AT27,Avalon Tech,/electronics-components/avalontechnologies/AT27,1468.1,"21 May, 2026|15:59"
52WeekHigh,BC14,BC02,Bajaj Consumer ,/personal-care/bajajconsumercare/BC02,549.0,"21 May, 2026|16:00"
52WeekHigh,BCP01,BGV,Bliss GVS,/pharmaceuticals/blissgvspharma/BGV,292.0,"21 May, 2026|15:53"
52WeekHigh,BWL02,BWL02,Blue Water Logi,/logistics/bluewaterlogistics/BWL02,303.0,"21 May, 2026|15:31"
52WeekHigh,DD,BC15,Bodal Chemicals,/dyes-pigments/bodalchemicals/BC15,69.85,"21 May, 2026|15:59"
52WeekHigh,AI04,AI04,Carysil,/plastics-moulded-articles-furnitures/carysil/AI04,1040.0,"21 May, 2026|15:49"
52WeekHigh,CMC01,CE10,Centum Electron,/electricals/centumelectronics/CE10,3022.2,"21 May, 2026|15:57"
52WeekHigh,CE,CE,Century Enka,/textiles-manmade/centuryenka/CE,451.6,"21 May, 2026|15:59"
52WeekHigh,DB01,DB01,Dhanlaxmi Bank,/banks-private-sector/dhanlaxmibank/DB01,33.42,"21 May, 2026|15:54"
52WeekHigh,DTS01,DTS01,Durlax Top Surf,/miscellaneous/durlaxtopsurface/DTS01,61.35,"21 May, 2026|15:42"
52WeekHigh,DSS01,DSS01,Dynacons Sys,/computers-software-medium-small/dynaconssystemssolutions/DSS01,1523.8,"21 May, 2026|16:00"
