MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
KMF,KMB,Kotak Mahindra,402.5,404.85,394.1,395.5,409.0,-13.50,-3.30,37210245
MM,MM,M&M,3143.4,3174.3,3085.5,3093.0,3182.2,-89.20,-2.80,3700623
AE01,AE13,Adani Enterpris,3020.0,3020.0,2955.0,2962.5,3038.0,-75.50,-2.49,1693354
IA05,IA04,Interglobe Avi,5400.9,5422.5,5301.0,5315.2,5450.0,-134.80,-2.47,2860034
MU01,MS24,Maruti Suzuki,13740.0,13840.0,13371.0,13412.0,13745.0,-333.00,-2.42,1358592
TEL,TM03,TMPV,350.0,354.45,343.4,345.05,353.2,-8.15,-2.31,11882122
EM,EM,Eicher Motors,7551.0,7606.5,7375.0,7426.0,7598.0,-172.00,-2.26,2326377
BA06,BA10,Bajaj Auto,9874.0,9893.0,9605.0,9630.0,9843.0,-213.00,-2.16,515976
TT,TT,TATA Cons. Prod,1142.6,1142.7,1102.0,1112.8,1131.3,-18.50,-1.64,1632263
GI01,GI01,Grasim,3145.0,3145.0,3072.3,3080.2,3126.6,-46.40,-1.48,1286143
UTI10,AB16,Axis Bank,1392.6,1392.6,1352.2,1356.8,1377.2,-20.40,-1.48,12602010
UTC,UTC01,UltraTechCement,11457.0,11539.0,11313.0,11336.0,11489.0,-153.00,-1.33,230886
RI,RI,Reliance,1308.0,1313.7,1292.6,1301.0,1318.1,-17.10,-1.30,13757656
LT,LT,Larsen,4225.0,4252.0,4157.8,4165.2,4216.4,-51.20,-1.21,2706906
JFS,JFS,Jio Financial,239.0,239.2,235.92,236.71,239.43,-2.72,-1.14,9229023
MPS,MPS,Adani Ports,1809.5,1809.5,1770.5,1776.1,1796.0,-19.90,-1.11,1693498
NI,NI,Nestle,1424.0,1428.5,1381.5,1387.3,1402.6,-15.30,-1.09,3412530
HL,HU,HUL,2172.0,2189.9,2143.0,2151.3,2174.2,-22.90,-1.05,1423514
SBI,SBI,SBI,1044.45,1046.4,1030.85,1036.1,1045.4,-9.30,-0.89,16818246
BTV,BA08,Bharti Airtel,1837.1,1849.8,1833.1,1841.1,1850.7,-9.60,-0.52,10940130
IT,IT,Infosys,1037.1,1046.6,1029.1,1036.7,1041.2,-4.50,-0.43,15080892
HSL01,HSL01,HDFC Life,584.45,587.45,579.1,583.25,585.45,-2.20,-0.38,4808121
TI01,TI01,Titan Company,4285.0,4316.3,4266.6,4277.2,4291.3,-14.10,-0.33,569087
BF04,BF04,Bajaj Finserv,1764.6,1787.0,1755.1,1759.3,1764.6,-5.30,-0.30,1565424
TM4,TM4,Tech Mahindra,1439.7,1453.9,1428.6,1433.8,1437.1,-3.30,-0.23,2466821
