scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
UTI10,12,11,1,0,Axis Bank,Axis Bank,1356.80,-20.40,-1.48,5.5,banks-private-sector/axisbank/AB16,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': -6.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1356.8, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1432.3, 'percentages': 5.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1610, 'percentages': 18.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 26.77, 'minRangePer': 25.51, 'maxRanegPer': 47.7, 'rangeDiffPer': 22.19, 'mindiff_total': 6.83, 'maxdiff_total': 12.77}",#52B974
IT,9,8,1,0,Infosys,Infosys,1036.70,-4.50,-0.43,64.2,computers-software/infosys/IT,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1036.7, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1300, 'percentages': 25.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1602.6, 'percentages': 54.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1884, 'percentages': 81.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 81.73, 'minRangePer': 31.06, 'maxRanegPer': 66.78, 'rangeDiffPer': 35.72, 'mindiff_total': 25.39, 'maxdiff_total': 54.58}",#52B974
HDF01,6,6,0,0,HDFC Bank,HDFC Bank,798.90,2.60,0.33,87.5,banks-private-sector/hdfcbank/HDF01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 798.9, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 967, 'percentages': 21, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1043.3, 'percentages': 30.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1100, 'percentages': 37.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 37.68, 'minRangePer': 55.83, 'maxRanegPer': 81.18, 'rangeDiffPer': 25.35, 'mindiff_total': 21.04, 'maxdiff_total': 30.59}",#52B974
BAF,7,4,2,1,Bajaj Finance,Bajaj Finance,982.05,1.65,0.17,257.1,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -3.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 982.05, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1041.4, 'percentages': 6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 17.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 21.05, 'minRangePer': 16, 'maxRanegPer': 45.7, 'rangeDiffPer': 29.7, 'mindiff_total': 3.37, 'maxdiff_total': 9.62}",#52B974
PS15,10,7,0,3,Persistent Systems,Persistent,4298.50,-543.00,-11.22,39.3,computers-software/persistentsystems/PS15,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 4298.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 4900, 'percentages': 13.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5989, 'percentages': 39.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6600, 'percentages': 53.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 53.54, 'minRangePer': 26.12, 'maxRanegPer': 73.44, 'rangeDiffPer': 47.31, 'mindiff_total': 13.99, 'maxdiff_total': 39.32}",#52B974
MU01,10,9,0,1,Maruti Suzuki India,Maruti Suzuki,13412.00,-333.00,-2.42,17.5,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': -0.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 13412, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15769.1, 'percentages': 17.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 41.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 42.32, 'minRangePer': 1.08, 'maxRanegPer': 42.81, 'rangeDiffPer': 41.73, 'mindiff_total': 0.46, 'maxdiff_total': 18.12}",#52B974
ICI02,9,9,0,0,ICICI Bank,ICICI Bank,1387.60,0.10,0.01,20.0,banks-private-sector/icicibank/ICI02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1387.6, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1500, 'percentages': 8.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1666.4, 'percentages': 20, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1825, 'percentages': 31.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.52, 'minRangePer': 25.69, 'maxRanegPer': 63.73, 'rangeDiffPer': 38.03, 'mindiff_total': 8.1, 'maxdiff_total': 20.09}",#52B974
HL,9,9,0,0,Hindustan Unilever,HUL,2151.30,-22.90,-1.05,26.1,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2151.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2454, 'percentages': 14, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2714.5, 'percentages': 26.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2870, 'percentages': 33.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 33.4, 'minRangePer': 42.12, 'maxRanegPer': 78.35, 'rangeDiffPer': 36.22, 'mindiff_total': 14.07, 'maxdiff_total': 26.17}",#52B974
C,9,7,1,1,Cipla,Cipla,1454.10,14.00,0.97,9.3,pharmaceuticals/cipla/C,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1307, 'percentages': -10.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1454.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1590.2, 'percentages': 9.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1808, 'percentages': 24.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 38.33, 'minRangePer': 29.35, 'maxRanegPer': 56.5, 'rangeDiffPer': 27.15, 'mindiff_total': 11.25, 'maxdiff_total': 21.66}",#52B974
SBI,9,9,0,0,State Bank of India,SBI,1036.10,-9.30,-0.89,2.8,banks-public-sector/statebankindia/SBI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 908, 'percentages': -12.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1036.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1065.6, 'percentages': 2.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 25.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 43.17, 'minRangePer': 32.66, 'maxRanegPer': 40.18, 'rangeDiffPer': 7.52, 'mindiff_total': 14.1, 'maxdiff_total': 17.35}",#52B974
