MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
AE01,AE13,Adani Enterpris,2959.9,3142.0,2935.2,3104.7,2953.1,151.60,5.13,5320594
MHI,MHI,Max Healthcare,992.7,1040.4,992.2,1037.5,993.0,44.50,4.48,4591285
MPS,MPS,Adani Ports,1719.0,1785.9,1706.0,1775.0,1710.0,65.00,3.80,5527528
CI29,CI11,Coal India,420.85,435.35,419.8,431.0,420.25,10.75,2.56,22791556
TIS,TIS,Tata Steel,184.8,190.26,183.41,188.75,184.15,4.60,2.50,45985325
H,HI,Hindalco,1013.9,1032.4,1010.7,1026.9,1009.0,17.90,1.77,3255790
AHE,AHE,Apollo Hospital,8825.0,8974.5,8803.5,8967.0,8837.5,129.50,1.47,375525
NTP,NTP,NTPC,331.1,337.5,330.9,334.5,330.8,3.70,1.12,11795145
JVS,JSW01,JSW Steel,1303.9,1313.0,1290.1,1310.0,1297.3,12.70,0.98,1484708
L,T04,Trent,2793.6,2841.8,2782.0,2820.0,2793.6,26.40,0.95,601991
TI01,TI01,Titan Company,5010.0,5019.0,4968.0,5005.0,4987.0,18.00,0.36,502050
API,AP31,Asian Paints,2459.1,2489.0,2457.4,2489.0,2481.6,7.40,0.30,432840
PGC,PGC,Power Grid Corp,265.0,269.25,264.5,265.85,265.75,0.10,0.04,11738891
