scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass,min_target_price,max_target_price,avg_target_price,total_target_price,brokers
ICI02,8,8,0,0,ICICI Bank,ICICI Bank,1389.10,-10.30,-0.74,22.6,banks-private-sector/icicibank/ICI02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1389.1, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1559, 'percentages': 12.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1704.3, 'percentages': 22.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 33.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 33.17, 'minRangePer': 36.87, 'maxRanegPer': 68.4, 'rangeDiffPer': 31.53, 'mindiff_total': 12.23, 'maxdiff_total': 22.69}",#52B974,,,,,
IIB,8,2,5,1,IndusInd Bank,IndusInd Bank,1004.00,6.30,0.63,-10.2,banks-private-sector/indusindbank/IIB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 687, 'percentages': -31.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 901.5, 'percentages': -10.2, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1004, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 14.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 67.39, 'minRangePer': 46.32, 'maxRanegPer': 68.46, 'rangeDiffPer': 22.13, 'mindiff_total': 31.22, 'maxdiff_total': 46.14}",#E3515C,,,,,
FB,8,7,1,0,Federal Bank,Federal Bank,345.00,0.85,0.25,-12.7,banks-private-sector/federalbank/FB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 199, 'percentages': -42.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 301, 'percentages': -12.7, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 345, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 419, 'percentages': 21.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 110.55, 'minRangePer': 46.35, 'maxRanegPer': 66.35, 'rangeDiffPer': 19.99, 'mindiff_total': 51.25, 'maxdiff_total': 73.36}",#E3515C,,,,,
BAF,7,6,0,1,Bajaj Finance,Bajaj Finance,1039.30,-14.80,-1.40,108.5,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -8.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1039.3, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.4, 'percentages': 7.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 25, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 36.84, 'minRangePer': 25.48, 'maxRanegPer': 47.52, 'rangeDiffPer': 22.04, 'mindiff_total': 9.39, 'maxdiff_total': 17.51}",#52B974,,,,,
BA06,8,7,1,0,Bajaj Auto,Bajaj Auto,11790.00,-90.00,-0.76,1.2,auto-23-wheelers/bajajauto/BA10,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 9770, 'percentages': -17.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11790, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 11942.3, 'percentages': 1.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 13700, 'percentages': 16.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 40.22, 'minRangePer': 51.39, 'maxRanegPer': 55.27, 'rangeDiffPer': 3.88, 'mindiff_total': 20.67, 'maxdiff_total': 22.23}",#52B974,,,,,
HCL02,8,4,3,1,HCL Technologies,HCL Tech,1229.80,-47.20,-3.70,19.5,computers-software/hcltechnologies/HCL02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1060, 'percentages': -13.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1229.8, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1470.1, 'percentages': 19.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 50.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 74.52, 'minRangePer': 21.48, 'maxRanegPer': 51.9, 'rangeDiffPer': 30.42, 'mindiff_total': 16.01, 'maxdiff_total': 38.68}",#52B974,,,,,
TCS,8,7,0,1,Tata Consultancy Services,TCS,2208.00,-47.50,-2.11,37.9,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1860, 'percentages': -15.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2208, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3045, 'percentages': 37.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3950, 'percentages': 78.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 112.36, 'minRangePer': 16.64, 'maxRanegPer': 56.69, 'rangeDiffPer': 40.04, 'mindiff_total': 18.7, 'maxdiff_total': 63.7}",#52B974,,,,,
UTC,8,7,1,0,UltraTech Cement,UltraTechCement,10900.00,-109.00,-0.99,27.5,cement-major/ultratechcement/UTC01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 10900, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 12138, 'percentages': 11.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 13905.3, 'percentages': 27.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 39.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 39.54, 'minRangePer': 28.7, 'maxRanegPer': 69.72, 'rangeDiffPer': 41.02, 'mindiff_total': 11.35, 'maxdiff_total': 27.57}",#52B974,,,,,
W,7,2,2,3,Wipro,Wipro,167.00,-4.50,-2.62,25.9,computers-software/wipro/W,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 153, 'percentages': -8.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 167, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 210.2, 'percentages': 25.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 272, 'percentages': 62.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 77.77, 'minRangePer': 11.76, 'maxRanegPer': 48.06, 'rangeDiffPer': 36.3, 'mindiff_total': 9.15, 'maxdiff_total': 37.38}",#52B974,,,,,
NII02,7,7,0,0,COFORGE,COFORGE,1845.00,-105.00,-5.38,8.2,computers-software/coforge/NII02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1550, 'percentages': -15.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1845, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1997.8, 'percentages': 8.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2200, 'percentages': 19.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 41.93, 'minRangePer': 45.38, 'maxRanegPer': 68.9, 'rangeDiffPer': 23.52, 'mindiff_total': 19.03, 'maxdiff_total': 28.89}",#52B974,,,,,
GCP,7,7,0,0,Godrej Consumer Products,Godrej Consumer,863.80,-1.20,-0.14,53.2,personal-care/godrejconsumerproducts/GCP,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 863.8, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1150, 'percentages': 33.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1323.8, 'percentages': 53.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1432, 'percentages': 65.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 65.77, 'minRangePer': 50.37, 'maxRanegPer': 80.96, 'rangeDiffPer': 30.58, 'mindiff_total': 33.13, 'maxdiff_total': 53.25}",#52B974,,,,,
CG02,7,7,0,0,CreditAccess Grameen,CreditAccess Gr,1396.20,-20.90,-1.47,10.9,finance-nbfc/creditaccessgrameen/CG03,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1086, 'percentages': -22.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1396.2, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1549, 'percentages': 10.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1880, 'percentages': 34.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 73.11, 'minRangePer': 39.06, 'maxRanegPer': 58.3, 'rangeDiffPer': 19.23, 'mindiff_total': 28.56, 'maxdiff_total': 42.63}",#52B974,,,,,
HL,7,7,0,0,Hindustan Unilever,HUL,1945.00,-35.00,-1.77,37.0,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1945, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2320, 'percentages': 19.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2666, 'percentages': 37, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2870, 'percentages': 47.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 47.55, 'minRangePer': 40.54, 'maxRanegPer': 77.93, 'rangeDiffPer': 37.39, 'mindiff_total': 19.28, 'maxdiff_total': 37.06}",#52B974,,,,,
DI,7,3,3,1,Dabur India,Dabur India,371.55,-3.45,-0.92,40.7,personal-care/daburindia/DI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 371.55, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 21.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 522.8, 'percentages': 40.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 623, 'percentages': 67.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 67.67, 'minRangePer': 31.19, 'maxRanegPer': 60.14, 'rangeDiffPer': 28.95, 'mindiff_total': 21.11, 'maxdiff_total': 40.7}",#52B974,,,,,
CI29,7,7,0,0,Coal India,Coal India,431.00,10.75,2.56,10.7,miningminerals/coalindia/CI11,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 431, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 440, 'percentages': 2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 477.2, 'percentages': 10.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 520, 'percentages': 20.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 20.64, 'minRangePer': 10.07, 'maxRanegPer': 51.88, 'rangeDiffPer': 41.81, 'mindiff_total': 2.08, 'maxdiff_total': 10.71}",#52B974,,,,,
OCL,7,7,0,0,Dalmia Bharat,Dalmia Bharat,1733.60,33.10,1.95,34.7,cement-major/dalmiabharat/OCL,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1733.6, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2173, 'percentages': 25.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2336.2, 'percentages': 34.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2620, 'percentages': 51.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 51.13, 'minRangePer': 49.55, 'maxRanegPer': 67.98, 'rangeDiffPer': 18.43, 'mindiff_total': 25.34, 'maxdiff_total': 34.76}",#52B974,,,,,
LI09,7,5,0,2,LTM,LTM,4412.00,-18.00,-0.41,8.0,computers-software/ltm/LI12,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3520, 'percentages': -20.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4412, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4766.2, 'percentages': 8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6200, 'percentages': 40.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 76.13, 'minRangePer': 33.28, 'maxRanegPer': 46.49, 'rangeDiffPer': 13.21, 'mindiff_total': 25.34, 'maxdiff_total': 35.4}",#52B974,,,,,
TVS,7,6,0,1,TVS Motor Company,TVS Motor,4151.10,17.90,0.43,4.7,auto-23-wheelers/tvsmotorcompany/TVS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3400, 'percentages': -18, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4151.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4346.8, 'percentages': 4.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 5300, 'percentages': 27.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 55.88, 'minRangePer': 39.53, 'maxRanegPer': 49.82, 'rangeDiffPer': 10.29, 'mindiff_total': 22.09, 'maxdiff_total': 27.84}",#52B974,,,,,
BI,7,5,1,1,Britannia Industries,Britannia,5090.00,26.00,0.51,18.2,food-processing/britanniaindustries/BI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 5090, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 5229, 'percentages': 2.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 6018.2, 'percentages': 18.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6700, 'percentages': 31.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.63, 'minRangePer': 8.63, 'maxRanegPer': 57.63, 'rangeDiffPer': 49, 'mindiff_total': 2.73, 'maxdiff_total': 18.23}",#52B974,,,,,
VB05,7,7,0,0,Varun Beverages,Varun Beverages,407.00,1.30,0.32,44.5,food-processing/varunbeverages/VB05,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 407, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 10.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 588.2, 'percentages': 44.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 657, 'percentages': 61.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 61.42, 'minRangePer': 17.19, 'maxRanegPer': 72.48, 'rangeDiffPer': 55.29, 'mindiff_total': 10.56, 'maxdiff_total': 44.52}",#52B974,,,,,
IE07,7,2,2,3,Cyient,Cyient,1075.10,-11.20,-1.03,3.8,computers-software/cyient/IE07,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 740, 'percentages': -31.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1075.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.7, 'percentages': 3.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1507, 'percentages': 40.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 103.64, 'minRangePer': 43.68, 'maxRanegPer': 49.11, 'rangeDiffPer': 5.43, 'mindiff_total': 45.28, 'maxdiff_total': 50.9}",#52B974,,,,,
