userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,is_closed,is_deleted,end_date,meta_data,p_status,pattern_id,analyst_name,analyst_image,updated_at,created_at,updated_at_epoch,created_at_epoch,sc_name,symbol,chartType,displayLock,scanproflg
21,,,nse,Horizontal Trendline,Gap Fill,1 day,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""2683.00"",""pattern_type"":""buy"",""cmp"":""2683.00"",""price_key"":""stk_TIIND54076_N"",""target_price"":""2955"",""target_return_prcnt"":""10.14"",""stoploss_price"":""2585"",""stoploss_prcnt"":""3.65"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178894686684.png""},""rationale"":""Price moved downwards and now has filled a gap. As it has indicated a reversal from this level."",""action_type"":""add"",""created_at"":""2026-09-09 15:11:08"",""updated_at"":""2026-09-09 15:11:08""}]}",New,1851,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-09 15:11:08,2026-09-09 15:11:08,1788946868,1788946868,,,mc_pro_plus,Y,3
21,,,nse,Symmetrical Triangle,Bullish Reversal,30 mins,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""13343.15"",""pattern_type"":""buy"",""cmp"":""13343.15"",""price_key"":""indices_i_in;CNXM"",""target_price"":""13580"",""target_return_prcnt"":""1.78"",""stoploss_price"":""13229"",""stoploss_prcnt"":""0.86"",""ind_id"":""51"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178893091637.png""},""rationale"":""After a rally, price consolidated and formed a symmetrical triangle while now showing a breakout."",""action_type"":""add"",""created_at"":""2026-09-09 10:45:17"",""updated_at"":""2026-09-09 10:45:17""}]}",New,1850,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-09 10:45:17,2026-09-09 10:45:17,1788930917,1788930917,,,mc_pro_plus,Y,3
21,,,nse,Rising Trendline,Reversal From Support,1 day,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""5125.00"",""pattern_type"":""buy"",""cmp"":""5125.00"",""price_key"":""stk_CI02_N"",""target_price"":""5622"",""target_return_prcnt"":""9.70"",""stoploss_price"":""4917"",""stoploss_prcnt"":""4.06"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178892978198.png""},""rationale"":""Price is in an uptrend, while having a pullback at the support level. If the price stays above the support price, may see a bullish move ahead."",""action_type"":""add"",""created_at"":""2026-09-09 10:26:23"",""updated_at"":""2026-09-09 10:26:23""}]}",New,1849,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-09 10:26:23,2026-09-09 10:26:23,1788929783,1788929783,,,mc_pro_plus,Y,3
21,,,nse,Falling Trendline,Resistance Breakout,1 day,,N,0,2026-10-16,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""758.85"",""pattern_type"":""buy"",""cmp"":""758.85"",""price_key"":""stk_SNP_N"",""target_price"":""880"",""target_return_prcnt"":""15.96"",""stoploss_price"":""698"",""stoploss_prcnt"":""8.02"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178892676834.png""},""rationale"":""A long duration falling trendline breakout indicates that buyers are now stepping in as sellers are losing control."",""action_type"":""add"",""created_at"":""2026-09-09 09:36:10"",""updated_at"":""2026-09-09 09:36:10""}]}",New,1848,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-09 09:36:10,2026-09-09 09:36:10,1788926770,1788926770,,,mc_pro_plus,Y,3
21,,,nse,Falling Channel,Bullish Reversal,1 hour,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""413.15"",""pattern_type"":""buy"",""cmp"":""413.15"",""price_key"":""stk_BE03_N"",""target_price"":""425"",""target_return_prcnt"":""2.87"",""stoploss_price"":""405"",""stoploss_prcnt"":""1.97"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178884227222.png""},""rationale"":""A falling channel breakout indicates buyers have crossed above the major horizontal hurdle."",""action_type"":""add"",""created_at"":""2026-09-08 10:07:53"",""updated_at"":""2026-09-08 10:07:53""}]}",New,1847,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-08 10:07:53,2026-09-08 10:07:53,1788842273,1788842273,,,mc_pro_plus,Y,3
21,,,nse,Rising Channel,Bearish Breakdown,1 day,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""325.30"",""pattern_type"":""sell"",""cmp"":""325.00"",""price_key"":""stk_MGF01_N"",""target_price"":""283"",""target_return_prcnt"":""13.00"",""stoploss_price"":""344"",""stoploss_prcnt"":""5.75"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178877443416.png""},""rationale"":""Price was moving in a rising channel showing bullish phase, but now it has shown a breakdown showing bears are gaining control."",""action_type"":""add"",""created_at"":""2026-09-07 15:17:16"",""updated_at"":""2026-09-07 15:17:37""}]}",New,1846,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-07 15:17:37,2026-09-07 15:17:16,1788774457,1788774436,,,mc_pro_plus,Y,3
21,,,nse,Falling Channel,Breakout Retest,1 hour,,N,0,2026-10-02,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1733.90"",""pattern_type"":""buy"",""cmp"":""1727.90"",""price_key"":""stk_AMP01_N"",""target_price"":""1800"",""target_return_prcnt"":""3.81"",""stoploss_price"":""1702"",""stoploss_prcnt"":""1.84"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178875545641.png""},""rationale"":""A falling channel breakout retest indicates that buyers are gaining momentum at this level."",""action_type"":""add"",""created_at"":""2026-09-07 10:00:58"",""updated_at"":""2026-09-07 10:00:58""}]}",New,1842,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-07 11:41:10,2026-09-07 10:00:58,1788761470,1788755458,,,mc_pro_plus,Y,3
21,,,nse,Rising Trendline,Reversal From Support,2 hours,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""16490.25"",""pattern_type"":""buy"",""cmp"":""16490.25"",""price_key"":""indices_i_mc;helcar"",""target_price"":""16794"",""target_return_prcnt"":""1.84"",""stoploss_price"":""16365"",""stoploss_prcnt"":""0.76"",""ind_id"":""123"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178875931629.png""},""rationale"":""Price has respected the support, multiple times and now has again reversed from that level indicating buyers are defending the lower levels."",""action_type"":""add"",""created_at"":""2026-09-07 11:05:18"",""updated_at"":""2026-09-07 11:05:18""}]}",New,1845,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-07 11:05:18,2026-09-07 11:05:18,1788759318,1788759318,,,mc_pro_plus,Y,3
21,,,nse,Horizontal Resistance,Volume Breakout,1 day,,N,0,2026-10-16,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""19.11"",""pattern_type"":""buy"",""cmp"":""19.11"",""price_key"":""stk_AS19_N"",""target_price"":""22"",""target_return_prcnt"":""15.12"",""stoploss_price"":""17.86"",""stoploss_prcnt"":""6.54"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178875663941.png""},""rationale"":""Price has broken above the horizontal resistance with higher volume."",""action_type"":""add"",""created_at"":""2026-09-07 10:20:41"",""updated_at"":""2026-09-07 10:20:41""}]}",New,1844,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-07 10:20:41,2026-09-07 10:20:41,1788756641,1788756641,,,mc_pro_plus,Y,3
21,,,nse,Falling Channel,Reversal From Support,1 day,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""214.88"",""pattern_type"":""buy"",""cmp"":""214.88"",""price_key"":""stk_RVN_N"",""target_price"":""250"",""target_return_prcnt"":""16.34"",""stoploss_price"":""203"",""stoploss_prcnt"":""5.53"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178875587395.png""},""rationale"":""Price is moving within the falling channel, but now from the lower levels (support) price has indicated a reversal."",""action_type"":""add"",""created_at"":""2026-09-07 10:07:55"",""updated_at"":""2026-09-07 10:07:55""}]}",New,1843,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-07 10:07:55,2026-09-07 10:07:55,1788755875,1788755875,,,mc_pro_plus,Y,3
21,,,nse,Rising Trendline,Reversal From Support,2 hours,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1163.80"",""pattern_type"":""buy"",""cmp"":""1163.80"",""price_key"":""stk_JSP_N"",""target_price"":""1211"",""target_return_prcnt"":""4.06"",""stoploss_price"":""1132"",""stoploss_prcnt"":""2.73"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178851595624.png""},""rationale"":""Price is respecting a rising trendline as support and rebounding from it, signalling a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-09-04 15:29:17"",""updated_at"":""2026-09-04 15:29:17""}]}",New,1841,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-04 15:29:17,2026-09-04 15:29:17,1788515957,1788515957,,,mc_pro_plus,Y,3
21,,,nse,Rising Trendline,Reversal From Support,2 hours,,N,0,2026-10-02,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1508.70"",""pattern_type"":""buy"",""cmp"":""1491.90"",""price_key"":""stk_APT02_N"",""target_price"":""1592"",""target_return_prcnt"":""5.52"",""stoploss_price"":""1458"",""stoploss_prcnt"":""3.36"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178832604067.png""},""rationale"":""Price reversed from rising trendline support, showing buyers defending the uptrend and a potential move higher."",""action_type"":""add"",""created_at"":""2026-09-02 10:44:02"",""updated_at"":""2026-09-02 10:44:02""}]}",New,1831,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-04 10:31:55,2026-09-02 10:44:02,1788498115,1788326042,,,mc_pro_plus,Y,3
21,,,nse,Falling Channel,Bullish Reversal,2 hours,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1635.90"",""pattern_type"":""buy"",""cmp"":""1635.90"",""price_key"":""stk_PEP02_N"",""target_price"":""1742"",""target_return_prcnt"":""6.49"",""stoploss_price"":""1586"",""stoploss_prcnt"":""3.05"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178841593965.png""},""rationale"":""Falling channel bullish reversal as price breaks above the channel’s upper trendline, signaling a potential trend reversal."",""action_type"":""add"",""created_at"":""2026-09-03 11:42:21"",""updated_at"":""2026-09-03 11:42:21""}]}",New,1836,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-09-03 11:42:21,2026-09-03 11:42:21,1788415941,1788415941,,,mc_pro_plus,Y,3
