MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IT,IT,Infosys,1059.0,1059.0,1026.5,1035.0,1082.0,-47.00,-4.34,13530457
HSL01,HSL01,HDFC Life,533.7,534.6,508.95,514.0,533.8,-19.80,-3.71,9024185
HCL02,HCL02,HCL Tech,1248.8,1264.8,1222.7,1229.8,1277.0,-47.20,-3.70,2099173
TM4,TM4,Tech Mahindra,1531.0,1531.0,1498.0,1508.0,1559.0,-51.00,-3.27,1329200
W,W,Wipro,168.7,169.15,166.37,167.0,171.5,-4.50,-2.62,12001620
HDF01,HDF01,HDFC Bank,698.0,700.0,687.1,687.1,703.0,-15.90,-2.26,39173990
TCS,TCS,TCS,2237.0,2237.0,2193.2,2208.0,2255.5,-47.50,-2.11,3370071
HL,HU,HUL,1973.0,1979.6,1936.0,1945.0,1980.0,-35.00,-1.77,1455307
BTV,BA08,Bharti Airtel,1830.5,1834.8,1813.0,1814.7,1844.0,-29.30,-1.59,5574027
C,C,Cipla,1380.0,1388.7,1363.1,1363.1,1384.0,-20.90,-1.51,818773
BAF,BAF,Bajaj Finance,1045.1,1060.1,1038.5,1039.3,1054.1,-14.80,-1.40,9244698
TT,TT,TATA Cons. Prod,1010.8,1013.7,1001.0,1001.0,1014.1,-13.10,-1.29,973918
KMF,KMB,Kotak Mahindra,418.2,420.65,413.95,414.0,419.25,-5.25,-1.25,10886349
RI,RI,Reliance,1283.5,1294.7,1277.2,1279.0,1294.9,-15.90,-1.23,12152819
TEL,TM03,TMPV,306.45,306.45,300.8,303.0,306.45,-3.45,-1.13,6971556
SPI,SPI,Sun Pharma,1892.6,1898.6,1864.9,1864.9,1885.9,-21.00,-1.11,1396896
BE03,BE03,Bharat Elec,411.55,413.85,406.0,406.0,410.55,-4.55,-1.11,10899391
ITC,ITC,ITC,263.65,264.5,260.2,260.8,263.5,-2.70,-1.02,10065188
UTC,UTC01,UltraTechCement,10975.0,10998.0,10860.0,10900.0,11009.0,-109.00,-0.99,325637
JFS,JFS,Jio Financial,232.5,232.97,230.63,231.0,233.15,-2.15,-0.92,10774282
ONG,ONG,ONGC,237.8,239.27,234.02,234.02,236.0,-1.98,-0.84,12781171
BA06,BA10,Bajaj Auto,11841.0,11896.0,11740.0,11790.0,11880.0,-90.00,-0.76,119472
SBI,SBI,SBI,999.0,1012.2,992.4,1000.5,1008.0,-7.50,-0.74,7091386
SLI03,SLI03,SBI Life Insura,1703.6,1703.6,1676.0,1684.0,1696.6,-12.60,-0.74,1020022
ICI02,ICI02,ICICI Bank,1395.9,1402.5,1385.5,1389.1,1399.4,-10.30,-0.74,14229080
LT,LT,Larsen,3935.3,4020.2,3922.6,3922.6,3946.1,-23.50,-0.60,2954721
BF04,BF04,Bajaj Finserv,1939.1,1951.9,1921.5,1927.0,1938.1,-11.10,-0.57,617280
NI,NI,Nestle,1400.5,1405.9,1389.2,1393.0,1400.5,-7.50,-0.54,994121
DRL,DRL,Dr Reddys Labs,1146.0,1151.0,1136.4,1145.0,1151.0,-6.00,-0.52,528499
UTI10,AB16,Axis Bank,1236.0,1257.4,1234.7,1238.5,1244.9,-6.40,-0.51,6679663
IA05,IA04,Interglobe Avi,4950.0,5009.0,4950.0,4975.0,5000.0,-25.00,-0.50,443075
MM,MM,M&M,3135.3,3151.3,3118.0,3150.0,3160.0,-10.00,-0.32,1050769
Z01,Z,Eternal,322.0,322.55,318.0,320.6,321.6,-1.00,-0.31,22599551
GI01,GI01,Grasim,3305.0,3320.0,3279.0,3300.0,3306.8,-6.80,-0.21,850901
MU01,MS24,Maruti Suzuki,12609.0,12692.0,12537.0,12618.0,12641.0,-23.00,-0.18,534832
EM,EM,Eicher Motors,7687.0,7784.5,7664.5,7734.5,7747.5,-13.00,-0.17,318638
