Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,Z01,Eternal,Stock,Very Bullish,314.05,23.84,"16 Jun, 2026",253.60,Aug 12 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"5,099.00",19.04,"15 Jun, 2026","4,283.50",Aug 12 | 15:57
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"11,700.00",16.57,"06 Jul, 2026","10,036.50",Aug 12 | 15:58
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bullish,"1,094.20",16.12,"15 Jun, 2026",942.30,Aug 12 | 15:59
NIFTY 50,BF04,Bajaj Finserv,Stock,Very Bullish,"2,020.50",13.37,"22 Jun, 2026","1,782.20",Aug 12 | 15:58
NIFTY 50,HCL02,HCL Tech,Stock,Very Bullish,"1,365.40",11.81,"13 Jul, 2026","1,221.20",Aug 12 | 15:58
NIFTY 50,STF,Shriram Finance,Stock,Very Bullish,"1,117.20",11.65,"15 Jun, 2026","1,000.65",Aug 12 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,078.50",11.14,"30 Jul, 2026",970.40,Aug 12 | 15:59
NIFTY 50,EM,Eicher Motors,Stock,Very Bullish,"8,049.00",8.70,"15 Jul, 2026","7,404.50",Aug 12 | 15:58
NIFTY 50,TM4,Tech Mahindra,Stock,Very Bullish,"1,625.00",8.01,"13 Jul, 2026","1,504.50",Aug 12 | 15:55
NIFTY 50,MM,M&M,Stock,Very Bullish,"3,403.60",7.06,"17 Jul, 2026","3,179.20",Aug 12 | 15:59
NIFTY 50,NI,Nestle,Stock,Very Bullish,"1,507.00",3.66,"01 Jul, 2026","1,453.80",Aug 12 | 15:57
NIFTY 50,SBI,SBI,Stock,Very Bullish,"1,082.00",3.54,"03 Aug, 2026","1,045.00",Aug 12 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Very Bullish,256.05,2.63,"29 Jul, 2026",249.48,Aug 12 | 15:59
NIFTY 50,LT,Larsen,Stock,Bullish,"4,020.00",2.06,"31 Jul, 2026","3,938.90",Aug 12 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Very Bullish,"5,333.00",1.97,"27 Jul, 2026","5,230.00",Aug 12 | 15:54
NIFTY 50,IT,Infosys,Stock,Bullish,"1,176.10",1.77,"29 Jul, 2026","1,155.60",Aug 12 | 15:59
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"3,307.80",1.47,"03 Aug, 2026","3,260.00",Aug 12 | 15:59
NIFTY 50,C,Cipla,Stock,Very Bullish,"1,463.00",1.27,"28 Jul, 2026","1,444.60",Aug 12 | 15:59
NIFTY 50,API,Asian Paints,Stock,Bullish,"2,740.00",1.10,"27 Jul, 2026","2,710.20",Aug 12 | 15:59
