MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TCS,TCS,TCS,2445.7,2445.8,2300.1,2349.7,2445.7,-96.00,-3.93,7022647
MHI,MHI,Max Healthcare,1030.8,1034.9,1001.5,1007.5,1040.0,-32.50,-3.13,2762821
AHE,AHE,Apollo Hospital,8750.5,8775.5,8507.5,8597.0,8750.5,-153.50,-1.75,876688
MM,MM,M&M,3460.0,3471.8,3403.6,3403.6,3460.1,-56.50,-1.63,1834082
TT,TT,TATA Cons. Prod,1077.0,1078.0,1054.3,1061.9,1078.0,-16.10,-1.49,1713131
TEL,TM03,TMPV,348.4,351.25,334.2,343.0,347.6,-4.60,-1.32,22384343
Z01,Z,Eternal,318.95,318.95,312.6,314.05,318.0,-3.95,-1.24,19976751
IT,IT,Infosys,1185.6,1190.4,1163.3,1176.1,1190.7,-14.60,-1.23,7529777
STF,STF,Shriram Finance,1135.5,1135.5,1117.0,1117.2,1129.9,-12.70,-1.12,3582194
JVS,JSW01,JSW Steel,1285.9,1288.9,1268.2,1269.1,1283.4,-14.30,-1.11,862476
TM4,TM4,Tech Mahindra,1654.0,1657.0,1622.1,1625.0,1643.0,-18.00,-1.10,3746023
TIS,TIS,Tata Steel,188.35,188.88,183.6,186.2,188.25,-2.05,-1.09,36484049
ITC,ITC,ITC,279.0,279.55,275.4,276.15,279.0,-2.85,-1.02,12630816
MU01,MS24,Maruti Suzuki,13990.0,14067.0,13875.0,13875.0,13990.0,-115.00,-0.82,354408
CI29,CI11,Coal India,412.6,413.7,408.2,409.3,412.6,-3.30,-0.80,4089147
KMF,KMB,Kotak Mahindra,391.0,394.25,387.5,390.5,392.9,-2.40,-0.61,10733474
BF04,BF04,Bajaj Finserv,2023.0,2028.4,2006.1,2020.5,2032.0,-11.50,-0.57,571047
TI01,TI01,Titan Company,5128.0,5128.0,4992.0,5099.0,5128.0,-29.00,-0.57,1105157
GI01,GI01,Grasim,3325.1,3393.9,3270.6,3307.8,3322.2,-14.40,-0.43,2309486
L,T04,Trent,3000.0,3019.0,2972.9,2987.0,3000.0,-13.00,-0.43,692694
LT,LT,Larsen,4038.0,4044.1,3990.0,4020.0,4037.4,-17.40,-0.43,2226623
DRL,DRL,Dr Reddys Labs,1206.8,1206.8,1190.0,1200.0,1205.0,-5.00,-0.41,2366909
SLI03,SLI03,SBI Life Insura,1840.8,1840.8,1816.5,1830.0,1837.6,-7.60,-0.41,1053505
W,W,Wipro,184.51,185.0,181.91,183.94,184.6,-0.66,-0.36,8624548
AE01,AE13,Adani Enterpris,3020.0,3020.0,2943.0,2985.7,2995.5,-9.80,-0.33,1160458
MPS,MPS,Adani Ports,1669.8,1672.7,1640.4,1665.0,1668.2,-3.20,-0.19,1494540
ONG,ONG,ONGC,240.0,241.33,238.65,239.05,239.45,-0.40,-0.17,10695237
BA06,BA10,Bajaj Auto,11729.0,11819.0,11678.0,11700.0,11717.0,-17.00,-0.15,236192
HL,HU,HUL,2065.0,2072.1,2050.1,2063.0,2064.9,-1.90,-0.09,995523
BE03,BE03,Bharat Elec,406.0,406.25,399.3,405.7,405.85,-0.15,-0.04,13125672
