Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,ACI13,ACI01,AB Cotspin,/textiles/abcotspinindia/ACI01,239.95,"28 Apr, 2026|15:58"
52WeekLow,BB04,BB04,Bimetal Bearing,/bearings/bimetalbearings/BB04,583.0,"28 Apr, 2026|15:43"
52WeekLow,BCI02,BCI02,Blue Chip,/finance-investments/bluechipindia/BCI02,1.98,"28 Apr, 2026|15:31"
52WeekLow,EL01,EL01,Eris Life,/pharmaceuticals-drugs/erislifesciences/EL01,1359.0,"28 Apr, 2026|15:52"
52WeekLow,HCL02,HCL02,HCL Tech,/computers-software/hcltechnologies/HCL02,1227.9,"28 Apr, 2026|16:09"
52WeekLow,I10,I03,Indosolar,/miscellaneous/indosolar/I03,464.0,"28 Apr, 2026|15:53"
52WeekLow,IRS01,IRS02,Infollion,/diversified/infollionresearchservices/IRS02,219.85,"28 Apr, 2026|16:09"
52WeekLow,IT,IT,Infosys,/computers-software/infosys/IT,1162.7,"28 Apr, 2026|16:09"
52WeekLow,KHF01,KHF01,KHFM HOSPITALIT,/hotel-resort-restaurants/khfmhospitalityfacilitymanagementservices/KHF01,51.3,"28 Apr, 2026|15:40"
52WeekLow,MM06,MM06,Media Matrix,/media-entertainment/mediamatrixworldwide/MM06,9.6,"28 Apr, 2026|15:40"
52WeekLow,NCJ,NCJ,Nimbus Projects,/computers-software-medium-small/nimbusprojects/NCJ,192.9,"28 Apr, 2026|15:40"
52WeekLow,PI30,PI32,Perfect Infra,/construction-contracting-civil/perfectinfraengineers/PI32,1.8,"27 Apr, 2026|15:31"
52WeekLow,SF07,SF07,Shalibhadra Fin,/finance-investments/shalibhadrafinance/SF07,80.79,"28 Apr, 2026|15:40"
52WeekLow,VIP,VIP,VIP Industries,/household-personal-products/vipindustries/VIP,300.05,"28 Apr, 2026|15:59"
