MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
SLI03,SLI03,SBI Life Insura,1974.4,1975.8,1891.7,1911.6,1982.5,-70.90,-3.58,5153618
BE03,BE03,Bharat Elec,457.5,461.8,449.45,451.5,457.55,-6.05,-1.32,13492130
JFS,JFS,Jio Financial,237.27,237.6,234.1,234.75,237.15,-2.40,-1.01,46344616
DRL,DRL,Dr Reddys Labs,1232.6,1234.9,1218.4,1220.6,1232.6,-12.00,-0.97,1230733
TI01,TI01,Titan Company,4513.5,4544.5,4465.0,4479.7,4513.0,-33.30,-0.74,656106
RI,RI,Reliance,1359.0,1369.8,1350.1,1353.3,1363.3,-10.00,-0.73,27293629
NTP,NTP,NTPC,398.6,402.7,395.7,396.2,398.0,-1.80,-0.45,9493644
TM4,TM4,Tech Mahindra,1501.0,1510.9,1489.0,1500.8,1504.4,-3.60,-0.24,2001948
SPI,SPI,Sun Pharma,1667.2,1682.9,1659.9,1665.2,1668.6,-3.40,-0.20,3631490
AE01,AE13,Adani Enterpris,2229.7,2255.0,2220.0,2226.0,2229.6,-3.60,-0.16,1818221
PGC,PGC,Power Grid Corp,318.95,322.0,318.0,319.35,319.7,-0.35,-0.11,8342335
BA06,BA10,Bajaj Auto,9803.0,9874.0,9741.0,9793.0,9803.0,-10.00,-0.10,291287
ONG,ONG,ONGC,283.15,284.85,282.4,283.1,283.35,-0.25,-0.09,13645673
EM,EM,Eicher Motors,7243.0,7296.0,7215.0,7240.5,7243.0,-2.50,-0.03,353002
