MC_Code,shortName,StockName,nsCode,currPrice,prevPrice,change,pChange,volume,open,high,low
,IDEA,IDEA,IDEA,13.06,13.13,-0.07,-0.53,247499082,13.13,13.26,13.02
,IDFCFIRSTB,IDFCFIRSTB,IDFCFIRSTB,84.83,80.79,4.04,5.0,177923165,86.3,88.76,84.7
,PCJEWELLER,PCJEWELLER,PCJEWELLER,9.37,9.28,0.09,0.97,139047251,9.49,9.5,9.33
,SAGILITY,SAGILITY,SAGILITY,43.3,40.42,2.88,7.13,111335747,40.89,43.81,40.72
,JINDWORLD,JINDWORLD,JINDWORLD,39.15,37.83,1.32,3.49,55992502,38.1,40.4,37.5
,MOTISONS,MOTISONS,MOTISONS,13.99,14.17,-0.18,-1.27,55312451,14.25,15.08,13.84
,RATNAVEER,RATNAVEER,RATNAVEER,204.0,178.61,25.39,14.22,53640552,182.0,204.0,182.0
,UJJIVANSFB,UJJIVANSFB,UJJIVANSFB,71.42,70.72,0.7,0.99,49027357,71.5,73.29,71.1
,CANBK,CANBK,CANBK,127.01,125.65,1.36,1.08,48778366,126.5,129.7,125.78
,ETERNAL,ETERNAL,ETERNAL,295.7,280.0,15.7,5.61,48012383,281.5,297.0,281.45
,YESBANK,YESBANK,YESBANK,22.95,22.95,0.0,0.0,47752439,23.05,23.18,22.9
,SUZLON,SUZLON,SUZLON,53.15,52.28,0.87,1.66,45205048,52.5,53.2,52.22
,TFCILTD,TFCILTD,TFCILTD,95.09,87.27,7.82,8.96,43311808,89.0,95.25,87.75
,VOGL,VOGL,VOGL,34.84,34.23,0.61,1.78,36182252,34.65,35.34,33.93
,FILATFASH,FILATFASH,FILATFASH,0.19,0.18,0.01,5.56,0,0.19,0.19,0.18
,TATAGOLD,TATAGOLD,TATAGOLD,13.95,13.86,0.09,0.65,34204483,13.89,14.0,13.87
,HDFCBANK,HDFCBANK,HDFCBANK,740.25,742.8,-2.55,-0.34,29678752,746.1,747.95,738.1
,JPPOWER,JPPOWER,JPPOWER,16.99,16.95,0.04,0.24,28221162,17.2,17.29,16.95
,TATSILV,TATSILV,TATSILV,21.67,21.41,0.26,1.21,27187970,21.41,21.78,21.41
,BANKINDIA,BANKINDIA,BANKINDIA,137.9,142.62,-4.72,-3.31,26282058,145.0,145.39,136.55
