scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
UTI10,12,11,1,0,Axis Bank,Axis Bank,1227.50,0.20,0.02,17.8,banks-private-sector/axisbank/AB16,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1227.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': 3.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1446.6, 'percentages': 17.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1622, 'percentages': 32.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 32.13, 'minRangePer': 10.76, 'maxRanegPer': 55.52, 'rangeDiffPer': 44.76, 'mindiff_total': 3.46, 'maxdiff_total': 17.84}",#52B974
IT,11,10,0,1,Infosys,Infosys,1079.20,38.30,3.68,44.4,computers-software/infosys/IT,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 940, 'percentages': -12.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1079.2, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1558.5, 'percentages': 44.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2154, 'percentages': 99.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 129.14, 'minRangePer': 11.46, 'maxRanegPer': 50.94, 'rangeDiffPer': 39.47, 'mindiff_total': 14.8, 'maxdiff_total': 65.79}",#52B974
BA06,10,9,1,0,Bajaj Auto,Bajaj Auto,11183.50,53.50,0.48,3.2,auto-23-wheelers/bajajauto/BA10,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 9770, 'percentages': -12.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11183.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 11543.9, 'percentages': 3.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 13700, 'percentages': 22.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 40.22, 'minRangePer': 35.95, 'maxRanegPer': 45.12, 'rangeDiffPer': 9.16, 'mindiff_total': 14.46, 'maxdiff_total': 18.15}",#52B974
MU01,10,9,0,1,Maruti Suzuki India,Maruti Suzuki,13730.00,288.00,2.14,15.9,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': -2.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 13730, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15922.1, 'percentages': 15.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 38.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 42.32, 'minRangePer': 6.71, 'maxRanegPer': 45.51, 'rangeDiffPer': 38.79, 'mindiff_total': 2.84, 'maxdiff_total': 19.26}",#52B974
PS15,10,7,0,3,Persistent Systems,Persistent,5268.20,67.70,1.30,13.6,computers-software/persistentsystems/PS15,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 4900, 'percentages': -6.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 5268.2, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5989, 'percentages': 13.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6600, 'percentages': 25.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 34.69, 'minRangePer': 21.64, 'maxRanegPer': 64.05, 'rangeDiffPer': 42.41, 'mindiff_total': 7.51, 'maxdiff_total': 22.22}",#52B974
HDF01,6,6,0,0,HDFC Bank,HDFC Bank,739.55,-3.25,-0.44,100.2,banks-private-sector/hdfcbank/HDF01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 739.55, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 963, 'percentages': 30.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1014.3, 'percentages': 37.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1050, 'percentages': 41.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 41.97, 'minRangePer': 71.97, 'maxRanegPer': 88.51, 'rangeDiffPer': 16.54, 'mindiff_total': 30.21, 'maxdiff_total': 37.15}",#52B974
BAF,7,4,2,1,Bajaj Finance,Bajaj Finance,1048.30,35.50,3.51,234.5,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -9.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1041.4, 'percentages': -0.6, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1048.3, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 9.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 21.05, 'minRangePer': 45.7, 'maxRanegPer': 49.12, 'rangeDiffPer': 3.41, 'mindiff_total': 9.62, 'maxdiff_total': 10.34}",#E3515C
LI09,9,6,0,3,LTM,LTM,4190.80,99.00,2.42,22.0,computers-software/ltm/LI12,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3520, 'percentages': -16, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4190.8, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5115.2, 'percentages': 22, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6673, 'percentages': 59.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 89.57, 'minRangePer': 21.26, 'maxRanegPer': 50.58, 'rangeDiffPer': 29.31, 'mindiff_total': 19.05, 'maxdiff_total': 45.31}",#52B974
KMF,3,3,0,0,Kotak Mahindra Bank,Kotak Mahindra,384.65,-0.10,-0.03,330.5,banks-private-sector/kotakmahindrabank/KMB,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 384.65, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 470, 'percentages': 22.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 476.6, 'percentages': 23.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 480, 'percentages': 24.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 24.78, 'minRangePer': 89.5, 'maxRanegPer': 96.44, 'rangeDiffPer': 6.93, 'mindiff_total': 22.18, 'maxdiff_total': 23.9}",#52B974
ICI02,9,9,0,0,ICICI Bank,ICICI Bank,1445.70,12.80,0.89,16.3,banks-private-sector/icicibank/ICI02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1445.7, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1500, 'percentages': 3.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1681.6, 'percentages': 16.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 27.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 27.96, 'minRangePer': 13.41, 'maxRanegPer': 58.33, 'rangeDiffPer': 44.92, 'mindiff_total': 3.75, 'maxdiff_total': 16.31}",#52B974
HL,9,9,0,0,Hindustan Unilever,HUL,2174.60,29.60,1.38,24.8,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2174.6, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2454, 'percentages': 12.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2714.5, 'percentages': 24.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2870, 'percentages': 31.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.97, 'minRangePer': 40.16, 'maxRanegPer': 77.63, 'rangeDiffPer': 37.47, 'mindiff_total': 12.84, 'maxdiff_total': 24.82}",#52B974
TCS,8,7,0,1,Tata Consultancy Services,TCS,2295.60,41.30,1.83,40.3,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1860, 'percentages': -18.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2295.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3045, 'percentages': 32.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3950, 'percentages': 72, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 112.36, 'minRangePer': 20.83, 'maxRanegPer': 56.69, 'rangeDiffPer': 35.86, 'mindiff_total': 23.41, 'maxdiff_total': 63.7}",#52B974
HCL02,9,3,5,1,HCL Technologies,HCL Tech,1295.90,24.90,1.96,22.1,computers-software/hcltechnologies/HCL02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1060, 'percentages': -18.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1295.9, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1582.8, 'percentages': 22.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2050, 'percentages': 58.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 93.39, 'minRangePer': 23.82, 'maxRanegPer': 52.81, 'rangeDiffPer': 28.99, 'mindiff_total': 22.25, 'maxdiff_total': 49.32}",#52B974
SBI,9,9,0,0,State Bank of India,SBI,1020.60,5.60,0.55,4.4,banks-public-sector/statebankindia/SBI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 908, 'percentages': -11, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1020.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1065.6, 'percentages': 4.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 27.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 43.17, 'minRangePer': 28.72, 'maxRanegPer': 40.18, 'rangeDiffPer': 11.46, 'mindiff_total': 12.4, 'maxdiff_total': 17.35}",#52B974
NI,8,4,3,1,Nestle India,Nestle,1446.10,2.60,0.18,39.2,food-processing/nestleindia/NI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1301, 'percentages': -10, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1446.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2013.1, 'percentages': 39.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2700, 'percentages': 86.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 107.53, 'minRangePer': 10.36, 'maxRanegPer': 50.89, 'rangeDiffPer': 40.53, 'mindiff_total': 11.15, 'maxdiff_total': 54.73}",#52B974
UTC,8,7,1,0,UltraTech Cement,UltraTechCement,11881.00,35.00,0.30,16.7,cement-major/ultratechcement/UTC01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 11881, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 11900, 'percentages': 0.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 13875.6, 'percentages': 16.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 28, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 28.01, 'minRangePer': 0.53, 'maxRanegPer': 59.9, 'rangeDiffPer': 59.37, 'mindiff_total': 0.15, 'maxdiff_total': 16.78}",#52B974
API,8,3,3,2,Asian Paints,Asian Paints,2710.20,72.30,2.74,-1.5,paintsvarnishes/asianpaints/AP31,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': -18.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2669.2, 'percentages': -1.5, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2710.2, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 3244, 'percentages': 19.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 47.45, 'minRangePer': 44.93, 'maxRanegPer': 48.87, 'rangeDiffPer': 3.93, 'mindiff_total': 21.32, 'maxdiff_total': 23.19}",#E3515C
FB,8,7,1,0,Federal Bank,Federal Bank,356.50,2.20,0.62,-15.5,banks-private-sector/federalbank/FB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 199, 'percentages': -44.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 301, 'percentages': -15.5, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 356.5, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 419, 'percentages': 17.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 110.55, 'minRangePer': 46.35, 'maxRanegPer': 71.58, 'rangeDiffPer': 25.22, 'mindiff_total': 51.25, 'maxdiff_total': 79.14}",#E3515C
