MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
Z01,Z,Eternal,281.5,297.0,281.45,295.85,280.0,15.85,5.66,48012383
IA05,IA04,Interglobe Avi,5111.0,5242.5,5095.0,5230.0,4985.0,245.00,4.91,1731299
IT,IT,Infosys,1065.0,1082.0,1057.4,1079.2,1040.9,38.30,3.68,15956349
BAF,BAF,Bajaj Finance,1026.7,1050.0,1026.6,1048.3,1012.8,35.50,3.51,7610916
STF,STF,Shriram Finance,1020.0,1040.0,1002.2,1038.2,1005.1,33.10,3.29,9459410
MHI,MHI,Max Healthcare,1086.9,1119.8,1085.4,1114.6,1080.4,34.20,3.17,1759824
API,AP31,Asian Paints,2665.8,2723.9,2664.3,2710.2,2637.9,72.30,2.74,715239
MM,MM,M&M,3183.0,3246.8,3179.0,3238.6,3161.4,77.20,2.44,2264570
MU01,MS24,Maruti Suzuki,13579.0,13760.0,13501.0,13730.0,13442.0,288.00,2.14,333477
HCL02,HCL02,HCL Tech,1284.6,1303.0,1277.3,1295.9,1271.0,24.90,1.96,3847049
BF04,BF04,Bajaj Finserv,1885.0,1920.0,1885.0,1913.0,1876.7,36.30,1.93,651274
EM,EM,Eicher Motors,7680.0,7847.0,7648.0,7769.5,7628.0,141.50,1.86,367549
TCS,TCS,TCS,2286.0,2315.0,2272.4,2295.6,2254.3,41.30,1.83,4007292
TT,TT,TATA Cons. Prod,1115.1,1123.4,1096.6,1107.4,1088.0,19.40,1.78,2360635
SPI,SPI,Sun Pharma,1948.5,1977.0,1933.0,1973.7,1941.1,32.60,1.68,5414380
L,T04,Trent,2918.9,2953.5,2907.1,2938.3,2890.5,47.80,1.65,789065
HL,HU,HUL,2155.0,2181.3,2152.4,2174.6,2145.0,29.60,1.38,698681
TI01,TI01,Titan Company,4686.9,4749.1,4686.9,4740.1,4677.0,63.10,1.35,500721
TEL,TM03,TMPV,326.75,329.05,326.1,327.65,323.8,3.85,1.19,4777294
NTP,NTP,NTPC,353.0,353.0,347.8,350.8,347.2,3.60,1.04,12350753
TM4,TM4,Tech Mahindra,1576.0,1599.6,1571.0,1575.0,1559.5,15.50,0.99,1513324
ICI02,ICI02,ICICI Bank,1435.7,1449.0,1428.8,1445.7,1432.9,12.80,0.89,10608300
TIS,TIS,Tata Steel,183.6,184.89,183.33,184.25,182.67,1.58,0.86,11857396
ITC,ITC,ITC,287.75,287.9,285.5,285.85,283.45,2.40,0.85,19312804
W,W,Wipro,177.5,178.78,175.61,178.53,177.12,1.41,0.80,12504426
GI01,GI01,Grasim,3100.0,3120.0,3086.1,3112.4,3089.4,23.00,0.74,266078
JFS,JFS,Jio Financial,237.0,237.4,235.26,236.17,234.71,1.46,0.62,6984152
SBI,SBI,SBI,1020.3,1023.7,1015.9,1020.6,1015.0,5.60,0.55,6093002
LT,LT,Larsen,3820.0,3837.3,3798.7,3806.0,3785.6,20.40,0.54,1454211
BE03,BE03,Bharat Elec,408.0,408.45,404.6,407.15,405.0,2.15,0.53,9683515
BA06,BA10,Bajaj Auto,11200.5,11251.0,11094.0,11183.5,11130.0,53.50,0.48,270544
SLI03,SLI03,SBI Life Insura,1860.0,1870.7,1836.2,1866.8,1858.6,8.20,0.44,1098594
AHE,AHE,Apollo Hospital,8816.0,8860.5,8744.0,8843.5,8805.5,38.00,0.43,135186
BTV,BA08,Bharti Airtel,1892.0,1917.0,1890.0,1905.3,1898.2,7.10,0.37,5230299
AE01,AE13,Adani Enterpris,3045.1,3057.4,3008.1,3036.6,3026.4,10.20,0.34,636870
JVS,JSW01,JSW Steel,1251.0,1251.0,1234.3,1244.6,1240.8,3.80,0.31,1128386
UTC,UTC01,UltraTechCement,11905.0,12000.0,11752.0,11881.0,11846.0,35.00,0.30,250956
H,HI,Hindalco,944.45,951.25,943.05,945.25,942.8,2.45,0.26,2035425
PGC,PGC,Power Grid Corp,288.3,290.55,286.55,288.85,288.2,0.65,0.23,12143388
NI,NI,Nestle,1451.0,1461.5,1435.3,1446.1,1443.5,2.60,0.18,2030304
RI,RI,Reliance,1288.2,1288.7,1278.0,1280.0,1278.0,2.00,0.16,7163132
MPS,MPS,Adani Ports,1784.0,1785.0,1752.1,1770.4,1768.3,2.10,0.12,2266975
CI29,CI11,Coal India,429.5,431.0,425.75,427.5,427.4,0.10,0.02,5241433
UTI10,AB16,Axis Bank,1237.0,1237.0,1221.6,1227.5,1227.3,0.20,0.02,5967502
