MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
EM,EM,Eicher Motors,7237.0,7432.0,7215.0,7414.0,6981.5,432.50,6.19,1354536
AE01,AE13,Adani Enterpris,2739.8,2858.8,2739.3,2849.7,2717.3,132.40,4.87,3277924
BAF,BAF,Bajaj Finance,926.1,944.0,924.45,941.9,916.55,25.35,2.77,7065528
TEL,TM03,TMPV,366.15,374.3,366.15,373.25,363.35,9.90,2.72,10356089
LT,LT,Larsen,3970.0,4038.4,3961.5,4033.4,3926.6,106.80,2.72,2099927
HDF01,HDF01,HDFC Bank,776.0,787.85,775.2,786.85,766.8,20.05,2.61,26043952
Z01,Z,Eternal,244.0,249.35,244.0,247.67,241.95,5.72,2.36,20066077
BF04,BF04,Bajaj Finserv,1785.0,1811.8,1783.0,1807.4,1766.0,41.40,2.34,456676
KMF,KMB,Kotak Mahindra,388.3,395.15,387.25,392.85,384.15,8.70,2.26,15571552
STF,STF,Shriram Finance,956.95,970.5,956.9,961.95,941.0,20.95,2.23,6256205
ICI02,ICI02,ICICI Bank,1271.0,1293.5,1270.9,1291.8,1264.3,27.50,2.18,13853923
SBI,SBI,SBI,959.9,972.5,957.5,969.6,949.2,20.40,2.15,10934747
UTI10,AB16,Axis Bank,1300.4,1314.5,1293.9,1311.2,1285.4,25.80,2.01,5671455
TI01,TI01,Titan Company,4120.1,4170.0,4110.4,4159.2,4079.8,79.40,1.95,606086
MM,MM,M&M,3134.7,3173.7,3111.4,3139.0,3081.3,57.70,1.87,2423710
DRL,DRL,Dr Reddys Labs,1320.0,1340.5,1298.7,1331.4,1307.2,24.20,1.85,4659781
W,W,Wipro,207.0,209.55,204.06,206.84,203.11,3.73,1.84,72041558
SLI03,SLI03,SBI Life Insura,1881.5,1905.0,1879.8,1901.9,1870.7,31.20,1.67,445135
JFS,JFS,Jio Financial,241.0,243.65,240.2,241.74,238.19,3.55,1.49,9813693
IA05,IA04,Interglobe Avi,4524.1,4538.0,4438.7,4501.9,4438.6,63.30,1.43,2493013
MU01,MS24,Maruti Suzuki,13145.0,13236.0,13101.0,13170.0,12987.0,183.00,1.41,276553
UTC,UTC01,UltraTechCement,11690.0,11796.0,11614.0,11726.0,11569.0,157.00,1.36,229618
BE03,BE03,Bharat Elec,419.3,422.55,417.3,421.85,416.55,5.30,1.27,8862027
C,C,Cipla,1406.0,1420.0,1398.5,1413.9,1399.2,14.70,1.05,668915
TM4,TM4,Tech Mahindra,1429.4,1445.0,1421.2,1435.5,1422.2,13.30,0.94,887430
RI,RI,Reliance,1366.8,1371.1,1357.0,1367.0,1354.5,12.50,0.92,6750071
MPS,MPS,Adani Ports,1809.0,1813.3,1793.0,1802.9,1786.9,16.00,0.90,1516143
ITC,ITC,ITC,303.95,305.5,302.35,303.95,301.7,2.25,0.75,15734247
API,AP31,Asian Paints,2672.0,2684.1,2653.2,2657.8,2639.8,18.00,0.68,815621
HSL01,HSL01,HDFC Life,622.5,622.9,616.5,620.0,616.6,3.40,0.55,1723876
GI01,GI01,Grasim,3180.0,3192.3,3128.1,3171.6,3155.3,16.30,0.52,620009
AHE,AHE,Apollo Hospital,8430.0,8443.0,8375.0,8404.0,8362.5,41.50,0.50,364945
TIS,TIS,Tata Steel,211.3,211.75,209.44,210.22,209.19,1.03,0.49,23090495
NTP,NTP,NTPC,391.95,392.8,386.45,390.05,388.65,1.40,0.36,10489850
PGC,PGC,Power Grid Corp,298.5,298.5,294.15,295.35,294.3,1.05,0.36,5896815
CI29,CI11,Coal India,460.0,462.55,456.0,458.0,456.55,1.45,0.32,8441223
JVS,JSW01,JSW Steel,1290.7,1297.4,1284.0,1289.4,1285.5,3.90,0.30,922291
BTV,BA08,Bharti Airtel,1892.5,1892.5,1863.1,1874.8,1871.4,3.40,0.18,5903841
HCL02,HCL02,HCL Tech,1168.0,1178.0,1162.1,1165.7,1164.0,1.70,0.15,1419803
L,T04,Trent,4341.0,4362.0,4290.0,4300.0,4296.5,3.50,0.08,584516
