MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
GI01,GI01,Grasim,3120.0,3260.0,3103.1,3260.0,3100.8,159.20,5.13,393816
TCS,TCS,TCS,2383.9,2473.7,2383.0,2473.7,2365.6,108.10,4.57,3036839
IA05,IA04,Interglobe Avi,5300.0,5402.0,5276.0,5400.0,5171.0,229.00,4.43,990927
IT,IT,Infosys,1145.1,1180.0,1138.1,1180.0,1130.1,49.90,4.42,8582270
STF,STF,Shriram Finance,1058.0,1095.0,1051.6,1090.2,1046.7,43.50,4.16,7047761
UTI10,AB16,Axis Bank,1236.9,1272.0,1230.5,1272.0,1229.5,42.50,3.46,6713421
BF04,BF04,Bajaj Finserv,2050.5,2096.0,2040.4,2096.0,2029.1,66.90,3.30,2850085
BA06,BA10,Bajaj Auto,11575.0,11856.0,11456.0,11856.0,11520.5,335.50,2.91,281232
TEL,TM03,TMPV,344.5,350.45,343.5,349.3,339.75,9.55,2.81,12027810
DRL,DRL,Dr Reddys Labs,1166.2,1182.0,1160.3,1180.0,1148.1,31.90,2.78,2150927
EM,EM,Eicher Motors,7900.0,8056.0,7852.0,8050.0,7833.5,216.50,2.76,1009396
W,W,Wipro,184.02,189.81,184.02,188.66,183.65,5.01,2.73,15840516
Z01,Z,Eternal,303.5,310.9,300.05,310.5,302.45,8.05,2.66,26906290
TI01,TI01,Titan Company,4875.2,5000.0,4851.8,5000.0,4875.2,124.80,2.56,505420
JFS,JFS,Jio Financial,260.0,266.95,256.3,263.0,256.46,6.54,2.55,36582683
TT,TT,TATA Cons. Prod,1085.0,1110.0,1083.1,1110.0,1083.1,26.90,2.48,1322017
API,AP31,Asian Paints,2770.9,2810.0,2762.1,2810.0,2747.3,62.70,2.28,1040453
HCL02,HCL02,HCL Tech,1352.0,1377.0,1343.5,1377.0,1346.9,30.10,2.23,2314332
LT,LT,Larsen,3974.0,4025.0,3962.5,4025.0,3938.9,86.10,2.19,1890377
ITC,ITC,ITC,284.45,292.55,283.0,287.0,281.0,6.00,2.14,45392755
H,HI,Hindalco,990.0,994.9,981.35,994.9,974.45,20.45,2.10,5617219
AE01,AE13,Adani Enterpris,3025.0,3077.0,3024.5,3068.0,3009.5,58.50,1.94,891429
KMF,KMB,Kotak Mahindra,392.0,397.5,391.05,397.5,390.3,7.20,1.84,11247062
JVS,JSW01,JSW Steel,1278.9,1294.8,1268.7,1292.3,1270.0,22.30,1.76,2577735
SLI03,SLI03,SBI Life Insura,1899.0,1915.0,1882.8,1915.0,1882.0,33.00,1.75,885610
HL,HU,HUL,2107.0,2138.0,2105.3,2138.0,2101.3,36.70,1.75,740649
ICI02,ICI02,ICICI Bank,1442.0,1460.0,1433.0,1460.0,1435.4,24.60,1.71,7706747
SBI,SBI,SBI,1035.0,1051.5,1031.6,1045.0,1027.4,17.60,1.71,10507450
L,T04,Trent,3035.0,3050.0,3002.9,3050.0,3005.9,44.10,1.47,883208
NI,NI,Nestle,1509.5,1530.0,1505.4,1530.0,1509.6,20.40,1.35,1232625
UTC,UTC01,UltraTechCement,11940.0,12054.0,11905.0,12054.0,11903.0,151.00,1.27,159579
BE03,BE03,Bharat Elec,390.0,392.25,388.0,392.15,387.85,4.30,1.11,9389415
NTP,NTP,NTPC,347.25,350.9,345.3,350.9,347.25,3.65,1.05,5460220
BAF,BAF,Bajaj Finance,1176.3,1176.4,1140.2,1153.0,1141.2,11.80,1.03,13758012
PGC,PGC,Power Grid Corp,285.0,287.0,283.9,287.0,284.25,2.75,0.97,8749092
MM,MM,M&M,3465.0,3465.0,3386.2,3428.6,3398.5,30.10,0.89,2169303
RI,RI,Reliance,1315.2,1319.0,1306.0,1319.0,1307.8,11.20,0.86,7508023
HSL01,HSL01,HDFC Life,553.7,554.0,549.1,553.1,548.5,4.60,0.84,2516331
TIS,TIS,Tata Steel,192.94,193.5,188.49,191.0,189.69,1.31,0.69,27563681
HDF01,HDF01,HDFC Bank,753.05,756.85,750.05,753.0,748.15,4.85,0.65,14827841
CI29,CI11,Coal India,415.95,416.0,412.6,416.0,414.15,1.85,0.45,5371911
MPS,MPS,Adani Ports,1713.4,1715.9,1692.8,1701.0,1696.5,4.50,0.27,1664693
MHI,MHI,Max Healthcare,1109.8,1113.9,1089.0,1100.4,1098.5,1.90,0.17,1187048
C,C,Cipla,1475.0,1480.6,1454.3,1474.4,1473.2,1.20,0.08,811745
