MC_Code,shortName,StockName,nsCode,currPrice,prevPrice,change,pChange,volume,open,high,low
,PCJEWELLER,PCJEWELLER,PCJEWELLER,9.66,9.26,0.4,4.32,252990519,9.32,9.77,9.23
,IDEA,IDEA,IDEA,12.86,13.01,-0.15,-1.15,235409728,13.01,13.11,12.82
,JPPOWER,JPPOWER,JPPOWER,18.73,18.29,0.44,2.41,197024299,18.59,19.28,18.31
,JINDWORLD,JINDWORLD,JINDWORLD,40.28,38.34,1.94,5.06,123958484,37.91,42.4,37.63
,ZEEL,ZEEL,ZEEL,97.9,114.55,-16.65,-14.54,107649848,103.0,106.7,95.55
,CCAVENUE,CCAVENUE,CCAVENUE,17.71,15.85,1.86,11.74,95564917,16.04,18.05,15.92
,URBANCO,URBANCO,URBANCO,145.85,129.39,16.46,12.72,92834272,136.33,152.21,136.3
,PINELABS,PINELABS,PINELABS,152.85,138.97,13.88,9.99,71026387,141.24,153.4,139.61
,GTLINFRA,GTLINFRA,GTLINFRA,1.32,1.23,0.09,7.32,69477266,1.24,1.34,1.23
,REDINGTON,REDINGTON,REDINGTON,347.2,321.65,25.55,7.94,69118282,320.5,357.8,319.5
,SUZLON,SUZLON,SUZLON,48.1,48.01,0.09,0.19,55317614,48.2,49.3,48.08
,ASHOKLEY,ASHOKLEY,ASHOKLEY,174.55,166.18,8.37,5.04,47817945,169.28,175.0,169.13
,VISL,VISL,VISL,33.89,32.28,1.61,4.99,46832885,32.8,33.89,31.88
,ITC,ITC,ITC,287.0,281.0,6.0,2.14,45392755,284.45,292.55,283.0
,GATECH,GATECH,GATECH,0.75,0.69,0.06,8.7,43550740,0.75,0.75,0.74
,RATNAVEER,RATNAVEER,RATNAVEER,205.55,181.38,24.17,13.33,39358650,184.99,212.2,184.43
,HFCL,HFCL,HFCL,201.0,193.92,7.08,3.65,39140552,196.95,203.61,195.7
,TATAGOLD,TATAGOLD,TATAGOLD,13.78,13.78,0.0,0.0,38629129,13.78,13.88,13.7
,GAIL,GAIL,GAIL,174.3,181.44,-7.14,-3.94,37607447,182.1,182.38,172.15
,JIOFIN,JIOFIN,JIOFIN,263.0,256.46,6.5,2.53,36582683,260.0,266.95,256.3
