MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
MHI,MHI,Max Healthcare,1016.0,1016.9,994.1,997.0,1014.4,-17.40,-1.72,1320461
CI29,CI11,Coal India,406.95,407.6,397.3,400.0,406.9,-6.90,-1.70,6030203
PGC,PGC,Power Grid Corp,267.05,267.5,262.05,263.5,268.0,-4.50,-1.68,9674185
BAF,BAF,Bajaj Finance,1093.9,1093.9,1076.4,1080.2,1094.3,-14.10,-1.29,2877930
ITC,ITC,ITC,270.0,270.95,265.85,267.05,270.0,-2.95,-1.09,13821291
JFS,JFS,Jio Financial,245.8,246.3,241.5,243.15,245.8,-2.65,-1.08,9712757
RI,RI,Reliance,1320.3,1321.6,1303.5,1311.0,1322.0,-11.00,-0.83,7489365
TIS,TIS,Tata Steel,184.16,184.95,182.5,184.0,185.5,-1.50,-0.81,15509632
AHE,AHE,Apollo Hospital,8817.0,8862.5,8695.5,8750.0,8817.0,-67.00,-0.76,298438
DRL,DRL,Dr Reddys Labs,1171.9,1187.2,1168.0,1170.0,1178.8,-8.80,-0.75,1150424
ICI02,ICI02,ICICI Bank,1412.0,1416.0,1391.5,1402.0,1412.0,-10.00,-0.71,10304210
HL,HU,HUL,2035.0,2041.7,2008.3,2020.7,2035.0,-14.30,-0.70,1449442
BE03,BE03,Bharat Elec,412.0,412.75,406.4,409.2,412.0,-2.80,-0.68,10660149
UTI10,AB16,Axis Bank,1243.1,1245.0,1224.0,1235.0,1243.0,-8.00,-0.64,3061937
C,C,Cipla,1429.0,1435.1,1415.4,1422.0,1431.1,-9.10,-0.64,433654
BTV,BA08,Bharti Airtel,1924.8,1941.8,1922.0,1922.0,1934.2,-12.20,-0.63,6252338
ONG,ONG,ONGC,241.1,242.19,237.52,238.0,239.5,-1.50,-0.63,17345994
LT,LT,Larsen,4064.0,4069.0,4024.8,4041.3,4064.3,-23.00,-0.57,1190832
IA05,IA04,Interglobe Avi,5189.5,5218.0,5149.5,5193.0,5220.0,-27.00,-0.52,372642
TEL,TM03,TMPV,323.85,324.0,320.2,321.3,322.8,-1.50,-0.46,5659002
UTC,UTC01,UltraTechCement,11499.0,11499.0,11396.0,11450.0,11499.0,-49.00,-0.43,251888
SBI,SBI,SBI,1053.2,1054.8,1041.4,1048.6,1053.0,-4.40,-0.42,7182636
HDF01,HDF01,HDFC Bank,724.0,725.4,715.1,720.0,723.0,-3.00,-0.41,21342651
AE01,AE13,Adani Enterpris,3012.7,3019.0,2967.3,2990.3,3002.5,-12.20,-0.41,938700
HSL01,HSL01,HDFC Life,538.0,539.75,533.3,536.3,538.25,-1.95,-0.36,2892561
EM,EM,Eicher Motors,8016.5,8060.0,7947.5,7990.5,8018.5,-28.00,-0.35,344004
GI01,GI01,Grasim,3278.7,3278.7,3223.0,3270.0,3278.7,-8.70,-0.27,978120
H,HI,Hindalco,1030.6,1039.2,1025.55,1038.95,1041.6,-2.65,-0.25,2125136
STF,STF,Shriram Finance,1108.4,1113.0,1098.2,1106.0,1108.4,-2.40,-0.22,1912179
MM,MM,M&M,3396.2,3425.6,3371.1,3415.0,3421.5,-6.50,-0.19,1601024
NTP,NTP,NTPC,336.3,338.85,333.6,336.55,337.1,-0.55,-0.16,7502595
TM4,TM4,Tech Mahindra,1601.5,1610.7,1575.8,1589.8,1592.0,-2.20,-0.14,1752634
MPS,MPS,Adani Ports,1684.0,1684.0,1667.0,1681.9,1682.4,-0.50,-0.03,1217074
MU01,MS24,Maruti Suzuki,13744.0,13745.0,13628.0,13690.0,13691.0,-1.00,-0.01,175646
