Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NTP,NTPC,Stock,Very Bearish,336.55,-13.01,"29 May, 2026",386.90,Aug 19 | 15:59
NIFTY 50,CI29,Coal India,Stock,Very Bearish,400.00,-11.31,"10 Jun, 2026",451.00,Aug 19 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,536.30,-8.05,"29 Jun, 2026",583.25,Aug 19 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,170.00",-7.84,"09 Jul, 2026","1,269.50",Aug 19 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,720.00,-7.41,"20 Jul, 2026",777.60,Aug 19 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bearish,263.50,-7.02,"04 Aug, 2026",283.40,Aug 19 | 15:59
NIFTY 50,MHI,Max Healthcare,Stock,Very Bearish,997.00,-6.82,"07 Aug, 2026","1,070.00",Aug 19 | 15:57
NIFTY 50,ITC,ITC,Stock,Very Bearish,267.05,-5.52,"10 Aug, 2026",282.65,Aug 19 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bearish,"1,681.90",-5.43,"23 Jul, 2026","1,778.50",Aug 19 | 15:57
NIFTY 50,HL,HUL,Stock,Very Bearish,"2,020.70",-5.39,"08 Jul, 2026","2,135.80",Aug 19 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,235.00",-4.82,"09 Jul, 2026","1,297.60",Aug 19 | 15:57
NIFTY 50,TEL,TMPV,Stock,Very Bearish,321.30,-3.95,"14 Aug, 2026",334.50,Aug 19 | 15:59
NIFTY 50,SLI03,SBI Life Insura,Stock,Very Bearish,"1,780.40",-3.11,"11 Aug, 2026","1,837.60",Aug 19 | 15:58
NIFTY 50,UTC,UltraTechCement,Stock,Very Bearish,"11,450.00",-2.19,"13 Aug, 2026","11,706.00",Aug 19 | 15:59
NIFTY 50,API,Asian Paints,Stock,Bearish,"2,630.80",-2.11,"17 Aug, 2026","2,687.50",Aug 19 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bearish,"2,990.30",-1.18,"06 Aug, 2026","3,026.00",Aug 19 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bearish,184.00,-1.18,"12 Aug, 2026",186.20,Aug 19 | 15:59
NIFTY 50,TCS,TCS,Stock,Bearish,"2,289.00",-1.05,"17 Aug, 2026","2,313.20",Aug 19 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,"1,068.00",-0.93,"11 Aug, 2026","1,078.00",Aug 19 | 15:55
NIFTY 50,C,Cipla,Stock,Bearish,"1,422.00",-0.64,"18 Aug, 2026","1,431.10",Aug 19 | 15:57
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bearish,"13,690.00",-0.51,"17 Aug, 2026","13,760.00",Aug 19 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bearish,238.00,-0.23,"27 Jul, 2026",238.56,Aug 19 | 15:58
NIFTY 50,BTV,Bharti Airtel,Stock,Bearish,"1,922.00",0.00,"19 Aug, 2026","1,922.00",Aug 19 | 15:59
