Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,W,Wipro,Stock,Very Bearish,174.44,-12.06,"05 Jun, 2026",198.37,Jul 22 | 15:59
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,052.10",-11.41,"08 Jun, 2026","1,187.60",Jul 22 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bearish,186.53,-9.79,"05 Jun, 2026",206.77,Jul 22 | 15:59
NIFTY 50,NTP,NTPC,Stock,Bearish,350.50,-9.41,"29 May, 2026",386.90,Jul 22 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bearish,327.70,-9.21,"17 Jun, 2026",360.95,Jul 22 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bearish,950.00,-8.59,"10 Jun, 2026","1,039.30",Jul 22 | 15:57
NIFTY 50,ITC,ITC,Stock,Very Bearish,280.80,-6.93,"22 May, 2026",301.70,Jul 22 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,182.80",-6.83,"09 Jul, 2026","1,269.50",Jul 22 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,553.10,-5.17,"29 Jun, 2026",583.25,Jul 22 | 15:59
NIFTY 50,CI29,Coal India,Stock,Very Bearish,428.40,-5.01,"10 Jun, 2026",451.00,Jul 22 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,238.40",-4.56,"09 Jul, 2026","1,297.60",Jul 22 | 15:59
NIFTY 50,LT,Larsen,Stock,Very Bearish,"3,817.40",-4.37,"07 Jul, 2026","3,991.90",Jul 22 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,753.15,-3.14,"20 Jul, 2026",777.60,Jul 22 | 15:59
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,288.60",-1.16,"21 Jul, 2026","1,303.70",Jul 22 | 15:59
NIFTY 50,L,Trent,Stock,Bearish,"2,887.30",-0.58,"09 Jul, 2026","2,904.10",Jul 22 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Very Bearish,406.75,-0.21,"08 Jul, 2026",407.60,Jul 22 | 15:59
NIFTY 50,KMF,Kotak Mahindra,Stock,Very Bearish,381.15,-0.04,"06 Jul, 2026",381.30,Jul 22 | 15:58
NIFTY 50,C,Cipla,Stock,Bearish,"1,415.10",0.00,"22 Jul, 2026","1,415.10",Jul 22 | 15:59
NIFTY 50,SLI03,SBI Life Insura,Stock,Bearish,"1,806.70",0.00,"22 Jul, 2026","1,806.70",Jul 22 | 15:53
NIFTY 50,JFS,Jio Financial,Stock,Very Bearish,234.80,0.00,"22 Jul, 2026",234.80,Jul 22 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Bearish,"13,545.00",0.42,"14 Jul, 2026","13,489.00",Jul 22 | 15:58
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,"1,094.90",0.47,"08 Jul, 2026","1,089.80",Jul 22 | 15:57
NIFTY 50,HL,HUL,Stock,Bearish,"2,154.60",0.88,"08 Jul, 2026","2,135.80",Jul 22 | 15:58
NIFTY BANK,BOB,Bank of Baroda,Stock,Very Bearish,245.75,-5.57,"02 Jul, 2026",260.25,Jul 22 | 15:59
NIFTY BANK,CB06,Canara Bank,Stock,Bearish,126.46,-3.00,"23 Jun, 2026",130.37,Jul 22 | 15:59
NIFTY BANK,ASF03,AU Small Financ,Stock,Bearish,980.20,-1.32,"20 Jul, 2026",993.30,Jul 22 | 15:58
NIFTY BANK,YB,Yes Bank,Stock,Bearish,23.24,1.35,"20 Jul, 2026",22.93,Jul 22 | 15:59
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,336.15,-26.08,"27 May, 2026",454.75,Jul 22 | 15:59
NIFTY MIDCAP100,KPITT54265,KPIT Tech,Stock,Very Bearish,554.90,-24.29,"10 Jun, 2026",732.95,Jul 22 | 15:59
NIFTY MIDCAP100,RVN,Rail Vikas,Stock,Very Bearish,223.11,-21.25,"12 May, 2026",283.30,Jul 22 | 15:58
NIFTY MIDCAP100,TEI,Tata Elxsi,Stock,Very Bearish,"3,406.60",-19.95,"08 Jun, 2026","4,255.40",Jul 22 | 15:57
NIFTY MIDCAP100,SAI,SAIL,Stock,Very Bearish,161.98,-11.86,"08 Jun, 2026",183.78,Jul 22 | 15:59
NIFTY MIDCAP100,WEL01,Waaree Energies,Stock,Very Bearish,"2,697.20",-11.09,"23 Jun, 2026","3,033.80",Jul 22 | 15:59
NIFTY MIDCAP100,IRC,IRCTC,Stock,Very Bearish,494.05,-7.48,"12 May, 2026",534.00,Jul 22 | 15:59
NIFTY MIDCAP100,GPI,Godfrey Phillip,Stock,Very Bearish,"2,072.40",-7.40,"23 Jun, 2026","2,237.90",Jul 22 | 15:58
NIFTY MIDCAP100,APP03,Hitachi Energy,Stock,Very Bearish,"32,055.00",-6.41,"01 Jul, 2026","34,250.00",Jul 22 | 15:59
NIFTY MIDCAP100,B03,BSE Limited,Stock,Very Bearish,"3,632.20",-6.20,"25 Jun, 2026","3,872.10",Jul 22 | 15:59
NIFTY MIDCAP100,MI,Max Financial,Stock,Very Bearish,"1,523.30",-5.47,"25 Jun, 2026","1,611.40",Jul 22 | 15:41
NIFTY MIDCAP100,CS17,Cochin Shipyard,Stock,Very Bearish,"1,367.70",-5.40,"07 Jul, 2026","1,445.70",Jul 22 | 15:59
NIFTY MIDCAP100,NMD01,NMDC,Stock,Very Bearish,83.34,-5.30,"17 Jun, 2026",88.00,Jul 22 | 15:59
NIFTY MIDCAP100,HUD,HUDCO,Stock,Very Bearish,198.32,-4.59,"14 Jul, 2026",207.85,Jul 22 | 15:59
NIFTY MIDCAP100,VMML,Vishal Mega Mar,Stock,Very Bearish,112.02,-4.48,"07 Jul, 2026",117.28,Jul 22 | 15:59
NIFTY MIDCAP100,TIIND54076,Tube Investment,Stock,Very Bearish,"2,903.70",-4.15,"30 Jun, 2026","3,029.30",Jul 22 | 15:54
NIFTY MIDCAP100,BDL01,Bharat Dynamics,Stock,Very Bearish,"1,249.50",-4.09,"13 Jul, 2026","1,302.80",Jul 22 | 15:59
NIFTY MIDCAP100,VSN,Tata Comm,Stock,Very Bearish,"1,761.40",-4.03,"13 Jul, 2026","1,835.40",Jul 22 | 15:57
NIFTY MIDCAP100,TIC,Tata Inv Corp,Stock,Very Bearish,642.50,-3.90,"14 Jul, 2026",668.55,Jul 22 | 15:57
NIFTY MIDCAP100,JF04,Jubilant Food,Stock,Very Bearish,417.20,-3.29,"13 Jul, 2026",431.40,Jul 22 | 15:59
NIFTY MIDCAP100,ADG01,Adani Total Gas,Stock,Bearish,681.60,-2.68,"21 Jul, 2026",700.40,Jul 22 | 15:58
NIFTY MIDCAP100,KEI,KEI Industries,Stock,Very Bearish,"4,971.00",-2.64,"07 Jul, 2026","5,106.00",Jul 22 | 15:54
NIFTY MIDCAP100,IPA02,ICICIAMC,Stock,Very Bearish,"3,119.90",-2.56,"07 Jul, 2026","3,201.90",Jul 22 | 15:59
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Very Bearish,53.01,-2.52,"07 Jul, 2026",54.38,Jul 22 | 15:59
NIFTY MIDCAP100,ILG,ICICI Lombard ,Stock,Very Bearish,"1,583.50",-2.48,"16 Jul, 2026","1,623.80",Jul 22 | 15:58
NIFTY MIDCAP100,AL,Ashok Leyland,Stock,Very Bearish,152.49,-2.39,"08 Jul, 2026",156.22,Jul 22 | 15:59
NIFTY MIDCAP100,PF15,PB Fintech,Stock,Very Bearish,"1,548.20",-2.06,"06 Jul, 2026","1,580.70",Jul 22 | 15:59
NIFTY MIDCAP100,DI,Dabur India,Stock,Very Bearish,426.50,-1.83,"14 Jul, 2026",434.45,Jul 22 | 15:56
NIFTY MIDCAP100,PI41,Polycab,Stock,Very Bearish,"9,090.50",-1.55,"08 Jul, 2026","9,234.00",Jul 22 | 15:58
NIFTY MIDCAP100,IREDAL,Indian Renew,Stock,Very Bearish,119.68,-1.23,"08 Jul, 2026",121.17,Jul 22 | 15:59
NIFTY MIDCAP100,IC8,Vodafone Idea,Stock,Very Bearish,13.54,-0.95,"15 Jul, 2026",13.67,Jul 22 | 15:59
NIFTY MIDCAP100,FH,Fortis Health,Stock,Bearish,949.85,0.00,"22 Jul, 2026",949.85,Jul 22 | 15:55
NIFTY MIDCAP100,GP08,Glenmark,Stock,Bearish,"2,199.90",0.00,"22 Jul, 2026","2,199.90",Jul 22 | 15:58
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Very Bearish,394.85,0.00,"22 Jul, 2026",394.85,Jul 22 | 15:58
NIFTY MIDCAP100,V,Voltas,Stock,Bearish,"1,308.00",0.00,"22 Jul, 2026","1,308.00",Jul 22 | 15:57
NIFTY MIDCAP100,IIFLW54277,360 ONE WAM,Stock,Bearish,"1,093.60",0.00,"22 Jul, 2026","1,093.60",Jul 22 | 15:58
NIFTY MIDCAP100,LIC,LIC Housing Fin,Stock,Very Bearish,538.60,0.00,"22 Jul, 2026",538.60,Jul 22 | 15:58
NIFTY MIDCAP100,LEI,LG Electronics ,Stock,Bearish,"1,529.40",0.00,"22 Jul, 2026","1,529.40",Jul 22 | 15:59
NIFTY MIDCAP100,PEL07,Premier Energie,Stock,Bearish,"1,021.90",0.00,"22 Jul, 2026","1,021.90",Jul 22 | 15:58
NIFTY MIDCAP100,NAC,NALCO,Stock,Very Bearish,342.40,0.74,"17 Jul, 2026",339.90,Jul 22 | 15:58
NIFTY MIDCAP100,GEC,GE Vernova T&D,Stock,Bearish,"4,481.50",1.82,"03 Jul, 2026","4,401.50",Jul 22 | 15:59
NIFTY NEXT 50,JSP,Jindal Steel,Stock,Bearish,"1,045.00",-12.68,"21 May, 2026","1,196.80",Jul 22 | 15:59
NIFTY NEXT 50,VB05,Varun Beverages,Stock,Very Bearish,458.25,-9.13,"23 Jun, 2026",504.30,Jul 22 | 15:59
NIFTY NEXT 50,MF19,Muthoot Finance,Stock,Very Bearish,"3,035.60",-8.33,"15 May, 2026","3,311.40",Jul 22 | 15:59
NIFTY NEXT 50,TPC,Tata Power,Stock,Very Bearish,378.55,-8.06,"03 Jun, 2026",411.75,Jul 22 | 15:58
NIFTY NEXT 50,IRF,Indian Railway,Stock,Very Bearish,87.39,-5.52,"24 Jun, 2026",92.50,Jul 22 | 15:59
NIFTY NEXT 50,SG,Vedanta,Stock,Very Bearish,262.30,-3.41,"30 Apr, 2026",271.55,Jul 22 | 15:59
NIFTY NEXT 50,PFC02,Power Finance,Stock,Bearish,412.30,-3.17,"03 Jul, 2026",425.80,Jul 22 | 15:59
NIFTY NEXT 50,MDS01,Mazagon,Stock,Very Bearish,"2,307.40",-2.76,"09 Jul, 2026","2,372.80",Jul 22 | 15:58
NIFTY NEXT 50,HAM02,HDFC AMC,Stock,Very Bearish,"2,546.00",-2.16,"16 Jul, 2026","2,602.20",Jul 22 | 15:59
NIFTY NEXT 50,AP26,Adani Power,Stock,Very Bearish,216.95,-0.92,"15 Jul, 2026",218.97,Jul 22 | 15:59
NIFTY NEXT 50,TCL06,Tata Capital,Stock,Bearish,347.35,-0.91,"21 Jul, 2026",350.55,Jul 22 | 15:59
NIFTY NEXT 50,BA,Bajaj Holdings,Stock,Very Bearish,"10,425.00",-0.58,"14 Jul, 2026","10,486.00",Jul 22 | 15:51
NIFTY NEXT 50,ADANI54145,Adani Green Ene,Stock,Bearish,"1,472.30",0.00,"22 Jul, 2026","1,472.30",Jul 22 | 15:59
