Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,AHL03,AHL03,ABH Healthcare,/hospital-healthcare-services/abhhealthcare/AHL03,80.7,"04 Sep, 2026|15:59"
52WeekLow,APL12,APL12,Annu Projects,/construction-infrastructure/annuprojects/APL12,68.23,"04 Sep, 2026|15:59"
52WeekLow,AWH,AWH,Antony Waste,/miscellaneous/antonywastehandlingcell/AWH,372.2,"04 Sep, 2026|15:52"
52WeekLow,AO06,AO06,ARCL Organics,/chemicals/arclorganics/AO06,238.25,"04 Sep, 2026|15:32"
52WeekLow,APB,APB,Astron Paper,/paper-forest-products/astronpaperboardmill/APB,3.0,"04 Sep, 2026|15:51"
52WeekLow,BR01,BR01,Bharat Rasayan,/pesticides-agro-chemicals/bharatrasayan/BR01,1190.1,"04 Sep, 2026|15:57"
52WeekLow,BFI01,BFI01,Bikaji Foods,/consumer-food/bikajifoodsinternational/BFI01,587.15,"04 Sep, 2026|15:55"
52WeekLow,AT09,AT09,BN AGROCHEM,/vegetable-oils-products/bnagrochem/AT09,226.28,"04 Sep, 2026|15:50"
52WeekLow,CP09,CP09,Captain Poly,/plastics/captainpolyplast/CP09,62.4,"04 Sep, 2026|15:50"
52WeekLow,AI45,AI28,Ceinsys Tech,/computers-software/ceinsystech/AI28,682.0,"04 Sep, 2026|15:56"
52WeekLow,MAS,MF19,CIEINDIA,/auto-ancillaries-castings-forgings/cieautomotiveindia/MF19,387.0,"04 Sep, 2026|15:59"
52WeekLow,CCC04,CCC04,Credent Connect,/hospital-healthcare-services/credentconnectncare/CCC04,336.5,"04 Sep, 2026|15:59"
52WeekLow,CL11,CL12,Crizac,/educational-institutions/crizac/CL12,163.0,"04 Sep, 2026|15:55"
52WeekLow,SS48,SS48,Cura Tech,/computers-software-medium-small/curatechnologies/SS48,78.5,"04 Sep, 2026|15:51"
52WeekLow,CIL12,CIL12,Current Infra,/construction-infrastructure/currentinfraprojects/CIL12,86.2,"04 Sep, 2026|15:50"
52WeekLow,DI,DI,Dabur India,/personal-care/daburindia/DI,380.45,"04 Sep, 2026|15:59"
52WeekLow,DSC01,DSC01,Davangere Sugar,/sugar/davangeresugarcompany/DSC01,2.07,"04 Sep, 2026|15:59"
52WeekLow,WF02,WF02,DELPHI WORLD,/finance-investments/delphiworldmoney/WF02,6.17,"04 Sep, 2026|15:56"
52WeekLow,DD03,DD02,Drone Desti,/education-institution/dronedestination/DD02,34.15,"04 Sep, 2026|15:51"
52WeekLow,FTL04,FTL04,Fascinate Texti,/textiles-apparel/fascinatetextiles/FTL04,72.55,"04 Sep, 2026|15:54"
52WeekLow,FWIL,FWIL,Flair Writing,/household-personal-products/flairwritingindustries/FWIL,249.55,"04 Sep, 2026|15:51"
52WeekLow,FI19,FI08,Flexituff Ventu,/packaging/flexituffventuresinternational/FI08,2.4,"04 Sep, 2026|15:54"
52WeekLow,FI21,FI21,Foce India,/retailing/foceindia/FI21,487.0,"04 Sep, 2026|15:32"
52WeekLow,GIC12,GIC12,General Insuran,/diversified/generalinsurancecorporationindia/GIC12,343.65,"04 Sep, 2026|15:59"
52WeekLow,GL03,GL04,Graphisads,/diversified/graphisads/GL04,26.1,"04 Sep, 2026|15:32"
52WeekLow,HL,HU,HUL,/personal-care/hindustanunilever/HU,1967.0,"04 Sep, 2026|15:59"
52WeekLow,HEL01,HEL01,Hy-Tech Eng,/engineering-industrial-equipments/hy-techengineers/HEL01,74.5,"04 Sep, 2026|15:59"
52WeekLow,ILG,ILG,ICICI Lombard ,/multiline-insurance-brokers/icicilombardgeneralinsurancecompany/ILG,1521.7,"04 Sep, 2026|15:58"
52WeekLow,ITS,ITS,Indo Thai Secu,/finance-general/indothaisecurities/ITS,35.75,"04 Sep, 2026|15:59"
52WeekLow,IUB,IUB,Indo US Bio-Tec,/miscellaneous/indousbio-tech/IUB,77.02,"04 Sep, 2026|15:52"
52WeekLow,IML02,IML02,Interiors Mor,/miscellaneous/interiorsmore/IML02,151.0,"04 Sep, 2026|15:32"
52WeekLow,LF01,LF01,Ladderup Fin,/finance-leasing-hire-purchase/ladderupfinance/LF01,50.3,"04 Sep, 2026|15:32"
52WeekLow,LMC,LMC,Lakshmi Mills,/textiles-composite-mills/lakshmimillscompany/LMC,7621.0,"04 Sep, 2026|15:51"
52WeekLow,EI16,EI07,Landsmill Green,/computers-software-medium-small/landsmillgreen/EI07,0.67,"04 Sep, 2026|15:59"
52WeekLow,NCJ,NCJ,Nimbus Projects,/computers-software-medium-small/nimbusprojects/NCJ,154.0,"04 Sep, 2026|15:59"
52WeekLow,OEIL,OEIL,Optimystix Ent,/film-production-distribution-entertainment/optimystixentertainmentindia/OEIL,145.0,"04 Sep, 2026|15:53"
52WeekLow,PGI,PGH,P&G Hygiene,/household-personal-products/proctergamblehygienehealthcare/PGH,7725.0,"04 Sep, 2026|15:59"
52WeekLow,PDE,PDE,Phantom Digital,/tv-broadcasting-software-production/phantomdigitaleffects/PDE,112.25,"04 Sep, 2026|15:50"
52WeekLow,PE07,PE07,Polyspin Export,/packaging/polyspinexports/PE07,28.0,"04 Sep, 2026|15:54"
52WeekLow,PA,P10,Premier,/engineering/premier/P10,2.7,"04 Sep, 2026|15:54"
52WeekLow,PRL01,PRL01,Premier Road,/logistics/premierroadlines/PRL01,38.65,"04 Sep, 2026|15:59"
52WeekLow,QT,QT,Quicktouch Tech,/software/quicktouchtechnologies/QT,14.7,"04 Sep, 2026|15:51"
52WeekLow,RTN,RTN,Raj Television,/media-entertainment/rajtelevisionnetwork/RTN,8.21,"04 Sep, 2026|15:59"
52WeekLow,RCDL,RCDL,Rajgor Castor,/miscellaneous/rajgorcastorderivatives/RCDL,15.05,"04 Sep, 2026|15:50"
52WeekLow,RRE,RRE,RDB Real Estate,/construction-real-estate/rdbrealestateconstructions/RRE,138.0,"04 Sep, 2026|15:59"
52WeekLow,R09,R07,Refractory Shap,/refractories/refractoryshapes/R07,24.65,"04 Sep, 2026|15:32"
52WeekLow,BSE,RI38,Reliance Infra,/power-generation-distribution/relianceinfrastructure/RI38,55.9,"04 Sep, 2026|15:50"
52WeekLow,RP22,RP26,RKEC Projects,/construction-infrastructure/rkecprojects/RP26,21.67,"04 Sep, 2026|15:53"
52WeekLow,SAO,SAO,Sanwaria Consum,/personal-care/sanwariaconsumer/SAO,0.19,"04 Sep, 2026|15:50"
52WeekLow,SG05,SG05,Shilp Gravures,/miscellaneous/shilpgravures/SG05,149.42,"04 Sep, 2026|15:52"
52WeekLow,SC42,SC50,Shiva Cement,/cement-mini/shivacement/SC50,16.09,"04 Sep, 2026|15:56"
52WeekLow,SIP08,SIP08,Skytech Infinit,/electric-equipment/skytechinfiniteplatform/SIP08,40.05,"04 Sep, 2026|15:50"
52WeekLow,SM09,SM09,Swan Corp,/trading/swancorp/SM09,283.5,"04 Sep, 2026|15:59"
52WeekLow,TT11,TT04,Tarapur Trans,/power-transmission-equipment/tarapurtransformers/TT04,13.55,"04 Sep, 2026|15:55"
52WeekLow,TS14,TS14,Tera Software,/computers-software-medium-small/terasoftware/TS14,282.0,"04 Sep, 2026|15:56"
52WeekLow,TEL04,TEL,Touchwood Ent,/misc-commercial-services/touchwoodentertainment/TEL,58.61,"04 Sep, 2026|15:54"
52WeekLow,OAR,OAR,TOYAM SPORTS,/finance-general/toyamsports/OAR,0.62,"04 Sep, 2026|15:56"
52WeekLow,TV,TV,Triton Valves,/auto-ancillaries/tritonvalves/TV,1100.0,"04 Sep, 2026|15:52"
52WeekLow,TEL06,TEL05,Tunwal E-Motors,/auto-ancillaries/tunwale-motors/TEL05,25.35,"04 Sep, 2026|15:55"
52WeekLow,TVV,TVV,TV Vision,/media-entertainment/tvvision/TVV,3.45,"04 Sep, 2026|15:54"
52WeekLow,VGC,VGC,Vibrant Global,/finance-investments/vibrantglobalcapital/VGC,54.59,"04 Sep, 2026|15:51"
52WeekLow,VML02,VML02,Vinit Mobile,/speciality-retailers/vinitmobile/VML02,59.05,"04 Sep, 2026|15:31"
52WeekLow,VGS,VGS,Visaman Global ,/abrasives/visamanglobalsales/VGS,61.4,"04 Sep, 2026|15:55"
52WeekLow,YCC,YCC,Yasons Chemex,/dyes-pigments/yasonschemexcare/YCC,9.25,"04 Sep, 2026|15:32"
52WeekHigh,AI73,AI83,Abhishek Integr,/coal/abhishekintegrations/AI83,22.25,"04 Sep, 2026|15:50"
52WeekHigh,AMSL,AMSL,ABS Marine,/ship-building/absmarineservices/AMSL,314.8,"04 Sep, 2026|15:51"
52WeekHigh,ACG,ACG,ACGL,/auto-ancillaries-bus-body/automobilecorpgoaacgl/ACG,1799.8,"04 Sep, 2026|15:51"
52WeekHigh,ASH02,ASH02,ACME Solar,/power-generation-distribution/acmesolarholdings/ASH02,402.9,"04 Sep, 2026|15:59"
52WeekHigh,AGS01,AGS01,Akiko Global,/finance-investment/akikoglobalservices/AGS01,398.05,"04 Sep, 2026|15:51"
52WeekHigh,AI29,AI29,AksharChem,/dyes-pigments/aksharchemindia/AI29,445.2,"04 Sep, 2026|15:53"
52WeekHigh,ARTEM54291,ARTEM54291,AMSL,/hospitals-medical-services/artemismedicareservices/ARTEM54291,321.0,"04 Sep, 2026|15:59"
52WeekHigh,ABL07,ABL07,Anthem Bioscien,/pharmaceuticals-drugs/anthembiosciences/ABL07,970.0,"04 Sep, 2026|15:58"
52WeekHigh,AOS,AOS,Asian Energy,/oil-drilling-exploration/asianenergyservices/AOS,527.05,"04 Sep, 2026|15:56"
52WeekHigh,BRI01,BRI03,Baheti,/aluminium-aluminium-products/bahetirecyclingindustries/BRI03,881.0,"04 Sep, 2026|15:50"
52WeekHigh,BA05,BA05,Balaji Amines,/chemicals/balajiamines/BA05,2432.0,"04 Sep, 2026|15:59"
52WeekHigh,BSI06,BSI07,Beekay Steel,/steel-medium-small/beekaysteelindustries/BSI07,419.55,"04 Sep, 2026|15:50"
52WeekHigh,BD02,BD02,Bhageria Indu,/dyes-pigments/bhageriaindustries/BD02,288.0,"04 Sep, 2026|15:57"
52WeekHigh,BMLL,BMLL,Bio Medica Lab,/pharmaceuticals-drugs/biomedicalaboratories/BMLL,165.0,"04 Sep, 2026|15:50"
52WeekHigh,BEO,BEO,Birla Cable,/cables-telephone/birlacable/BEO,376.55,"04 Sep, 2026|15:59"
52WeekHigh,BK,BPT01,Birla Precision,/machine-tools/birlaprecisiontechnologies/BPT01,53.25,"04 Sep, 2026|15:59"
52WeekHigh,BCP01,BGV,Bliss GVS,/pharmaceuticals/blissgvspharma/BGV,630.0,"04 Sep, 2026|15:58"
52WeekHigh,BEL02,BEL02,Bluspring Ent,/misc-commercial-services/bluspringenterprises/BEL02,135.4,"04 Sep, 2026|15:58"
52WeekHigh,DD,BC15,Bodal Chemicals,/dyes-pigments/bodalchemicals/BC15,147.26,"04 Sep, 2026|15:58"
52WeekHigh,AA02,HHL,BOSCH-HCIL,/consumer-goods-white-goods/boschhomecomfortindia/HHL,1777.7,"04 Sep, 2026|15:55"
52WeekHigh,BC13,BC13,Burnpur Cement,/cement-major/burnpurcement/BC13,21.56,"04 Sep, 2026|15:57"
52WeekHigh,DSL01,MMF05,Capri Global,/finance-general/capriglobalcapital/MMF05,274.0,"04 Sep, 2026|15:58"
52WeekHigh,CI38,CI38,Cineline India,/media-entertainment/cinelineindia/CI38,91.4,"04 Sep, 2026|15:56"
52WeekHigh,CCI07,CCI07,Cords Cable Ind,/cables-power-others/cordscableindustries/CCI07,306.0,"04 Sep, 2026|15:57"
52WeekHigh,CA07,CA04,Craftsman,/engineering/craftsmanautomation/CA04,11248.0,"04 Sep, 2026|15:57"
52WeekHigh,CLL01,CLL01,Curis Lifescien,/pharmaceuticals-drugs/curislifesciences/CLL01,145.7,"04 Sep, 2026|15:32"
52WeekHigh,CMI01,CMI01,Cyber Media,/media-entertainment/cybermediaindia/CMI01,25.9,"04 Sep, 2026|15:59"
52WeekHigh,CD06,CD02,Cyient DLM,/electric-equipment/cyientdlm/CD02,833.8,"04 Sep, 2026|15:58"
