MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
BTV,BA08,Bharti Airtel,1885.0,1941.1,1885.0,1936.5,1901.8,34.70,1.82,6964062
AHE,AHE,Apollo Hospital,8750.0,8919.5,8739.0,8900.5,8782.5,118.00,1.34,412508
SPI,SPI,Sun Pharma,1910.0,1950.8,1910.0,1942.6,1921.4,21.20,1.10,2822124
DRL,DRL,Dr Reddys Labs,1234.5,1248.0,1231.2,1246.2,1234.5,11.70,0.95,1984818
TCS,TCS,TCS,2182.9,2228.0,2179.0,2200.6,2181.5,19.10,0.88,9546290
JVS,JSW01,JSW Steel,1225.1,1254.8,1225.1,1247.7,1237.4,10.30,0.83,1042163
C,C,Cipla,1426.7,1454.5,1425.3,1438.1,1426.7,11.40,0.80,1221695
H,HI,Hindalco,964.0,998.0,964.0,974.3,966.85,7.45,0.77,8061017
MPS,MPS,Adani Ports,1819.3,1840.9,1808.6,1821.9,1810.3,11.60,0.64,1636778
TIS,TIS,Tata Steel,186.7,190.35,186.7,188.27,187.11,1.16,0.62,24096425
AE01,AE13,Adani Enterpris,3169.9,3219.7,3145.0,3188.9,3177.5,11.40,0.36,1932879
Z01,Z,Eternal,283.05,287.9,278.55,286.15,285.2,0.95,0.33,42966836
ONG,ONG,ONGC,252.0,252.0,247.3,248.9,248.45,0.45,0.18,16299949
CI29,CI11,Coal India,429.95,436.5,428.05,430.6,430.2,0.40,0.09,6155516
PGC,PGC,Power Grid Corp,282.35,286.95,282.3,286.15,286.0,0.15,0.05,7596298
NI,NI,Nestle,1418.5,1448.7,1418.5,1427.1,1427.0,0.10,0.01,1841895
