Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,SAB,SAB,Aqylon Nexus,/media-entertainment/aqylonnexus/SAB,39.4,"14 Jul, 2026|15:46"
52WeekLow,IID,AI60,Arshiya,/transport-logistics/arshiya/AI60,1.05,"14 Jul, 2026|15:59"
52WeekLow,AIL07,AIL07,AVP Infracon,/construction-infrastructure/avpinfracon/AIL07,59.0,"14 Jul, 2026|15:55"
52WeekLow,AM13,AM09,Avro India,/plastic-products/avroindia/AM09,9.65,"14 Jul, 2026|15:57"
52WeekLow,MBF01,MBF01,Bectors Food,/consumer-food/mrsbectorsfoodspecialities/MBF01,170.5,"14 Jul, 2026|16:01"
52WeekLow,BMS,BMS,Bombay Metrics,/ground-freight-logistics-services/bombaymetricssupplychain/BMS,33.3,"14 Jul, 2026|15:40"
52WeekLow,ES10,ES10,Essar Shipping,/shipping/essarshipping/ES10,22.38,"14 Jul, 2026|16:01"
52WeekLow,FI19,FI08,Flexituff Ventu,/packaging/flexituffventuresinternational/FI08,5.13,"14 Jul, 2026|15:57"
52WeekLow,GF16,GF,Ganga Forging,/auto-ancillaries-castings-forgings/gangaforging/GF,2.04,"14 Jul, 2026|15:31"
52WeekLow,GAL01,GAL01,GenXAI Analytic,/it-services-consulting/genxaianalytics/GAL01,80.0,"14 Jul, 2026|15:49"
52WeekLow,GS19,GS17,Global Surfaces,/ceramics-marble-granite-sanitaryware/globalsurfaces/GS17,35.95,"14 Jul, 2026|16:01"
52WeekLow,HDI,HDI,HDIL,/construction-contracting-real-estate/housingdevelopmentinfrastructure/HDI,1.73,"14 Jul, 2026|15:58"
52WeekLow,II23,II14,Ishan Intl.,/engineering-industrial-equipments/ishaninternational/II14,0.55,"14 Jul, 2026|15:42"
52WeekLow,ITC,ITC,ITC,/diversified/itc/ITC,279.25,"14 Jul, 2026|16:01"
52WeekLow,JGFL,JGFL,Jeyyam Global F,/consumer-food/jeyyamglobalfoods/JGFL,21.7,"14 Jul, 2026|16:01"
52WeekLow,EI16,EI07,Landsmill Green,/computers-software-medium-small/landsmillgreen/EI07,0.75,"14 Jul, 2026|16:01"
52WeekLow,MML06,MML05,Maitreya,/hospital-healthcare-services/maitreyamedicare/MML05,122.65,"14 Jul, 2026|16:01"
52WeekLow,MES,MES,Maks Energy,/engineering/maksenergysolutionsindia/MES,20.8,"14 Jul, 2026|15:31"
52WeekLow,MPEL,MPEL,Manas Polymers,/plastic-products/manaspolymersenergies/MPEL,39.75,"14 Jul, 2026|15:31"
52WeekLow,MID,MID,MEP Infra,/infrastructure-general/mepinfrastructuredevelopers/MID,0.64,"14 Jul, 2026|15:31"
52WeekLow,YP01,YP01,PAKKA,/paper/pakka/YP01,74.3,"14 Jul, 2026|16:01"
52WeekLow,PD05,PD05,Parsvnath,/construction-contracting-real-estate/parsvnathdevelopers/PD05,2.26,"14 Jul, 2026|15:55"
52WeekLow,RSI,RSI,Patanjali Foods,/vegetable-oils-products/patanjalifoods/RSI,408.85,"14 Jul, 2026|16:01"
52WeekLow,PII,PII,PI Industries,/pesticides-agro-chemicals/piindustries/PII,2571.4,"14 Jul, 2026|16:01"
52WeekLow,PSL03,PSL03,Picturepost Stu,/miscellaneous/picturepoststudios/PSL03,2.4,"14 Jul, 2026|15:31"
52WeekLow,PM10,PM10,Precision Metal,/trading/precisionmetaliks/PM10,6.5,"14 Jul, 2026|15:46"
52WeekLow,RBL02,RBL02,Rajputana Bio,/diversified/rajputanabiodiesel/RBL02,194.05,"14 Jul, 2026|15:40"
52WeekLow,R09,R07,Refractory Shap,/refractories/refractoryshapes/R07,25.55,"14 Jul, 2026|15:31"
52WeekLow,RI10,RI10,Remsons Ind,/auto-ancillaries/remsonsindustries/RI10,77.53,"14 Jul, 2026|16:01"
52WeekLow,SAO,SAO,Sanwaria Consum,/personal-care/sanwariaconsumer/SAO,0.19,"14 Jul, 2026|15:58"
52WeekLow,S23,S25,Shrenik,/trading/shrenik/S25,0.35,"14 Jul, 2026|15:49"
52WeekLow,TF10,TF10,Transwarranty,/finance-general/transwarrantyfinance/TF10,11.35,"14 Jul, 2026|15:46"
