scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass,min_target_price,max_target_price,avg_target_price,total_target_price,brokers
ICI02,9,9,0,0,ICICI Bank,ICICI Bank,1412.00,-3.30,-0.23,19.0,banks-private-sector/icicibank/ICI02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1412, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1500, 'percentages': 6.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1681.6, 'percentages': 19, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 31, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.01, 'minRangePer': 20.09, 'maxRanegPer': 61.56, 'rangeDiffPer': 41.47, 'mindiff_total': 6.23, 'maxdiff_total': 19.09}",#52B974,,,,,
HL,9,9,0,0,Hindustan Unilever,HUL,2035.00,-20.00,-0.97,31.8,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2035, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2320, 'percentages': 14, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2683, 'percentages': 31.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2870, 'percentages': 41, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 41.03, 'minRangePer': 34.12, 'maxRanegPer': 77.6, 'rangeDiffPer': 43.48, 'mindiff_total': 14, 'maxdiff_total': 31.84}",#52B974,,,,,
UTC,8,7,1,0,UltraTech Cement,UltraTechCement,11499.00,-182.00,-1.56,20.6,cement-major/ultratechcement/UTC01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 11499, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 11900, 'percentages': 3.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 13875.6, 'percentages': 20.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 32.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 32.27, 'minRangePer': 10.78, 'maxRanegPer': 64.02, 'rangeDiffPer': 53.23, 'mindiff_total': 3.48, 'maxdiff_total': 20.66}",#52B974,,,,,
GCP,8,8,0,0,Godrej Consumer Products,Godrej Consumer,931.00,3.00,0.32,45.4,personal-care/godrejconsumerproducts/GCP,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 931, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1264, 'percentages': 35.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1353.8, 'percentages': 45.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1432, 'percentages': 53.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 53.81, 'minRangePer': 66.45, 'maxRanegPer': 84.38, 'rangeDiffPer': 17.92, 'mindiff_total': 35.76, 'maxdiff_total': 45.41}",#52B974,,,,,
TM4,8,6,1,1,Tech Mahindra,Tech Mahindra,1592.00,-18.00,-1.12,10.0,computers-software/techmahindra/TM4,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1450, 'percentages': -8.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1592, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1752.3, 'percentages': 10, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1964, 'percentages': 23.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 35.44, 'minRangePer': 27.62, 'maxRanegPer': 58.8, 'rangeDiffPer': 31.17, 'mindiff_total': 9.79, 'maxdiff_total': 20.84}",#52B974,,,,,
BE03,8,8,0,0,Bharat Electronics,Bharat Elec,412.00,-0.45,-0.11,15.3,aerospacedefence/bharatelectronics/BE03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 412, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 420, 'percentages': 1.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 475.2, 'percentages': 15.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 530, 'percentages': 28.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 28.64, 'minRangePer': 6.77, 'maxRanegPer': 53.52, 'rangeDiffPer': 46.75, 'mindiff_total': 1.94, 'maxdiff_total': 15.33}",#52B974,,,,,
LI09,8,6,0,2,LTM,LTM,4562.20,-137.80,-2.93,9.6,computers-software/ltm/LI12,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3520, 'percentages': -22.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4562.2, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5004.6, 'percentages': 9.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6673, 'percentages': 46.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 89.57, 'minRangePer': 33.04, 'maxRanegPer': 47.08, 'rangeDiffPer': 14.04, 'mindiff_total': 29.6, 'maxdiff_total': 42.17}",#52B974,,,,,
DI,8,4,3,1,Dabur India,Dabur India,403.50,-3.30,-0.81,31.8,personal-care/daburindia/DI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 403.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 11.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 532.1, 'percentages': 31.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 623, 'percentages': 54.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 54.39, 'minRangePer': 21.18, 'maxRanegPer': 58.59, 'rangeDiffPer': 37.41, 'mindiff_total': 11.52, 'maxdiff_total': 31.87}",#52B974,,,,,
API,8,2,4,2,Asian Paints,Asian Paints,2628.40,-59.10,-2.20,2.2,paintsvarnishes/asianpaints/AP31,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': -16.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2628.4, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2687.2, 'percentages': 2.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3244, 'percentages': 23.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 47.45, 'minRangePer': 41.03, 'maxRanegPer': 46.65, 'rangeDiffPer': 5.61, 'mindiff_total': 19.47, 'maxdiff_total': 22.14}",#52B974,,,,,
NI,8,4,3,1,Nestle India,Nestle,1462.50,-7.50,-0.51,38.7,food-processing/nestleindia/NI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1301, 'percentages': -11, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1462.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2028.7, 'percentages': 38.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2700, 'percentages': 84.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 107.53, 'minRangePer': 11.54, 'maxRanegPer': 52.01, 'rangeDiffPer': 40.47, 'mindiff_total': 12.41, 'maxdiff_total': 55.93}",#52B974,,,,,
W,8,2,2,4,Wipro,Wipro,178.06,-3.84,-2.11,23.6,computers-software/wipro/W,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 153, 'percentages': -14, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 178.06, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 220.1, 'percentages': 23.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 289, 'percentages': 62.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 88.88, 'minRangePer': 18.41, 'maxRanegPer': 49.33, 'rangeDiffPer': 30.92, 'mindiff_total': 16.37, 'maxdiff_total': 43.85}",#52B974,,,,,
TCS,8,7,0,1,Tata Consultancy Services,TCS,2280.00,-33.20,-1.44,33.5,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1860, 'percentages': -18.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2280, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3045, 'percentages': 33.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3950, 'percentages': 73.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 112.36, 'minRangePer': 20.09, 'maxRanegPer': 56.69, 'rangeDiffPer': 36.59, 'mindiff_total': 22.58, 'maxdiff_total': 63.7}",#52B974,,,,,
IIB,8,2,5,1,IndusInd Bank,IndusInd Bank,1015.00,4.40,0.44,-11.1,banks-private-sector/indusindbank/IIB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 687, 'percentages': -32.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 901.5, 'percentages': -11.1, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1015, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 13.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 67.39, 'minRangePer': 46.32, 'maxRanegPer': 70.84, 'rangeDiffPer': 24.52, 'mindiff_total': 31.22, 'maxdiff_total': 47.74}",#E3515C,,,,,
FB,8,7,1,0,Federal Bank,Federal Bank,357.80,3.70,1.04,-15.8,banks-private-sector/federalbank/FB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 199, 'percentages': -44.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 301, 'percentages': -15.8, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 357.8, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 419, 'percentages': 17.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 110.55, 'minRangePer': 46.35, 'maxRanegPer': 72.17, 'rangeDiffPer': 25.82, 'mindiff_total': 51.25, 'maxdiff_total': 79.79}",#E3515C,,,,,
LC03,8,6,1,1,Lupin,Lupin,2232.00,-27.00,-1.20,8.3,pharmaceuticals/lupin/L,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': -1.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2232, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2418.8, 'percentages': 8.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2500, 'percentages': 12, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 13.63, 'minRangePer': 10.63, 'maxRanegPer': 72.92, 'rangeDiffPer': 62.29, 'mindiff_total': 1.45, 'maxdiff_total': 9.94}",#52B974,,,,,
C,8,6,1,1,Cipla,Cipla,1431.10,-0.40,-0.03,12.1,pharmaceuticals/cipla/C,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1420, 'percentages': -0.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1431.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1605, 'percentages': 12.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1808, 'percentages': 26.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 27.32, 'minRangePer': 2.85, 'maxRanegPer': 47.65, 'rangeDiffPer': 44.8, 'mindiff_total': 0.78, 'maxdiff_total': 13.02}",#52B974,,,,,
KVB,7,7,0,0,Karur Vysya Bank,Karur Vysya,333.90,-0.10,-0.03,-2.9,banks-private-sector/karurvysyabank/KVB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 275, 'percentages': -17.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 324.1, 'percentages': -2.9, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 333.9, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 400, 'percentages': 19.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 45.45, 'minRangePer': 39.27, 'maxRanegPer': 47.1, 'rangeDiffPer': 7.82, 'mindiff_total': 17.85, 'maxdiff_total': 21.41}",#E3515C,,,,,
HCL02,7,3,3,1,HCL Technologies,HCL Tech,1298.00,-27.00,-2.04,13.3,computers-software/hcltechnologies/HCL02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1060, 'percentages': -18.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1298, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1471.7, 'percentages': 13.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 42.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 74.52, 'minRangePer': 30.12, 'maxRanegPer': 52.1, 'rangeDiffPer': 21.98, 'mindiff_total': 22.45, 'maxdiff_total': 38.83}",#52B974,,,,,
OCL,7,7,0,0,Dalmia Bharat,Dalmia Bharat,1837.10,-6.90,-0.37,26.4,cement-major/dalmiabharat/OCL,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1837.1, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2079, 'percentages': 13.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2322.8, 'percentages': 26.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2620, 'percentages': 42.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 42.61, 'minRangePer': 30.88, 'maxRanegPer': 62.02, 'rangeDiffPer': 31.14, 'mindiff_total': 13.16, 'maxdiff_total': 26.43}",#52B974,,,,,
BI,7,5,1,1,Britannia Industries,Britannia,5495.00,-26.00,-0.47,9.5,food-processing/britanniaindustries/BI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 5229, 'percentages': -4.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 5495, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 6018.2, 'percentages': 9.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6700, 'percentages': 21.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 28.13, 'minRangePer': 18.05, 'maxRanegPer': 53.64, 'rangeDiffPer': 35.59, 'mindiff_total': 5.08, 'maxdiff_total': 15.09}",#52B974,,,,,
HI01,7,6,1,0,Havells India,Havells India,1299.70,0.70,0.05,18.8,electric-equipment/havellsindia/HI01,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1220, 'percentages': -6.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1299.7, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1545.2, 'percentages': 18.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1949, 'percentages': 49.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 59.75, 'minRangePer': 10.92, 'maxRanegPer': 44.6, 'rangeDiffPer': 33.68, 'mindiff_total': 6.53, 'maxdiff_total': 26.65}",#52B974,,,,,
