MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TEL,TM03,TMPV,330.5,331.7,322.8,322.8,330.2,-7.40,-2.24,9865820
API,AP31,Asian Paints,2663.1,2670.1,2610.1,2628.4,2687.5,-59.10,-2.20,1017022
IT,IT,Infosys,1124.5,1131.9,1112.5,1115.0,1139.9,-24.90,-2.18,8851110
W,W,Wipro,181.9,181.99,178.06,178.06,181.9,-3.84,-2.11,7074731
HCL02,HCL02,HCL Tech,1318.0,1320.0,1292.5,1298.0,1325.0,-27.00,-2.04,3056990
BTV,BA08,Bharti Airtel,1956.7,1959.7,1923.2,1934.2,1969.3,-35.10,-1.78,6710275
JFS,JFS,Jio Financial,248.9,248.9,245.8,245.8,249.75,-3.95,-1.58,9238709
UTC,UTC01,UltraTechCement,11626.0,11674.0,11499.0,11499.0,11681.0,-182.00,-1.56,210406
TCS,TCS,TCS,2300.0,2307.0,2280.0,2280.0,2313.2,-33.20,-1.44,1797822
KMF,KMB,Kotak Mahindra,391.0,392.9,387.65,387.65,392.7,-5.05,-1.29,5653147
STF,STF,Shriram Finance,1114.0,1124.9,1098.6,1108.4,1122.0,-13.60,-1.21,2672734
TM4,TM4,Tech Mahindra,1605.0,1608.0,1579.9,1592.0,1610.0,-18.00,-1.12,1904893
ITC,ITC,ITC,273.05,273.65,269.15,270.0,273.05,-3.05,-1.12,14561572
DRL,DRL,Dr Reddys Labs,1185.0,1189.3,1176.1,1178.8,1192.0,-13.20,-1.11,805633
IA05,IA04,Interglobe Avi,5220.0,5238.0,5138.0,5220.0,5275.5,-55.50,-1.05,554778
TT,TT,TATA Cons. Prod,1075.5,1079.1,1061.6,1061.6,1072.6,-11.00,-1.03,939925
HL,HU,HUL,2055.0,2060.0,2034.9,2035.0,2055.0,-20.00,-0.97,1234596
HSL01,HSL01,HDFC Life,541.95,542.9,537.55,538.25,543.0,-4.75,-0.87,1271552
HDF01,HDF01,HDFC Bank,726.3,729.0,723.0,723.0,729.0,-6.00,-0.82,17916507
JVS,JSW01,JSW Steel,1275.0,1285.8,1265.0,1267.6,1277.8,-10.20,-0.80,719017
H,HI,Hindalco,1048.95,1050.6,1038.0,1041.6,1049.9,-8.30,-0.79,2525385
SBI,SBI,SBI,1059.6,1067.7,1053.0,1053.0,1061.2,-8.20,-0.77,5583771
SLI03,SLI03,SBI Life Insura,1789.0,1796.5,1762.5,1778.0,1790.4,-12.40,-0.69,584461
Z01,Z,Eternal,318.0,321.2,315.55,315.9,318.0,-2.10,-0.66,18387007
LT,LT,Larsen,4068.0,4085.0,4050.0,4064.3,4086.7,-22.40,-0.55,1355575
NI,NI,Nestle,1478.0,1479.8,1453.0,1462.5,1470.0,-7.50,-0.51,1815216
MPS,MPS,Adani Ports,1691.6,1693.7,1667.0,1682.4,1691.0,-8.60,-0.51,1298165
MU01,MS24,Maruti Suzuki,13762.0,13890.0,13691.0,13691.0,13760.0,-69.00,-0.50,267433
BA06,BA10,Bajaj Auto,11700.0,11768.0,11581.0,11607.0,11663.0,-56.00,-0.48,237816
TI01,TI01,Titan Company,5060.0,5094.9,5042.5,5048.6,5068.5,-19.90,-0.39,354873
EM,EM,Eicher Motors,8040.0,8107.0,8016.5,8018.5,8050.0,-31.50,-0.39,262500
CI29,CI11,Coal India,408.95,412.7,406.75,406.9,408.45,-1.55,-0.38,7352659
SPI,SPI,Sun Pharma,1890.0,1899.0,1868.3,1875.1,1882.0,-6.90,-0.37,1819169
TIS,TIS,Tata Steel,186.34,187.11,184.33,185.5,186.0,-0.50,-0.27,13393441
ICI02,ICI02,ICICI Bank,1410.0,1416.6,1406.3,1412.0,1415.3,-3.30,-0.23,8345198
AE01,AE13,Adani Enterpris,3014.0,3036.0,3002.5,3002.5,3007.3,-4.80,-0.16,721988
L,T04,Trent,2946.1,2980.4,2932.1,2942.1,2946.0,-3.90,-0.13,718320
BE03,BE03,Bharat Elec,412.7,416.35,410.95,412.0,412.45,-0.45,-0.11,9120934
AHE,AHE,Apollo Hospital,8825.5,8907.0,8786.5,8817.0,8825.5,-8.50,-0.10,474997
C,C,Cipla,1431.5,1437.6,1428.4,1431.1,1431.5,-0.40,-0.03,589396
