userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,is_closed,is_deleted,end_date,meta_data,p_status,pattern_id,analyst_name,analyst_image,updated_at,created_at,updated_at_epoch,created_at_epoch,sc_name,symbol,chartType,displayLock,scanproflg
21,,,nse,Symmetrical Triangle,Bullish Reversal,2 hours,,N,0,2026-09-11,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""323.70"",""pattern_type"":""buy"",""cmp"":""323.70"",""price_key"":""stk_LFH_N"",""target_price"":""336"",""target_return_prcnt"":""3.80"",""stoploss_price"":""316"",""stoploss_prcnt"":""2.38"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178704334597.png""},""rationale"":""The Symmetrical Triangle pattern has broken out on the upside, signaling a bullish reversal and strengthening buying momentum."",""action_type"":""add"",""created_at"":""2026-08-18 14:25:46"",""updated_at"":""2026-08-18 14:25:46""}]}",New,1781,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-18 14:25:46,2026-08-18 14:25:46,1787043346,1787043346,,,mc_pro_plus,Y,3
21,,,nse,Horizontal Trendline,Resistance Breakout,4 hours,,N,0,2026-09-25,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""3053.90"",""pattern_type"":""buy"",""cmp"":""3053.90"",""price_key"":""stk_MCE_N"",""target_price"":""3472"",""target_return_prcnt"":""13.69"",""stoploss_price"":""2891"",""stoploss_prcnt"":""5.33"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178704067049.png""},""rationale"":""After a fall, price consolidated sideways below resistance and has now broken above it, signaling a potential bullish reversal and renewed momentum."",""action_type"":""add"",""created_at"":""2026-08-18 13:41:11"",""updated_at"":""2026-08-18 13:41:11""}]}",New,1780,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-18 13:41:11,2026-08-18 13:41:11,1787040671,1787040671,,,mc_pro_plus,Y,3
21,,,nse,Inverted Head& Shoulder,Bullish Reversal,2 hours,,N,0,2026-09-18,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""80.94"",""pattern_type"":""buy"",""cmp"":""80.94"",""price_key"":""stk_IFC_N"",""target_price"":""90"",""target_return_prcnt"":""11.19"",""stoploss_price"":""75"",""stoploss_prcnt"":""7.34"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178703056670.png""},""rationale"":""The Inverted Head & Shoulders pattern has broken above the neckline, confirming the bullish reversal and signaling strengthening upward momentum."",""action_type"":""add"",""created_at"":""2026-08-18 10:52:47"",""updated_at"":""2026-08-18 10:52:47""}]}",New,1779,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-18 10:52:47,2026-08-18 10:52:47,1787030567,1787030567,,,mc_pro_plus,Y,3
21,,,nse,Falling Trendline,Bullish Reversal,1 hour,,N,0,2026-09-04,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""4554.00"",""pattern_type"":""buy"",""cmp"":""4660.00"",""price_key"":""stk_DPI01_N"",""target_price"":""4776"",""target_return_prcnt"":""4.87"",""stoploss_price"":""4375"",""stoploss_prcnt"":""3.93"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178659529422.png""},""rationale"":""Price has broken above the falling trendline, signaling a potential bullish reversal as selling pressure eases and buyers regain momentum."",""action_type"":""add"",""created_at"":""2026-08-13 09:58:15"",""updated_at"":""2026-08-13 09:58:15""}]}",New,1764,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-18 10:35:50,2026-08-13 09:58:15,1787029550,1786595295,,,mc_pro_plus,Y,3
21,,,nse,Symmetrical Triangle,On the Verge of Breakout,1 week,,N,0,2026-10-09,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1740.80"",""pattern_type"":""buy"",""cmp"":""1740.80"",""price_key"":""stk_PF15_N"",""target_price"":""1974"",""target_return_prcnt"":""13.40"",""stoploss_price"":""1595"",""stoploss_prcnt"":""8.38"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178702729071.png""},""rationale"":""Symmetrical Triangle has formed over nearly 1.5 years and is now nearing a breakout; a move above resistance could trigger strong bullish momentum."",""action_type"":""add"",""created_at"":""2026-08-18 09:58:11"",""updated_at"":""2026-08-18 09:58:11""}]}",New,1778,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-18 09:58:11,2026-08-18 09:58:11,1787027291,1787027291,,,mc_pro_plus,Y,3
21,,,nse,Horizontal Trendline,Bullish Breakout,1 hour,,N,0,2026-09-11,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1697.00"",""pattern_type"":""buy"",""cmp"":""1697.00"",""price_key"":""stk_TTL03_N"",""target_price"":""1773"",""target_return_prcnt"":""4.48"",""stoploss_price"":""1628"",""stoploss_prcnt"":""4.07"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178695504833.png""},""rationale"":""Price moved sideways under a horizontal resistance and now the price has broken above it showing a bullish breakout."",""action_type"":""add"",""created_at"":""2026-08-17 13:54:09"",""updated_at"":""2026-08-17 13:54:09""}]}",New,1776,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-17 13:54:09,2026-08-17 13:54:09,1786955049,1786955049,,,mc_pro_plus,Y,3
21,,,nse,Falling Trendline,Breakout Retest,30 mins,,N,0,2026-09-18,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""2530.40"",""pattern_type"":""buy"",""cmp"":""2530.40"",""price_key"":""stk_HAM02_N"",""target_price"":""2637"",""target_return_prcnt"":""4.21"",""stoploss_price"":""2500"",""stoploss_prcnt"":""1.20"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178694951941.png""},""rationale"":""A falling trendline breakout and a retest towards the resistance show that buyers are willing to enter the resistance zone."",""action_type"":""add"",""created_at"":""2026-08-17 12:22:01"",""updated_at"":""2026-08-17 12:22:01""}]}",New,1775,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-17 12:22:01,2026-08-17 12:22:01,1786949521,1786949521,,,mc_pro_plus,Y,3
21,,,nse,Falling Trendline,Bullish Reversal,1 day,,N,0,2026-09-11,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""3614.70"",""pattern_type"":""buy"",""cmp"":""3614.70"",""price_key"":""stk_SI48_N"",""target_price"":""4049"",""target_return_prcnt"":""12.01"",""stoploss_price"":""3378"",""stoploss_prcnt"":""6.55"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178694102088.png""},""rationale"":""After nearly a year below the falling trendline, price has broken above it, signaling a potential bullish reversal and a shift in momentum toward buyers."",""action_type"":""add"",""created_at"":""2026-08-17 10:00:21"",""updated_at"":""2026-08-17 10:00:21""}]}",New,1773,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-17 10:00:21,2026-08-17 10:00:21,1786941021,1786941021,,,mc_pro_plus,Y,3
21,,,nse,Falling Trendline,Bullish Reversal,4 hours,,N,0,2026-09-18,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""386.70"",""pattern_type"":""buy"",""cmp"":""386.70"",""price_key"":""stk_BI26_N"",""target_price"":""416"",""target_return_prcnt"":""7.58"",""stoploss_price"":""367"",""stoploss_prcnt"":""5.09"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178669659859.png""},""rationale"":""Price has broken above the falling trendline, signaling a potential bullish reversal as buyers regain control and momentum strengthens."",""action_type"":""add"",""created_at"":""2026-08-14 14:06:39"",""updated_at"":""2026-08-14 14:06:39""}]}",New,1772,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-14 14:06:39,2026-08-14 14:06:39,1786696599,1786696599,,,mc_pro_plus,Y,3
21,,,nse,Falling Trendline,Previous Swing High Breakout,1 day,,N,0,2026-10-02,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""531.70"",""pattern_type"":""buy"",""cmp"":""531.70"",""price_key"":""stk_CCI_N"",""target_price"":""615"",""target_return_prcnt"":""15.67"",""stoploss_price"":""496"",""stoploss_prcnt"":""6.71"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178668475497.png""},""rationale"":""Price has broken above the falling trendline and the previous swing high, confirming a bullish reversal and strengthening the upside momentum."",""action_type"":""add"",""created_at"":""2026-08-14 10:49:16"",""updated_at"":""2026-08-14 10:49:16""}]}",New,1770,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-08-14 10:49:16,2026-08-14 10:49:16,1786684756,1786684756,,,mc_pro_plus,Y,3
