MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TCS,TCS,TCS,2385.0,2391.0,2326.1,2365.6,2431.8,-66.20,-2.72,4343683
Z01,Z,Eternal,312.5,316.0,301.8,302.45,310.65,-8.20,-2.64,36770653
MHI,MHI,Max Healthcare,1126.0,1132.0,1091.2,1098.5,1124.8,-26.30,-2.34,2055225
IT,IT,Infosys,1118.9,1139.3,1107.2,1130.1,1155.1,-25.00,-2.16,14367075
W,W,Wipro,184.85,185.24,180.83,183.65,186.33,-2.68,-1.44,18762810
ITC,ITC,ITC,285.55,285.8,280.05,281.0,285.05,-4.05,-1.42,16833813
AE01,AE13,Adani Enterpris,3051.0,3067.5,3002.4,3009.5,3049.1,-39.60,-1.30,866401
IA05,IA04,Interglobe Avi,5260.0,5282.0,5137.5,5171.0,5230.5,-59.50,-1.14,462900
TM4,TM4,Tech Mahindra,1620.0,1661.5,1610.5,1651.3,1669.0,-17.70,-1.06,3355677
TT,TT,TATA Cons. Prod,1098.9,1098.9,1081.0,1083.1,1094.2,-11.10,-1.01,1479617
EM,EM,Eicher Motors,7899.0,7899.0,7794.0,7833.5,7912.5,-79.00,-1.00,720608
HDF01,HDF01,HDFC Bank,753.95,757.55,747.2,748.15,753.95,-5.80,-0.77,25522483
CI29,CI11,Coal India,413.0,415.1,410.15,414.15,417.2,-3.05,-0.73,5938134
NI,NI,Nestle,1529.0,1529.0,1497.5,1509.6,1520.7,-11.10,-0.73,2501825
SPI,SPI,Sun Pharma,2016.4,2046.9,1965.3,1990.5,2001.1,-10.60,-0.53,4954449
PGC,PGC,Power Grid Corp,286.3,287.4,283.0,284.25,285.7,-1.45,-0.51,7804310
HCL02,HCL02,HCL Tech,1317.7,1356.5,1294.3,1346.9,1352.7,-5.80,-0.43,3369019
AHE,AHE,Apollo Hospital,9025.0,9036.5,8931.0,8957.0,8988.0,-31.00,-0.34,268253
HL,HU,HUL,2119.6,2119.6,2091.1,2101.3,2107.9,-6.60,-0.31,1759019
GI01,GI01,Grasim,3115.7,3135.9,3092.6,3100.8,3104.8,-4.00,-0.13,309447
JVS,JSW01,JSW Steel,1276.4,1282.2,1262.0,1270.0,1270.8,-0.80,-0.06,1449872
