scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
UTI10,12,11,1,0,Axis Bank,Axis Bank,1229.50,0.60,0.05,17.6,banks-private-sector/axisbank/AB16,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1229.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': 3.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1446.6, 'percentages': 17.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1622, 'percentages': 31.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.92, 'minRangePer': 10.3, 'maxRanegPer': 55.29, 'rangeDiffPer': 44.98, 'mindiff_total': 3.29, 'maxdiff_total': 17.65}",#52B974
IT,11,10,0,1,Infosys,Infosys,1130.10,-25.00,-2.16,37.9,computers-software/infosys/IT,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 940, 'percentages': -16.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1130.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1558.5, 'percentages': 37.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2154, 'percentages': 90.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 129.14, 'minRangePer': 15.65, 'maxRanegPer': 50.94, 'rangeDiffPer': 35.29, 'mindiff_total': 20.22, 'maxdiff_total': 65.79}",#52B974
BAF,7,6,0,1,Bajaj Finance,Bajaj Finance,1141.20,87.70,8.32,211.9,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -16.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.4, 'percentages': -2.1, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1141.2, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 13.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 36.84, 'minRangePer': 47.52, 'maxRanegPer': 54.61, 'rangeDiffPer': 7.08, 'mindiff_total': 17.51, 'maxdiff_total': 20.12}",#E3515C
MU01,10,9,0,1,Maruti Suzuki India,Maruti Suzuki,14234.00,46.00,0.32,11.8,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': -6.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 14234, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15922.1, 'percentages': 11.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 33.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 42.32, 'minRangePer': 15.64, 'maxRanegPer': 45.51, 'rangeDiffPer': 29.86, 'mindiff_total': 6.62, 'maxdiff_total': 19.26}",#52B974
BA06,10,9,1,0,Bajaj Auto,Bajaj Auto,11520.50,88.50,0.77,0.2,auto-23-wheelers/bajajauto/BA10,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 9770, 'percentages': -15.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11520.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 11543.9, 'percentages': 0.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 13700, 'percentages': 18.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 40.22, 'minRangePer': 44.53, 'maxRanegPer': 45.12, 'rangeDiffPer': 0.58, 'mindiff_total': 17.91, 'maxdiff_total': 18.15}",#52B974
PS15,10,7,0,3,Persistent Systems,Persistent,5549.00,34.30,0.62,7.9,computers-software/persistentsystems/PS15,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 4900, 'percentages': -11.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 5549, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5989, 'percentages': 7.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6600, 'percentages': 18.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 34.69, 'minRangePer': 38.16, 'maxRanegPer': 64.05, 'rangeDiffPer': 25.89, 'mindiff_total': 13.24, 'maxdiff_total': 22.22}",#52B974
HDF01,6,6,0,0,HDFC Bank,HDFC Bank,748.15,-5.80,-0.77,97.9,banks-private-sector/hdfcbank/HDF01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 748.15, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 963, 'percentages': 28.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1014.3, 'percentages': 35.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1050, 'percentages': 40.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 40.34, 'minRangePer': 71.17, 'maxRanegPer': 88.17, 'rangeDiffPer': 17, 'mindiff_total': 28.71, 'maxdiff_total': 35.57}",#52B974
ICI02,9,9,0,0,ICICI Bank,ICICI Bank,1435.40,1.50,0.10,17.1,banks-private-sector/icicibank/ICI02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1435.4, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1500, 'percentages': 4.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1681.6, 'percentages': 17.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 28.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 28.88, 'minRangePer': 15.58, 'maxRanegPer': 59.38, 'rangeDiffPer': 43.8, 'mindiff_total': 4.5, 'maxdiff_total': 17.15}",#52B974
LI09,9,6,0,3,LTM,LTM,4362.10,-79.30,-1.79,17.2,computers-software/ltm/LI12,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3520, 'percentages': -19.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4362.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5115.2, 'percentages': 17.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6673, 'percentages': 52.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 89.57, 'minRangePer': 26.7, 'maxRanegPer': 50.58, 'rangeDiffPer': 23.88, 'mindiff_total': 23.92, 'maxdiff_total': 45.31}",#52B974
KMF,3,3,0,0,Kotak Mahindra Bank,Kotak Mahindra,390.30,0.90,0.23,324.3,banks-private-sector/kotakmahindrabank/KMB,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 390.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 470, 'percentages': 20.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 476.6, 'percentages': 22.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 480, 'percentages': 22.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 22.98, 'minRangePer': 88.85, 'maxRanegPer': 96.21, 'rangeDiffPer': 7.36, 'mindiff_total': 20.42, 'maxdiff_total': 22.11}",#52B974
