MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TT,TT,TATA Cons. Prod,1202.2,1279.4,1200.0,1271.0,1176.2,94.80,8.06,19203071
MHI,MHI,Max Healthcare,1012.5,1041.8,1003.85,1037.95,1012.5,25.45,2.51,3043486
CI29,CI11,Coal India,456.0,465.75,452.85,464.45,456.4,8.05,1.76,6258261
SPI,SPI,Sun Pharma,1827.2,1885.8,1825.0,1872.7,1847.9,24.80,1.34,2564978
HL,HU,HUL,2277.1,2317.1,2259.2,2307.2,2287.7,19.50,0.85,1903862
SLI03,SLI03,SBI Life Insura,1865.6,1895.0,1863.9,1884.4,1872.1,12.30,0.66,672604
ONG,ONG,ONGC,280.7,281.8,277.65,281.0,279.2,1.80,0.64,6948202
GI01,GI01,Grasim,2954.1,3007.3,2928.0,2984.2,2968.6,15.60,0.53,567800
MPS,MPS,Adani Ports,1757.1,1785.6,1733.1,1767.3,1760.4,6.90,0.39,4111229
UTI10,AB16,Axis Bank,1258.7,1283.0,1251.7,1272.3,1268.3,4.00,0.32,7341360
HSL01,HSL01,HDFC Life,619.0,626.0,611.2,622.7,621.7,1.00,0.16,3739911
ICI02,ICI02,ICICI Bank,1259.4,1275.7,1252.0,1266.4,1264.8,1.60,0.13,18980488
KMF,KMB,Kotak Mahindra,376.1,386.0,374.4,381.05,380.8,0.25,0.07,21347878
