MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TI01,TI01,Titan Company,4350.4,4379.5,4150.1,4205.6,4509.0,-303.40,-6.73,5925166
IA05,IA04,Interglobe Avi,4430.0,4432.3,4276.6,4299.4,4522.7,-223.30,-4.94,1791551
SBI,SBI,SBI,1007.0,1007.0,971.1,973.6,1019.3,-45.70,-4.48,46927396
Z01,Z,Eternal,253.31,253.7,245.0,245.87,256.39,-10.52,-4.10,33552537
BTV,BA08,Bharti Airtel,1814.0,1819.8,1756.0,1759.8,1834.5,-74.70,-4.07,15803791
JFS,JFS,Jio Financial,246.0,246.45,239.8,240.33,249.34,-9.01,-3.61,18858507
RI,RI,Reliance,1420.0,1428.0,1382.0,1388.2,1435.2,-47.00,-3.27,15261787
STF,STF,Shriram Finance,990.0,990.85,970.45,975.95,1007.75,-31.80,-3.16,5927270
C,C,Cipla,1347.0,1350.0,1300.1,1304.9,1347.0,-42.10,-3.13,1428197
TEL,TM03,TMPV,352.3,352.3,345.2,346.0,355.45,-9.45,-2.66,4283236
MM,MM,M&M,3235.0,3292.0,3224.2,3245.9,3330.4,-84.50,-2.54,2320887
NTP,NTP,NTPC,401.9,405.0,391.0,392.95,402.15,-9.20,-2.29,10088836
HDF01,HDF01,HDFC Bank,771.95,774.85,761.9,763.65,780.85,-17.20,-2.20,41123422
BAF,BAF,Bajaj Finance,946.0,956.0,933.55,936.05,955.35,-19.30,-2.02,5581022
H,HI,Hindalco,1031.1,1042.4,1022.1,1023.5,1044.4,-20.90,-2.00,3746752
MU01,MS24,Maruti Suzuki,13547.0,13657.0,13231.0,13483.0,13726.0,-243.00,-1.77,634354
BE03,BE03,Bharat Elec,438.0,439.15,431.0,431.95,439.7,-7.75,-1.76,7631226
L,T04,Trent,4227.2,4239.0,4153.3,4181.1,4242.3,-61.20,-1.44,447565
EM,EM,Eicher Motors,7269.0,7269.0,7159.0,7202.5,7302.5,-100.00,-1.37,320656
BF04,BF04,Bajaj Finserv,1804.2,1814.0,1786.0,1794.2,1818.3,-24.10,-1.33,541986
API,AP31,Asian Paints,2578.9,2607.9,2555.0,2566.1,2599.9,-33.80,-1.30,1271257
JVS,JSW01,JSW Steel,1276.0,1282.2,1258.6,1262.6,1277.8,-15.20,-1.19,1023862
TIS,TIS,Tata Steel,213.5,215.0,211.52,212.08,214.49,-2.41,-1.12,16301350
BA06,BA10,Bajaj Auto,10599.0,10650.0,10511.0,10595.5,10711.5,-116.00,-1.08,256703
DRL,DRL,Dr Reddys Labs,1288.0,1299.9,1272.5,1279.9,1293.9,-14.00,-1.08,1506740
PGC,PGC,Power Grid Corp,313.95,314.05,309.95,310.9,313.95,-3.05,-0.97,8204425
LT,LT,Larsen,3948.0,3953.5,3886.1,3940.2,3974.5,-34.30,-0.86,2027769
UTC,UTC01,UltraTechCement,11801.0,11937.0,11773.0,11866.0,11950.0,-84.00,-0.70,198930
W,W,Wipro,197.88,198.24,196.15,196.68,197.91,-1.23,-0.62,9199527
ITC,ITC,ITC,307.0,308.0,305.15,305.85,307.45,-1.60,-0.52,14968661
TM4,TM4,Tech Mahindra,1460.0,1475.4,1451.8,1457.4,1463.0,-5.60,-0.38,1348443
HCL02,HCL02,HCL Tech,1196.9,1206.3,1191.1,1194.9,1198.4,-3.50,-0.29,2505962
AE01,AE13,Adani Enterpris,2495.0,2514.0,2460.0,2500.2,2505.9,-5.70,-0.23,1279432
IT,IT,Infosys,1176.0,1187.0,1172.1,1177.0,1179.2,-2.20,-0.19,7336288
AHE,AHE,Apollo Hospital,8046.0,8144.0,8022.5,8082.0,8097.0,-15.00,-0.19,466135
TCS,TCS,TCS,2371.0,2415.0,2371.0,2392.9,2394.4,-1.50,-0.06,1975188
NI,NI,Nestle,1475.3,1498.1,1470.5,1481.9,1482.4,-0.50,-0.03,1358397
