MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HSL01,HSL01,HDFC Life,592.45,622.95,592.0,619.1,604.15,14.95,2.47,5549755
ICI02,ICI02,ICICI Bank,1304.9,1357.0,1296.7,1351.1,1321.9,29.20,2.21,30572141
AE01,AE13,Adani Enterpris,2010.2,2159.0,2000.2,2129.0,2086.8,42.20,2.02,3729773
NTP,NTP,NTPC,374.35,388.0,374.35,386.25,380.15,6.10,1.60,15240045
TEL,TM03,TMPV,332.0,346.8,332.0,345.5,342.6,2.90,0.85,13113105
ONG,ONG,ONGC,287.2,290.3,281.0,287.55,286.5,1.05,0.37,23986567
DRL,DRL,Dr Reddys Labs,1218.0,1239.1,1204.0,1235.9,1232.2,3.70,0.30,1463269
CI29,CI11,Coal India,435.0,439.5,431.5,435.1,434.1,1.00,0.23,18702296
UTI10,AB16,Axis Bank,1318.0,1366.9,1315.3,1353.6,1350.8,2.80,0.21,8974851
AHE,AHE,Apollo Hospital,7420.0,7566.0,7403.5,7516.5,7511.5,5.00,0.07,310575
BTV,BA08,Bharti Airtel,1838.0,1893.7,1838.0,1870.9,1870.0,0.90,0.05,10371983
BA06,BA10,Bajaj Auto,9701.5,9851.0,9700.0,9816.0,9813.5,2.50,0.03,363886
