Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,Z01,Eternal,Stock,Very Bullish,327.30,29.06,"16 Jun, 2026",253.60,Sep 02 | 15:58
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"12,130.00",20.86,"06 Jul, 2026","10,036.50",Sep 02 | 15:58
NIFTY 50,TI01,Titan Company,Stock,Bullish,"5,074.00",18.45,"15 Jun, 2026","4,283.50",Sep 02 | 15:59
NIFTY 50,TM4,Tech Mahindra,Stock,Very Bullish,"1,623.00",7.88,"13 Jul, 2026","1,504.50",Sep 02 | 15:59
NIFTY 50,KMF,Kotak Mahindra,Stock,Very Bullish,423.50,6.58,"20 Aug, 2026",397.35,Sep 02 | 15:57
NIFTY 50,JVS,JSW Steel,Stock,Bullish,"1,306.00",3.90,"20 Jul, 2026","1,257.00",Sep 02 | 15:56
NIFTY 50,GI01,Grasim,Stock,Bullish,"3,294.90",1.07,"03 Aug, 2026","3,260.00",Sep 02 | 15:54
NIFTY 50,ICI02,ICICI Bank,Stock,Bullish,"1,426.50",-0.24,"26 Aug, 2026","1,430.00",Sep 02 | 15:59
NIFTY 50,TCS,TCS,Stock,Bullish,"2,348.00",-2.14,"31 Aug, 2026","2,399.30",Sep 02 | 15:59
NIFTY 50,SPI,Sun Pharma,Stock,Bullish,"1,931.70",-2.68,"31 Aug, 2026","1,984.80",Sep 02 | 15:59
NIFTY BANK,IDF01,IDFC First Bank,Stock,Bullish,85.09,22.50,"25 May, 2026",69.46,Sep 02 | 15:59
NIFTY BANK,UBI01,Union Bank,Stock,Very Bullish,186.86,9.67,"13 Jul, 2026",170.39,Sep 02 | 15:59
NIFTY BANK,PNB05,PNB,Stock,Very Bullish,117.00,0.00,"02 Sep, 2026",117.00,Sep 02 | 15:59
NIFTY BANK,FB,Federal Bank,Stock,Bullish,353.35,-0.94,"31 Aug, 2026",356.70,Sep 02 | 15:58
NIFTY MIDCAP100,LL06,Laurus Labs,Stock,Very Bullish,"1,864.00",79.44,"01 Apr, 2026","1,038.80",Sep 02 | 15:56
NIFTY MIDCAP100,OC10,One 97 Comm,Stock,Very Bullish,"1,619.00",43.94,"25 Jun, 2026","1,124.80",Sep 02 | 15:59
NIFTY MIDCAP100,IEI01,Info Edge,Stock,Very Bullish,"1,343.70",30.95,"02 Jul, 2026","1,026.15",Sep 02 | 15:59
NIFTY MIDCAP100,DT07,Dixon Technolog,Stock,Very Bullish,"14,590.00",29.60,"21 May, 2026","11,258.00",Sep 02 | 15:57
NIFTY MIDCAP100,LSL,Lenskart Solu,Stock,Very Bullish,668.90,29.38,"22 Jun, 2026",517.00,Sep 02 | 15:58
NIFTY MIDCAP100,NII02,COFORGE,Stock,Very Bullish,"1,965.70",28.61,"27 Jul, 2026","1,528.40",Sep 02 | 15:59
NIFTY MIDCAP100,FEV,FSN E-Com (Nyka,Stock,Very Bullish,337.40,23.36,"12 Jun, 2026",273.50,Sep 02 | 15:58
NIFTY MIDCAP100,OI13,Oil India,Stock,Very Bullish,498.15,13.94,"15 Jul, 2026",437.20,Sep 02 | 15:59
NIFTY MIDCAP100,BT09,APL Apollo,Stock,Very Bullish,"2,210.00",13.83,"03 Aug, 2026","1,941.50",Sep 02 | 15:58
NIFTY MIDCAP100,MCE,MCX India,Stock,Very Bullish,"3,286.00",13.51,"11 Aug, 2026","2,895.00",Sep 02 | 15:55
NIFTY MIDCAP100,SAI,SAIL,Stock,Very Bullish,196.50,13.22,"04 Aug, 2026",173.55,Sep 02 | 15:59
NIFTY MIDCAP100,MOF01,Motilal Oswal,Stock,Very Bullish,"1,017.60",12.60,"14 Aug, 2026",903.70,Sep 02 | 15:59
NIFTY MIDCAP100,PS15,Persistent,Stock,Very Bullish,"5,690.00",12.59,"10 Jul, 2026","5,053.90",Sep 02 | 15:59
NIFTY MIDCAP100,PF15,PB Fintech,Stock,Very Bullish,"1,851.90",12.24,"03 Aug, 2026","1,650.00",Sep 02 | 15:55
NIFTY MIDCAP100,AP,Aurobindo Pharm,Stock,Very Bullish,"1,648.20",10.04,"19 Jun, 2026","1,497.80",Sep 02 | 15:59
NIFTY MIDCAP100,S11,Oracle Fin Serv,Stock,Very Bullish,"12,158.00",9.64,"27 Jul, 2026","11,089.00",Sep 02 | 15:55
NIFTY MIDCAP100,GP08,Glenmark,Stock,Very Bullish,"2,460.00",8.90,"05 Aug, 2026","2,259.00",Sep 02 | 15:52
NIFTY MIDCAP100,IC8,Vodafone Idea,Stock,Very Bullish,14.53,7.63,"12 Aug, 2026",13.50,Sep 02 | 15:59
NIFTY MIDCAP100,BFL,MphasiS,Stock,Very Bullish,"2,480.00",6.31,"27 Jul, 2026","2,332.70",Sep 02 | 15:52
NIFTY MIDCAP100,LEI,LG Electronics ,Stock,Bullish,"1,653.20",5.31,"03 Aug, 2026","1,569.80",Sep 02 | 15:59
NIFTY MIDCAP100,BHE,BHEL,Stock,Very Bullish,427.50,4.50,"13 Jul, 2026",409.10,Sep 02 | 15:59
NIFTY MIDCAP100,IIFLW54277,360 ONE WAM,Stock,Bullish,"1,181.30",4.29,"27 Jul, 2026","1,132.70",Sep 02 | 15:59
NIFTY MIDCAP100,OR,Oberoi Realty,Stock,Bullish,"1,866.00",1.08,"13 Aug, 2026","1,846.00",Sep 02 | 15:51
NIFTY MIDCAP100,LIC,LIC Housing Fin,Stock,Very Bullish,541.25,1.07,"27 Aug, 2026",535.50,Sep 02 | 15:59
NIFTY MIDCAP100,NMD01,NMDC,Stock,Bullish,85.75,-0.17,"24 Aug, 2026",85.90,Sep 02 | 15:59
NIFTY NEXT 50,DL03,Divis Labs,Stock,Very Bullish,"9,220.00",36.45,"03 Jul, 2026","6,757.00",Sep 02 | 15:58
NIFTY NEXT 50,MIC,Bosch,Stock,Very Bullish,"47,250.00",29.01,"29 May, 2026","36,625.00",Sep 02 | 15:55
NIFTY NEXT 50,SE20,Solar Ind,Stock,Very Bullish,"20,600.00",12.96,"10 Jul, 2026","18,236.00",Sep 02 | 15:59
NIFTY NEXT 50,S,Siemens,Stock,Very Bullish,"4,018.90",9.88,"16 Jul, 2026","3,657.60",Sep 02 | 15:55
NIFTY NEXT 50,JSP,Jindal Steel,Stock,Very Bullish,"1,159.40",6.49,"29 Jul, 2026","1,088.70",Sep 02 | 15:55
NIFTY NEXT 50,D04,DLF,Stock,Very Bullish,673.55,2.05,"10 Aug, 2026",660.00,Sep 02 | 15:57
NIFTY NEXT 50,TP06,Torrent Pharma,Stock,Very Bullish,"5,012.00",0.82,"18 Aug, 2026","4,971.00",Sep 02 | 15:58
NIFTY NEXT 50,BPC,BPCL,Stock,Bullish,319.60,0.50,"26 Aug, 2026",318.00,Sep 02 | 15:59
NIFTY NEXT 50,CHC,Zydus Life,Stock,Very Bullish,"1,154.20",0.37,"26 Aug, 2026","1,150.00",Sep 02 | 15:57
NIFTY 500,WGS,Welspun Corp,Stock,Very Bullish,"2,523.50",202.02,"25 Mar, 2026",835.55,Sep 02 | 15:56
NIFTY 500,AEL10,Ather Energy,Stock,Very Bullish,"1,686.10",140.19,"11 Mar, 2026",702.00,Sep 02 | 15:57
NIFTY 500,NL,Neuland Lab,Stock,Bullish,"22,960.00",73.65,"06 Apr, 2026","13,222.00",Sep 02 | 15:58
NIFTY 500,GP14,Gland,Stock,Very Bullish,"2,868.40",61.55,"27 Apr, 2026","1,775.50",Sep 02 | 15:59
NIFTY 500,SLS02,Sai Life Sci,Stock,Very Bullish,"1,587.00",57.75,"22 Apr, 2026","1,006.00",Sep 02 | 15:59
NIFTY 500,VDC01,Vijaya Diagnost,Stock,Very Bullish,"1,481.10",51.89,"09 Apr, 2026",975.10,Sep 02 | 15:56
NIFTY 500,CA07,Craftsman,Stock,Very Bullish,"10,999.00",49.62,"08 Apr, 2026","7,351.50",Sep 02 | 15:54
NIFTY 500,CT09,Cartrade,Stock,Bullish,"2,932.30",49.48,"03 Jun, 2026","1,961.70",Sep 02 | 15:59
NIFTY 500,BCM,Balrampur Chini,Stock,Bullish,669.75,37.99,"15 Apr, 2026",485.35,Sep 02 | 15:59
NIFTY 500,JCA,Jyoti CNC Auto,Stock,Very Bullish,955.65,35.19,"17 Jun, 2026",706.90,Sep 02 | 15:55
NIFTY 500,SBL04,Leela Palaces,Stock,Very Bullish,569.90,32.60,"12 Jun, 2026",429.80,Sep 02 | 15:58
NIFTY 500,RI37,Redington,Stock,Very Bullish,363.20,30.58,"27 Jul, 2026",278.15,Sep 02 | 15:57
NIFTY 500,HEG,HEG,Stock,Bullish,706.40,29.60,"10 Jul, 2026",545.05,Sep 02 | 15:59
NIFTY 500,IFC,IFCI,Stock,Very Bullish,98.32,28.46,"31 Jul, 2026",76.54,Sep 02 | 15:59
NIFTY 500,GUJAR54281,Gujarat Fluoro,Stock,Very Bullish,"4,727.70",28.45,"11 Jun, 2026","3,680.50",Sep 02 | 15:56
NIFTY 500,PTC02,PTC Industries,Stock,Very Bullish,"22,715.00",28.43,"13 Jul, 2026","17,687.00",Sep 02 | 15:59
NIFTY 500,IE07,Cyient,Stock,Very Bullish,"1,122.20",27.57,"13 Aug, 2026",879.65,Sep 02 | 15:59
NIFTY 500,GI,GlaxoSmithKline,Stock,Very Bullish,"2,949.90",26.50,"19 Jun, 2026","2,332.00",Sep 02 | 15:59
NIFTY 500,RF16,RamkrishnaForge,Stock,Bullish,726.10,25.99,"21 Jul, 2026",576.30,Sep 02 | 15:59
NIFTY 500,PP37,Piramal Pharma,Stock,Very Bullish,213.78,24.30,"09 Jul, 2026",171.99,Sep 02 | 15:59
NIFTY 500,ARW,Anand Rathi,Stock,Very Bullish,"2,198.30",23.01,"17 Jun, 2026","1,787.10",Sep 02 | 15:59
NIFTY 500,WI03,Welspun India,Stock,Very Bullish,200.01,21.89,"07 Aug, 2026",164.09,Sep 02 | 15:58
NIFTY 500,PVR,PVR INOX,Stock,Bullish,"1,210.00",20.85,"03 Jul, 2026","1,001.25",Sep 02 | 15:58
NIFTY 500,ABL07,Anthem Bioscien,Stock,Very Bullish,934.50,20.27,"17 Jul, 2026",777.00,Sep 02 | 15:59
NIFTY 500,DLP01,Dr Lal PathLab,Stock,Bullish,"1,916.10",20.24,"11 Jun, 2026","1,593.50",Sep 02 | 15:59
NIFTY 500,KVB,Karur Vysya,Stock,Very Bullish,346.60,19.81,"15 Jun, 2026",289.30,Sep 02 | 15:53
NIFTY 500,MR,Chennai Petro,Stock,Very Bullish,"1,414.00",19.76,"10 Jul, 2026","1,180.70",Sep 02 | 15:58
NIFTY 500,SP09,Jindal Saw,Stock,Very Bullish,309.15,19.22,"03 Aug, 2026",259.30,Sep 02 | 15:55
NIFTY 500,BE08,Brigade Ent,Stock,Very Bullish,640.00,17.77,"27 Jul, 2026",543.45,Sep 02 | 15:56
NIFTY 500,UCL02,Urban Company,Stock,Very Bullish,171.84,17.55,"03 Aug, 2026",146.19,Sep 02 | 15:59
NIFTY 500,GH03,Global Health,Stock,Bullish,"1,444.90",17.30,"04 Jun, 2026","1,231.80",Sep 02 | 15:59
NIFTY 500,FC01,Finolex Cables,Stock,Bullish,"1,191.20",16.25,"07 Aug, 2026","1,024.65",Sep 02 | 15:59
NIFTY 500,EI14,Engineers India,Stock,Very Bullish,276.60,15.12,"05 Aug, 2026",240.27,Sep 02 | 15:59
NIFTY 500,CRI,CRISIL,Stock,Very Bullish,"4,701.70",14.75,"10 Jul, 2026","4,097.40",Sep 02 | 15:51
NIFTY 500,IL06,Indegene,Stock,Very Bullish,600.15,14.62,"29 Jul, 2026",523.60,Sep 02 | 15:54
NIFTY 500,NIA,New India Assur,Stock,Very Bullish,199.11,13.48,"03 Aug, 2026",175.46,Sep 02 | 15:59
NIFTY 500,NTI03,Netweb,Stock,Bullish,"5,110.00",12.95,"31 Jul, 2026","4,524.00",Sep 02 | 15:59
NIFTY 500,PRC,Navin Fluorine,Stock,Very Bullish,"8,542.50",11.97,"04 Aug, 2026","7,629.00",Sep 02 | 15:59
NIFTY 500,TTL03,TBO Tek,Stock,Very Bullish,"1,700.00",11.90,"27 Jul, 2026","1,519.20",Sep 02 | 15:58
NIFTY 500,CST,Clean Science,Stock,Very Bullish,863.15,11.44,"04 Aug, 2026",774.55,Sep 02 | 15:59
NIFTY 500,LTO,LT Foods,Stock,Very Bullish,442.45,11.42,"30 Jul, 2026",397.10,Sep 02 | 15:59
NIFTY 500,GI13,Graphite India,Stock,Very Bullish,726.60,10.91,"16 Jul, 2026",655.10,Sep 02 | 15:59
NIFTY 500,IL,Ipca Labs,Stock,Very Bullish,"1,956.50",10.75,"12 Aug, 2026","1,766.60",Sep 02 | 15:55
NIFTY 500,ML15,Meesho,Stock,Very Bullish,211.60,10.46,"03 Aug, 2026",191.57,Sep 02 | 15:59
NIFTY 500,BEM,BEML,Stock,Very Bullish,"2,032.40",7.85,"10 Aug, 2026","1,884.40",Sep 02 | 15:59
NIFTY 500,KPT,KPIL,Stock,Very Bullish,"1,410.50",7.23,"10 Aug, 2026","1,315.40",Sep 02 | 15:59
NIFTY 500,DSL01,Capri Global,Stock,Very Bullish,256.60,7.06,"25 Aug, 2026",239.67,Sep 02 | 15:57
NIFTY 500,ES07,eClerx Services,Stock,Very Bullish,"2,004.50",6.65,"25 Aug, 2026","1,879.50",Sep 02 | 15:58
NIFTY 500,SME05,Shyam Metalics,Stock,Very Bullish,"1,072.60",6.60,"25 Aug, 2026","1,006.20",Sep 02 | 15:59
NIFTY 500,M09,KPR Mill,Stock,Very Bullish,"1,167.40",6.47,"11 Aug, 2026","1,096.50",Sep 02 | 15:57
NIFTY 500,CH03,Chalet Hotels,Stock,Very Bullish,897.95,6.30,"17 Aug, 2026",844.70,Sep 02 | 15:58
NIFTY 500,SIL25,Sagility,Stock,Very Bullish,46.70,6.14,"26 Aug, 2026",44.00,Sep 02 | 15:59
NIFTY 500,SF35,SBFC Finance,Stock,Very Bullish,99.23,6.03,"05 Aug, 2026",93.59,Sep 02 | 15:55
NIFTY 500,AIS,Asahi India,Stock,Very Bullish,951.05,5.91,"04 Aug, 2026",898.00,Sep 02 | 15:57
NIFTY 500,NWML,Nuvama Wealth,Stock,Very Bullish,"1,841.00",4.92,"25 Aug, 2026","1,754.60",Sep 02 | 15:59
NIFTY 500,RB02,RBL Bank,Stock,Very Bullish,389.40,4.92,"29 Jul, 2026",371.15,Sep 02 | 15:57
NIFTY 500,PM06,Poly Medicure,Stock,Very Bullish,"1,783.80",4.81,"31 Jul, 2026","1,702.00",Sep 02 | 15:58
