MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
EM,EM,Eicher Motors,7860.0,7893.0,7507.5,7711.5,7970.0,-258.50,-3.24,1117588
W,W,Wipro,180.0,180.39,176.8,177.09,181.7,-4.61,-2.54,12056634
MM,MM,M&M,3223.5,3229.6,3142.5,3190.0,3259.0,-69.00,-2.12,2883166
BA06,BA10,Bajaj Auto,12211.0,12275.0,11925.0,12130.0,12361.0,-231.00,-1.87,333619
API,AP31,Asian Paints,2548.0,2548.0,2510.7,2527.5,2575.5,-48.00,-1.86,497889
TT,TT,TATA Cons. Prod,1025.5,1027.4,1008.3,1012.0,1030.5,-18.50,-1.80,1052859
HDF01,HDF01,HDFC Bank,702.3,705.65,700.0,700.8,711.9,-11.10,-1.56,36950338
HCL02,HCL02,HCL Tech,1340.1,1349.3,1317.4,1331.5,1351.4,-19.90,-1.47,2739386
IT,IT,Infosys,1137.7,1147.8,1118.6,1140.0,1156.0,-16.00,-1.38,8564358
HSL01,HSL01,HDFC Life,538.0,538.0,532.05,533.0,540.3,-7.30,-1.35,1116864
BE03,BE03,Bharat Elec,407.5,408.0,402.9,405.75,411.2,-5.45,-1.33,11919117
SBI,SBI,SBI,1026.0,1035.3,1017.3,1020.9,1034.5,-13.60,-1.31,13843678
DRL,DRL,Dr Reddys Labs,1165.0,1170.9,1156.5,1156.5,1171.0,-14.50,-1.24,486542
STF,STF,Shriram Finance,1048.0,1048.0,1026.1,1047.0,1059.1,-12.10,-1.14,6535021
SLI03,SLI03,SBI Life Insura,1730.0,1738.4,1716.0,1719.9,1739.3,-19.40,-1.12,671784
HL,HU,HUL,1983.0,1983.8,1962.3,1975.0,1994.8,-19.80,-0.99,1497019
NI,NI,Nestle,1425.0,1428.0,1411.0,1425.0,1438.2,-13.20,-0.92,875020
TM4,TM4,Tech Mahindra,1630.0,1637.2,1604.5,1623.0,1638.0,-15.00,-0.92,1508528
MHI,MHI,Max Healthcare,1003.0,1005.0,987.2,994.0,1003.0,-9.00,-0.90,1195319
TCS,TCS,TCS,2347.9,2363.0,2303.5,2348.0,2369.0,-21.00,-0.89,2533005
ICI02,ICI02,ICICI Bank,1425.1,1436.0,1420.7,1426.5,1438.0,-11.50,-0.80,8515824
MU01,MS24,Maruti Suzuki,12763.0,12888.0,12640.0,12849.0,12950.0,-101.00,-0.78,614156
BTV,BA08,Bharti Airtel,1869.0,1873.0,1854.9,1862.8,1877.2,-14.40,-0.77,4125938
C,C,Cipla,1414.0,1417.0,1401.2,1412.8,1423.0,-10.20,-0.72,578260
IA05,IA04,Interglobe Avi,4957.0,5020.0,4908.5,5020.0,5052.0,-32.00,-0.63,1437991
JVS,JSW01,JSW Steel,1308.1,1309.8,1299.4,1306.0,1313.5,-7.50,-0.57,1562597
H,HI,Hindalco,1004.0,1011.2,998.2,1009.7,1014.4,-4.70,-0.46,1902917
AHE,AHE,Apollo Hospital,8680.0,8746.5,8640.0,8719.0,8755.0,-36.00,-0.41,169190
KMF,KMB,Kotak Mahindra,421.9,425.75,418.95,423.5,425.0,-1.50,-0.35,10022695
UTI10,AB16,Axis Bank,1254.6,1266.9,1250.0,1253.9,1258.0,-4.10,-0.33,6437250
GI01,GI01,Grasim,3292.0,3298.3,3235.5,3294.9,3305.0,-10.10,-0.31,1085964
Z01,Z,Eternal,325.5,327.5,320.3,327.3,327.75,-0.45,-0.14,20138975
TIS,TIS,Tata Steel,182.5,184.06,181.44,183.85,184.07,-0.22,-0.12,19496175
ITC,ITC,ITC,266.0,269.0,262.8,266.3,266.6,-0.30,-0.11,14643482
L,T04,Trent,2845.0,2873.0,2810.0,2852.3,2855.0,-2.70,-0.09,873641
UTC,UTC01,UltraTechCement,11350.0,11398.0,11180.0,11393.0,11400.0,-7.00,-0.06,228820
