MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
BTV,BA08,Bharti Airtel,1854.8,1854.8,1822.0,1830.2,1893.3,-63.10,-3.33,9716580
MPS,MPS,Adani Ports,1793.7,1796.8,1766.7,1787.1,1824.0,-36.90,-2.02,2317822
BAF,BAF,Bajaj Finance,1035.0,1037.7,1021.3,1021.3,1040.3,-19.00,-1.83,4170558
PGC,PGC,Power Grid Corp,267.75,269.05,266.1,266.1,270.3,-4.20,-1.55,6934502
AE01,AE13,Adani Enterpris,2995.6,3015.9,2973.0,2975.0,3020.0,-45.00,-1.49,782730
W,W,Wipro,165.24,165.5,163.34,164.55,166.83,-2.28,-1.37,9282035
GI01,GI01,Grasim,3204.9,3217.3,3166.0,3166.0,3209.2,-43.20,-1.35,187000
IT,IT,Infosys,1041.5,1044.5,1030.3,1038.5,1051.4,-12.90,-1.23,6074358
TIS,TIS,Tata Steel,184.55,186.87,183.34,183.4,185.54,-2.14,-1.15,9933718
TEL,TM03,TMPV,303.8,303.8,299.1,301.65,303.8,-2.15,-0.71,8488497
C,C,Cipla,1383.2,1405.2,1378.3,1386.1,1394.5,-8.40,-0.60,895131
UTI10,AB16,Axis Bank,1248.0,1254.3,1242.0,1250.0,1257.0,-7.00,-0.56,3680283
JVS,JSW01,JSW Steel,1281.3,1287.0,1268.6,1268.6,1275.6,-7.00,-0.55,942361
H,HI,Hindalco,987.0,993.5,976.0,981.2,986.5,-5.30,-0.54,3348127
API,AP31,Asian Paints,2450.0,2463.8,2440.3,2440.3,2451.3,-11.00,-0.45,268147
AHE,AHE,Apollo Hospital,8889.0,8974.5,8826.5,8912.0,8944.5,-32.50,-0.36,209388
L,T04,Trent,2813.9,2836.9,2801.0,2815.5,2824.0,-8.50,-0.30,592996
BF04,BF04,Bajaj Finserv,1860.2,1864.0,1849.2,1849.8,1852.5,-2.70,-0.15,269959
EM,EM,Eicher Motors,7550.0,7569.5,7490.0,7512.5,7516.0,-3.50,-0.05,251852
SBI,SBI,SBI,993.6,997.5,989.1,996.0,996.2,-0.20,-0.02,3590054
