MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
Z01,Z,Eternal,285.0,296.45,283.05,294.8,286.15,8.65,3.02,45125835
UTC,UTC01,UltraTechCement,11504.0,11855.0,11504.0,11812.0,11496.0,316.00,2.75,379635
HSL01,HSL01,HDFC Life,558.5,575.35,558.0,568.75,555.2,13.55,2.44,4422146
STF,STF,Shriram Finance,1028.0,1049.0,1025.2,1033.8,1013.9,19.90,1.96,7089054
EM,EM,Eicher Motors,7285.0,7428.0,7285.0,7404.5,7279.5,125.00,1.72,758954
BA06,BA10,Bajaj Auto,10200.0,10369.0,10200.0,10323.0,10166.0,157.00,1.54,451477
BAF,BAF,Bajaj Finance,1006.6,1037.3,1006.6,1021.3,1006.6,14.70,1.46,5538356
SBI,SBI,SBI,1015.5,1036.0,1013.7,1030.1,1015.4,14.70,1.45,14275394
SLI03,SLI03,SBI Life Insura,1842.5,1880.6,1838.0,1866.4,1840.3,26.10,1.42,895874
IA05,IA04,Interglobe Avi,5125.0,5226.5,5125.0,5171.0,5108.0,63.00,1.23,737971
API,AP31,Asian Paints,2644.9,2684.0,2644.9,2670.0,2641.0,29.00,1.10,809114
TM4,TM4,Tech Mahindra,1465.2,1507.0,1453.0,1498.7,1484.3,14.40,0.97,1834279
MHI,MHI,Max Healthcare,1092.9,1111.9,1086.2,1102.7,1092.9,9.80,0.90,2718551
HDF01,HDF01,HDFC Bank,811.0,819.7,809.7,815.45,809.4,6.05,0.75,21488739
MU01,MS24,Maruti Suzuki,13503.0,13606.0,13435.0,13583.0,13489.0,94.00,0.70,456369
ICI02,ICI02,ICICI Bank,1412.9,1428.0,1409.2,1416.2,1407.7,8.50,0.60,12961648
SPI,SPI,Sun Pharma,1955.0,1962.7,1943.3,1951.5,1942.6,8.90,0.46,2283494
ITC,ITC,ITC,276.65,277.7,275.3,276.65,275.55,1.10,0.40,8523722
MPS,MPS,Adani Ports,1826.0,1838.0,1817.2,1829.1,1821.9,7.20,0.40,917984
AHE,AHE,Apollo Hospital,8948.5,9009.0,8905.0,8934.0,8900.5,33.50,0.38,501832
JFS,JFS,Jio Financial,237.2,238.5,235.35,236.59,235.97,0.62,0.26,9708543
BE03,BE03,Bharat Elec,409.0,414.3,408.4,410.95,410.1,0.85,0.21,9115088
RI,RI,Reliance,1294.1,1310.9,1294.1,1295.5,1293.0,2.50,0.19,9577965
TI01,TI01,Titan Company,4573.7,4607.0,4565.1,4579.4,4573.7,5.70,0.12,619451
HCL02,HCL02,HCL Tech,1157.0,1181.6,1144.5,1168.0,1166.7,1.30,0.11,3253196
