MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
SLI03,SLI03,SBI Life Insura,1801.7,1801.7,1759.1,1761.8,1792.9,-31.10,-1.73,542306
BAF,BAF,Bajaj Finance,1086.0,1094.9,1076.9,1077.0,1095.0,-18.00,-1.64,4342556
MPS,MPS,Adani Ports,1700.0,1700.0,1672.1,1672.1,1700.0,-27.90,-1.64,1061245
BF04,BF04,Bajaj Finserv,2020.0,2028.6,1995.3,2001.7,2032.5,-30.80,-1.52,464012
BE03,BE03,Bharat Elec,414.3,414.6,405.55,409.0,414.0,-5.00,-1.21,9480784
TEL,TM03,TMPV,318.8,319.65,312.6,314.4,317.9,-3.50,-1.10,8545165
STF,STF,Shriram Finance,1120.5,1137.3,1112.0,1119.0,1130.0,-11.00,-0.97,3112438
MHI,MHI,Max Healthcare,1004.0,1008.9,983.4,990.5,1000.0,-9.50,-0.95,1997268
SBI,SBI,SBI,1047.9,1047.9,1032.1,1039.5,1048.7,-9.20,-0.88,8868193
JFS,JFS,Jio Financial,244.55,245.35,242.0,242.0,244.0,-2.00,-0.82,6651365
UTI10,AB16,Axis Bank,1245.8,1248.7,1231.8,1236.0,1245.8,-9.80,-0.79,3778588
TCS,TCS,TCS,2302.4,2321.6,2279.5,2284.1,2302.0,-17.90,-0.78,1542723
L,T04,Trent,2924.0,2938.6,2892.2,2905.0,2924.0,-19.00,-0.65,514000
GI01,GI01,Grasim,3316.0,3316.0,3263.0,3288.0,3308.0,-20.00,-0.60,1615909
UTC,UTC01,UltraTechCement,11566.0,11606.0,11484.0,11504.0,11570.0,-66.00,-0.57,297744
BTV,BA08,Bharti Airtel,1950.0,1952.5,1932.5,1935.0,1946.0,-11.00,-0.57,2277098
RI,RI,Reliance,1316.6,1320.0,1302.4,1309.8,1316.0,-6.20,-0.47,7277167
NI,NI,Nestle,1478.7,1483.4,1457.1,1471.3,1477.1,-5.80,-0.39,1465156
PGC,PGC,Power Grid Corp,274.0,274.35,268.3,271.4,272.4,-1.00,-0.37,7643689
ICI02,ICI02,ICICI Bank,1420.5,1425.5,1408.7,1415.0,1420.0,-5.00,-0.35,5307113
KMF,KMB,Kotak Mahindra,403.5,405.6,398.2,401.45,402.8,-1.35,-0.34,14932117
HSL01,HSL01,HDFC Life,555.0,557.0,549.0,552.95,554.8,-1.85,-0.33,2134232
Z01,Z,Eternal,323.0,329.5,323.0,327.15,328.0,-0.85,-0.26,21892944
NTP,NTP,NTPC,340.7,342.05,337.45,339.5,340.0,-0.50,-0.15,5401943
TI01,TI01,Titan Company,5086.8,5093.4,5050.0,5079.0,5086.1,-7.10,-0.14,256376
LT,LT,Larsen,4100.0,4107.1,4077.7,4090.0,4093.0,-3.00,-0.07,1369496
