Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,ALC,AO04,Aban Offshore,/oil-drilling-exploration/abanoffshore/AO04,14.59,"15 Jun, 2026|15:40"
52WeekLow,ACS08,ACS08,Arvind Port,/shipping/arvindportinfra/ACS08,25.7,"15 Jun, 2026|15:40"
52WeekLow,BFP01,BFP01,Baba Food Proce,/consumer-food/babafoodprocessingindia/BFP01,20.1,"15 Jun, 2026|15:48"
52WeekLow,BPO,BPO,Bagmane Prime,/real-estate-rental-development-operations/bagmaneprimeofficereit/BPO,103.75,"15 Jun, 2026|15:58"
52WeekLow,BI10,BI10,BIL VYAPAR,/diversified/bilvyapar/BI10,4.08,"15 Jun, 2026|15:52"
52WeekLow,DSM03,DSM03,Debock Ind.,/diversified/debockindustries/DSM03,0.93,"15 Jun, 2026|15:52"
52WeekLow,FVI,FVI,Future Consumer,/food-processing/futureconsumer/FVI,0.3,"15 Jun, 2026|15:58"
52WeekLow,VRM,VRM,Gradiente Info,/it-services-consulting/gradienteinfotainment/VRM,2.21,"15 Jun, 2026|15:47"
52WeekLow,MGSL,MGSL,Matrix Geo Solu,/it-services-consulting/matrixgeosolutions/MGSL,60.85,"15 Jun, 2026|15:54"
52WeekLow,MID,MID,MEP Infra,/infrastructure-general/mepinfrastructuredevelopers/MID,0.82,"15 Jun, 2026|15:54"
52WeekLow,PD05,PD05,Parsvnath,/construction-contracting-real-estate/parsvnathdevelopers/PD05,3.26,"15 Jun, 2026|15:56"
52WeekLow,PI30,PI32,Perfect Infra,/construction-contracting-civil/perfectinfraengineers/PI32,2.8,"30 Apr, 2026|15:40"
52WeekLow,RE07,RE07,Rajesh Exports,/diamond-cutting-jewellery-precious-metals/rajeshexports/RE07,72.63,"15 Jun, 2026|15:59"
52WeekLow,SRP07,SRP07,Shree Ram Prot,/diversified/shreeramproteins/SRP07,0.4,"15 Jun, 2026|15:31"
52WeekLow,S23,S25,Shrenik,/trading/shrenik/S25,0.38,"15 Jun, 2026|15:52"
52WeekLow,SHS02,SHS02,Shri Hare-Krish,/metals-castings-forgings/shrihare-krishnaspongeiron/SHS02,36.5,"15 Jun, 2026|15:31"
52WeekLow,SIL24,SIL26,Slone Infosyste,/software/sloneinfosystems/SIL26,114.45,"15 Jun, 2026|15:31"
52WeekLow,SIL31,SIL33,Striders Impex,/miscellaneous/stridersimpex/SIL33,51.0,"15 Jun, 2026|15:41"
52WeekLow,TFP,TFP,Tapi Fruit,/consumer-food/tapifruitprocessing/TFP,47.4,"15 Jun, 2026|15:31"
52WeekLow,TGL,TGL,Teerth Gopicon,/engineering-construction/teerthgopicon/TGL,19.7,"15 Jun, 2026|15:48"
52WeekLow,TTL02,TTL02,Trident Techlab,/software/tridenttechlabs/TTL02,123.0,"15 Jun, 2026|15:59"
52WeekLow,TIL08,TIL08,TSC India,/miscellaneous/tscindia/TIL08,27.0,"15 Jun, 2026|15:31"
52WeekLow,VT09,VT09,Vertexplus Tech,/software/vertexplustechnologies/VT09,51.2,"15 Jun, 2026|15:31"
52WeekLow,XDT,XDT,Xelpmoc Design ,/software/xelpmocdesigntech/XDT,89.0,"15 Jun, 2026|15:55"
52WeekHigh,AE18,AE19,Aarvi Encon,/diversified/aarviencon/AE19,152.0,"15 Jun, 2026|15:58"
