MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
L,T04,Trent,2791.3,2944.5,2791.3,2901.1,2755.3,145.80,5.29,2230325
STF,STF,Shriram Finance,1005.0,1009.5,988.0,1000.65,954.95,45.70,4.79,12251483
HSL01,HSL01,HDFC Life,561.0,583.35,561.0,581.2,555.35,25.85,4.65,2381721
EM,EM,Eicher Motors,7363.0,7644.5,7280.0,7624.5,7312.0,312.50,4.27,784420
IA05,IA04,Interglobe Avi,4820.0,4941.5,4810.1,4880.4,4709.7,170.70,3.62,2365057
BF04,BF04,Bajaj Finserv,1714.0,1761.1,1710.0,1750.2,1689.1,61.10,3.62,2002931
Z01,Z,Eternal,250.0,256.65,248.05,252.0,243.8,8.20,3.36,39998375
MU01,MS24,Maruti Suzuki,13550.0,13961.0,13520.0,13805.0,13366.0,439.00,3.28,613280
UTC,UTC01,UltraTechCement,11242.0,11565.0,11242.0,11466.0,11117.0,349.00,3.14,404414
SLI03,SLI03,SBI Life Insura,1723.0,1766.3,1710.0,1759.5,1706.0,53.50,3.14,1258362
MM,MM,M&M,3090.0,3167.0,3078.0,3134.3,3042.9,91.40,3.00,5286854
LT,LT,Larsen,4130.0,4214.9,4130.0,4169.8,4049.3,120.50,2.98,3978153
BAF,BAF,Bajaj Finance,942.0,959.0,939.0,942.3,918.3,24.00,2.61,11989428
TI01,TI01,Titan Company,4221.0,4297.0,4220.3,4283.5,4184.0,99.50,2.38,1076822
GI01,GI01,Grasim,3168.0,3175.0,3131.0,3164.5,3105.5,59.00,1.90,1033542
IT,IT,Infosys,1130.0,1151.0,1123.0,1134.9,1116.4,18.50,1.66,7856192
TEL,TM03,TMPV,398.2,407.8,395.25,396.4,390.0,6.40,1.64,11097635
MHI,MHI,Max Healthcare,1021.95,1032.0,1011.05,1028.9,1012.45,16.45,1.62,1311693
JFS,JFS,Jio Financial,241.5,243.69,239.04,239.52,235.89,3.63,1.54,18199317
RI,RI,Reliance,1315.3,1325.0,1303.3,1307.0,1293.0,14.00,1.08,18633321
BTV,BA08,Bharti Airtel,1841.0,1857.0,1816.0,1841.2,1822.5,18.70,1.03,5307277
ITC,ITC,ITC,287.0,288.85,286.7,287.9,285.1,2.80,0.98,11194950
UTI10,AB16,Axis Bank,1372.0,1378.0,1360.6,1368.3,1356.3,12.00,0.88,7522828
HCL02,HCL02,HCL Tech,1123.5,1128.0,1113.0,1119.3,1109.6,9.70,0.87,2361006
BE03,BE03,Bharat Elec,412.0,412.5,406.0,409.55,406.5,3.05,0.75,11500111
AE01,AE13,Adani Enterpris,2960.0,2983.0,2935.0,2942.5,2921.6,20.90,0.72,1174229
W,W,Wipro,183.0,183.0,180.91,181.38,180.14,1.24,0.69,13870660
HDF01,HDF01,HDFC Bank,790.0,793.5,775.6,777.35,772.45,4.90,0.63,39990334
KMF,KMB,Kotak Mahindra,408.0,411.0,402.45,405.75,403.3,2.45,0.61,14269679
SBI,SBI,SBI,1034.0,1034.0,1018.5,1020.85,1017.15,3.70,0.36,12463437
DRL,DRL,Dr Reddys Labs,1296.2,1296.2,1275.3,1279.5,1275.4,4.10,0.32,1178640
PGC,PGC,Power Grid Corp,290.0,290.0,284.05,285.7,284.8,0.90,0.32,9319070
CI29,CI11,Coal India,448.3,449.6,441.2,444.05,443.5,0.55,0.12,10056872
TCS,TCS,TCS,2192.0,2192.0,2159.3,2162.0,2161.4,0.60,0.03,3337083
