Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,750.45,-23.23,"05 Jan, 2026",977.50,May 12 | 15:59
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,140.30",-11.78,"10 Apr, 2026","1,292.50",May 12 | 15:59
NIFTY 50,HCL02,HCL Tech,Stock,Very Bearish,"1,145.80",-10.85,"22 Apr, 2026","1,285.30",May 12 | 15:59
NIFTY 50,W,Wipro,Stock,Very Bearish,189.57,-5.57,"04 May, 2026",200.75,May 12 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Very Bearish,"4,201.70",-5.42,"28 Apr, 2026","4,442.40",May 12 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Bearish,930.45,-4.66,"11 May, 2026",975.95,May 12 | 15:59
NIFTY 50,SBI,SBI,Stock,Bearish,974.60,-4.39,"08 May, 2026","1,019.30",May 12 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Very Bearish,230.47,-4.10,"11 May, 2026",240.33,May 12 | 15:59
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,300.30",-4.03,"24 Apr, 2026","2,396.90",May 12 | 15:59
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bearish,"1,240.30",-4.00,"28 Apr, 2026","1,292.00",May 12 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Very Bearish,"1,756.80",-3.85,"04 May, 2026","1,827.10",May 12 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Bearish,416.50,-3.58,"11 May, 2026",431.95,May 12 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Bearish,"4,055.30",-3.57,"11 May, 2026","4,205.60",May 12 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bearish,336.85,-2.64,"11 May, 2026",346.00,May 12 | 15:59
NIFTY 50,Z01,Eternal,Stock,Very Bearish,239.98,-2.40,"11 May, 2026",245.87,May 12 | 15:59
NIFTY 50,ITC,ITC,Stock,Very Bearish,300.70,-1.68,"11 May, 2026",305.85,May 12 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Bearish,"1,260.10",-0.65,"30 Apr, 2026","1,268.30",May 12 | 15:59
NIFTY 50,UTC,UltraTechCement,Stock,Very Bearish,"11,516.00",0.00,"12 May, 2026","11,516.00",May 12 | 15:56
NIFTY 50,LT,Larsen,Stock,Bearish,"3,856.50",0.00,"12 May, 2026","3,856.50",May 12 | 15:59
NIFTY 50,L,Trent,Stock,Bearish,"4,050.60",0.00,"12 May, 2026","4,050.60",May 12 | 15:58
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bearish,"13,172.00",0.00,"12 May, 2026","13,172.00",May 12 | 15:59
