MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
STF,STF,Shriram Finance,971.0,979.95,925.95,930.45,975.95,-45.50,-4.66,8674062
MPS,MPS,Adani Ports,1752.0,1765.9,1683.2,1688.2,1767.3,-79.10,-4.48,3441070
TM4,TM4,Tech Mahindra,1447.0,1447.0,1388.9,1392.9,1457.4,-64.50,-4.43,1474910
HCL02,HCL02,HCL Tech,1183.0,1184.0,1142.6,1145.8,1194.9,-49.10,-4.11,3959561
JFS,JFS,Jio Financial,239.54,239.95,229.26,230.47,240.33,-9.86,-4.10,21663715
TCS,TCS,TCS,2375.0,2375.0,2283.0,2300.3,2392.9,-92.60,-3.87,6347884
AE01,AE13,Adani Enterpris,2487.7,2511.7,2400.1,2405.2,2500.2,-95.00,-3.80,1459022
W,W,Wipro,196.1,196.14,189.1,189.57,196.68,-7.11,-3.62,27435195
BE03,BE03,Bharat Elec,430.2,432.5,415.5,416.5,431.95,-15.45,-3.58,15199825
TI01,TI01,Titan Company,4160.0,4213.6,4047.0,4055.3,4205.6,-150.30,-3.57,1978748
BAF,BAF,Bajaj Finance,928.0,932.65,901.75,904.2,936.05,-31.85,-3.40,7174645
HSL01,HSL01,HDFC Life,622.0,622.0,600.35,601.8,622.7,-20.90,-3.36,2789480
L,T04,Trent,4156.0,4183.5,4037.6,4050.6,4181.1,-130.50,-3.12,838385
IT,IT,Infosys,1162.0,1162.0,1123.0,1140.3,1177.0,-36.70,-3.12,16891948
UTC,UTC01,UltraTechCement,11866.0,11866.0,11503.0,11516.0,11866.0,-350.00,-2.95,343980
BF04,BF04,Bajaj Finserv,1783.8,1791.0,1741.5,1744.8,1794.2,-49.40,-2.75,1041932
GI01,GI01,Grasim,2980.0,2984.2,2893.7,2903.0,2984.2,-81.20,-2.72,467500
SLI03,SLI03,SBI Life Insura,1866.0,1875.6,1825.0,1833.9,1884.4,-50.50,-2.68,1291216
TEL,TM03,TMPV,343.85,345.7,336.0,336.85,346.0,-9.15,-2.64,5758949
Z01,Z,Eternal,245.87,247.45,239.35,239.98,245.87,-5.89,-2.40,24867007
API,AP31,Asian Paints,2546.2,2555.7,2500.0,2505.5,2566.1,-60.60,-2.36,628802
MU01,MS24,Maruti Suzuki,13442.0,13455.0,13150.0,13172.0,13483.0,-311.00,-2.31,302512
IA05,IA04,Interglobe Avi,4297.1,4309.1,4187.7,4201.7,4299.4,-97.70,-2.27,758162
MM,MM,M&M,3240.0,3261.6,3166.3,3176.0,3245.9,-69.90,-2.15,2638081
LT,LT,Larsen,3925.1,3940.0,3847.0,3856.5,3940.2,-83.70,-2.12,2255075
ICI02,ICI02,ICICI Bank,1256.0,1259.9,1236.3,1240.3,1266.4,-26.10,-2.06,21110708
HL,HU,HUL,2285.3,2307.0,2256.0,2262.0,2307.2,-45.20,-1.96,983506
MHI,MHI,Max Healthcare,1040.3,1046.0,1014.0,1017.7,1037.95,-20.25,-1.95,1891443
BA06,BA10,Bajaj Auto,10550.0,10684.5,10366.0,10397.0,10595.5,-198.50,-1.87,409439
RI,RI,Reliance,1392.0,1393.5,1360.3,1364.0,1388.2,-24.20,-1.74,24357500
HDF01,HDF01,HDFC Bank,756.6,759.7,747.8,750.45,763.65,-13.20,-1.73,43937132
ITC,ITC,ITC,305.35,306.25,300.1,300.7,305.85,-5.15,-1.68,15968338
PGC,PGC,Power Grid Corp,309.45,310.75,305.5,306.3,310.9,-4.60,-1.48,7952584
SPI,SPI,Sun Pharma,1875.0,1879.4,1840.0,1845.7,1872.7,-27.00,-1.44,3263351
TT,TT,TATA Cons. Prod,1269.7,1282.7,1250.4,1253.0,1271.0,-18.00,-1.42,3357918
KMF,KMB,Kotak Mahindra,380.2,381.05,374.55,376.0,381.05,-5.05,-1.33,13065308
EM,EM,Eicher Motors,7203.5,7275.5,7105.0,7126.0,7202.5,-76.50,-1.06,364492
C,C,Cipla,1304.6,1309.0,1289.0,1292.3,1304.9,-12.60,-0.97,1398439
UTI10,AB16,Axis Bank,1270.4,1274.0,1256.9,1260.1,1272.3,-12.20,-0.96,5727828
NI,NI,Nestle,1470.0,1491.0,1466.1,1468.6,1481.9,-13.30,-0.90,1017058
JVS,JSW01,JSW Steel,1262.0,1272.6,1246.2,1252.3,1262.6,-10.30,-0.82,1475577
DRL,DRL,Dr Reddys Labs,1278.9,1288.3,1264.5,1270.0,1279.9,-9.90,-0.77,1946195
AHE,AHE,Apollo Hospital,8050.0,8078.0,7995.0,8022.5,8082.0,-59.50,-0.74,390002
CI29,CI11,Coal India,465.0,469.0,461.65,463.05,464.45,-1.40,-0.30,6464174
BTV,BA08,Bharti Airtel,1751.5,1776.5,1751.5,1756.8,1759.8,-3.00,-0.17,11945399
NTP,NTP,NTPC,392.2,399.85,391.25,392.7,392.95,-0.25,-0.06,10247516
TIS,TIS,Tata Steel,212.0,216.33,211.5,212.0,212.08,-0.08,-0.04,28371348
