Index,StockName,type,currTrend,currPrice,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,Cipla,Stock,Very Bearish,"1,215.90","07 Jan, 2026","1,467.90",Apr 08 | 15:59
NIFTY 50,HDFC Life,Stock,Very Bearish,598.30,"27 Feb, 2026",715.30,Apr 08 | 15:58
NIFTY 50,Bajaj Finserv,Stock,Bearish,"1,784.60","27 Feb, 2026","1,993.40",Apr 08 | 15:59
NIFTY 50,Max Healthcare,Stock,Very Bearish,941.15,"06 Mar, 2026","1,042.00",Apr 08 | 15:59
NIFTY 50,TMPV,Stock,Bearish,334.75,"02 Mar, 2026",370.60,Apr 08 | 15:59
NIFTY 50,M&M,Stock,Bearish,"3,210.10","13 Feb, 2026","3,533.40",Apr 08 | 16:00
NIFTY 50,Kotak Mahindra,Stock,Bearish,380.15,"27 Feb, 2026",415.20,Apr 08 | 15:59
NIFTY 50,UltraTechCement,Stock,Bearish,"11,603.00","02 Mar, 2026","12,521.00",Apr 08 | 15:56
NIFTY 50,Bharti Airtel,Stock,Bearish,"1,861.60","19 Feb, 2026","1,988.60",Apr 08 | 15:59
NIFTY 50,Reliance,Stock,Very Bearish,"1,347.80","13 Feb, 2026","1,419.60",Apr 08 | 16:00
NIFTY 50,Dr Reddys Labs,Stock,Very Bearish,"1,191.40","30 Mar, 2026","1,254.90",Apr 08 | 15:59
NIFTY 50,ICICI Bank,Stock,Bearish,"1,309.20","27 Feb, 2026","1,378.90",Apr 08 | 15:59
NIFTY 50,Bajaj Finance,Stock,Bearish,915.05,"04 Mar, 2026",945.10,Apr 08 | 15:59
NIFTY 50,Sun Pharma,Stock,Very Bearish,"1,714.60","30 Mar, 2026","1,757.20",Apr 08 | 16:00
NIFTY BANK,Yes Bank,Stock,Bearish,19.04,"21 Jan, 2026",21.66,Apr 08 | 16:00
NIFTY BANK,IDFC First Bank,Stock,Bearish,65.87,"23 Feb, 2026",70.04,Apr 08 | 15:59
NIFTY MIDCAP100,Exide Ind,Stock,Bearish,314.15,"25 Sep, 2025",393.15,Apr 08 | 15:59
NIFTY MIDCAP100,M&M Financial,Stock,Very Bearish,296.70,"02 Mar, 2026",366.00,Apr 08 | 15:59
NIFTY MIDCAP100,Rail Vikas,Stock,Bearish,274.94,"09 Jan, 2026",332.20,Apr 08 | 15:59
NIFTY MIDCAP100,Swiggy,Stock,Very Bearish,277.65,"18 Feb, 2026",333.95,Apr 08 | 15:59
NIFTY MIDCAP100,HINDPETRO,Stock,Bearish,364.25,"19 Feb, 2026",434.35,Apr 08 | 15:57
NIFTY MIDCAP100,Jubilant Food,Stock,Very Bearish,435.75,"24 Feb, 2026",518.90,Apr 08 | 15:59
NIFTY MIDCAP100,Dabur India,Stock,Very Bearish,427.25,"02 Mar, 2026",507.60,Apr 08 | 15:58
NIFTY MIDCAP100,SRF,Stock,Very Bearish,"2,435.10","12 Feb, 2026","2,841.50",Apr 08 | 15:58
NIFTY MIDCAP100,SBI Card,Stock,Very Bearish,671.25,"26 Feb, 2026",775.40,Apr 08 | 15:57
NIFTY MIDCAP100,IRCTC,Stock,Bearish,536.50,"24 Feb, 2026",614.45,Apr 08 | 15:59
NIFTY MIDCAP100,360 ONE WAM,Stock,Very Bearish,971.70,"19 Feb, 2026","1,104.50",Apr 08 | 15:55
NIFTY MIDCAP100,Blue Star,Stock,Very Bearish,"1,619.40","13 Mar, 2026","1,833.20",Apr 08 | 15:59
NIFTY MIDCAP100,Colgate,Stock,Very Bearish,"1,907.00","09 Mar, 2026","2,156.30",Apr 08 | 15:58
