MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
Z01,Z,Eternal,298.75,299.0,285.05,286.45,294.8,-8.35,-2.83,31866265
SLI03,SLI03,SBI Life Insura,1871.0,1872.1,1810.0,1822.1,1866.4,-44.30,-2.37,898103
BE03,BE03,Bharat Elec,412.25,412.5,406.5,407.1,410.95,-3.85,-0.94,5679241
STF,STF,Shriram Finance,1035.8,1040.0,1020.1,1024.4,1033.8,-9.40,-0.91,2703222
HDF01,HDF01,HDFC Bank,814.5,818.0,806.5,808.3,815.45,-7.15,-0.88,18698186
BF04,BF04,Bajaj Finserv,1843.6,1856.6,1827.7,1838.6,1849.6,-11.00,-0.59,1669077
C,C,Cipla,1439.9,1444.0,1426.6,1429.5,1438.0,-8.50,-0.59,568731
NTP,NTP,NTPC,344.2,346.05,342.1,342.45,344.35,-1.90,-0.55,10347549
AHE,AHE,Apollo Hospital,8930.5,8944.5,8851.5,8888.0,8934.0,-46.00,-0.51,234384
JVS,JSW01,JSW Steel,1232.9,1233.3,1219.4,1221.0,1226.9,-5.90,-0.48,1342230
GI01,GI01,Grasim,3086.7,3105.0,3060.0,3072.9,3086.1,-13.20,-0.43,536911
DRL,DRL,Dr Reddys Labs,1227.5,1235.0,1221.8,1224.4,1229.5,-5.10,-0.41,1935887
MHI,MHI,Max Healthcare,1106.0,1112.3,1095.2,1098.2,1102.7,-4.50,-0.41,1454340
JFS,JFS,Jio Financial,237.78,237.91,234.1,235.65,236.59,-0.94,-0.40,9649365
TEL,TM03,TMPV,334.65,339.2,331.3,331.8,333.0,-1.20,-0.36,8194443
UTI10,AB16,Axis Bank,1315.1,1315.5,1299.4,1307.6,1312.3,-4.70,-0.36,5001226
UTC,UTC01,UltraTechCement,11860.0,11876.0,11706.0,11771.0,11812.0,-41.00,-0.35,260149
KMF,KMB,Kotak Mahindra,377.5,381.25,376.55,377.15,378.4,-1.25,-0.33,10889356
L,T04,Trent,2876.7,2905.0,2855.0,2860.2,2867.7,-7.50,-0.26,905518
LT,LT,Larsen,3795.0,3802.0,3762.3,3775.6,3783.9,-8.30,-0.22,2936753
HSL01,HSL01,HDFC Life,585.0,588.0,557.0,567.6,568.75,-1.15,-0.20,7555055
HL,HU,HUL,2104.9,2123.0,2096.0,2098.4,2102.6,-4.20,-0.20,2143092
ONG,ONG,ONGC,247.92,247.96,245.61,246.75,247.18,-0.43,-0.17,6243845
MPS,MPS,Adani Ports,1828.5,1859.7,1817.5,1826.4,1829.1,-2.70,-0.15,1952268
SPI,SPI,Sun Pharma,1950.0,1957.7,1943.0,1950.1,1951.5,-1.40,-0.07,1396189
NI,NI,Nestle,1427.9,1436.3,1417.8,1423.5,1424.4,-0.90,-0.06,1179052
CI29,CI11,Coal India,427.55,430.5,425.85,427.35,427.55,-0.20,-0.05,4570655
