Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"3,151.40",51.02,"10 Apr, 2026","2,086.80",Jul 16 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,888.00",18.80,"09 Apr, 2026","7,481.50",Jul 16 | 15:45
NIFTY 50,IA05,Interglobe Avi,Stock,Bullish,"5,265.50",16.04,"09 Jun, 2026","4,537.60",Jul 16 | 15:59
NIFTY 50,Z01,Eternal,Stock,Very Bullish,286.45,12.95,"16 Jun, 2026",253.60,Jul 16 | 15:59
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bullish,"1,037.60",10.11,"15 Jun, 2026",942.30,Jul 16 | 15:59
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bullish,"1,418.20",9.66,"10 Jun, 2026","1,293.30",Jul 16 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,625.80",7.99,"15 Jun, 2026","4,283.50",Jul 16 | 15:58
NIFTY 50,SPI,Sun Pharma,Stock,Very Bullish,"1,950.10",7.12,"17 Jun, 2026","1,820.40",Jul 16 | 15:59
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"10,331.50",2.94,"06 Jul, 2026","10,036.50",Jul 16 | 15:58
NIFTY 50,BTV,Bharti Airtel,Stock,Very Bullish,"1,921.80",2.50,"02 Jul, 2026","1,875.00",Jul 16 | 15:59
NIFTY 50,UTC,UltraTechCement,Stock,Very Bullish,"11,771.00",2.14,"09 Jul, 2026","11,524.00",Jul 16 | 15:59
NIFTY 50,TM4,Tech Mahindra,Stock,Very Bullish,"1,510.30",0.39,"13 Jul, 2026","1,504.50",Jul 16 | 15:57
NIFTY 50,EM,Eicher Motors,Stock,Bullish,"7,418.50",0.19,"15 Jul, 2026","7,404.50",Jul 16 | 15:52
